,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
45725,325,814015,SMA NEGERI 3 BATUSANGKAR,10307799.0,N,42,80.33,64.24,70.3,77.76,74.6,84.31,0.0,8,14,15,2018,SUMATERA BARAT,SUMATERA BARAT,KABUPATEN TANAH DATAR
17863,767,323724,MA NAHDLATUSY SYUBBAN BLINGOH,20362938,S,24,72.42,36.08,31.04,53.75,61.37,84.0,0.0,3,23,724,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN JEPARA
1813,325,104053,SMA NEGERI 8,20102568,N,37,84.7,80.7,71.76,77.26,81.0,84.0,0.0,1,4,53,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
45563,295,813022,SMA NEGERI 3 PAINAN,10310795.0,N,22,83.91,60.64,53.07,81.0,76.86,84.0,0.0,8,13,22,2018,SUMATERA BARAT,SUMATERA BARAT,KABUPATEN PESISIR SELATAN
23835,396,510544,MA MASYHUDIYAH GRESIK,20580219,S,40,68.4,53.9,51.06,57.0,55.29,84.0,0.0,5,10,544,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN GRESIK
1162,162,103008,SMA KRISTEN 1 BPK PENABUR,20101306,S,77,80.81,85.14,80.55,79.69,80.27,84.0,0.0,1,3,8,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
656,133,102096,SMA KRISTEN 6 BPK PENABUR,20110335,S,77,78.42,81.12,75.71,73.51,79.13,84.0,0.0,1,2,96,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
21259,47,402001,SMA NEGERI 2 BANTUL,20400381,N,40,83.15,70.7,72.19,81.25,80.33,84.0,0.0,4,2,1,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN BANTUL
23050,223,504007,SMA NEGERI 2 KOTA KEDIRI,20534388,N,55,81.96,77.93,73.64,76.82,79.38,84.0,0.0,5,4,7,2018,JAWA TIMUR,JAWA TIMUR,KOTA KEDIRI
1806,318,104044,SMA ISLAM AL-AZHAR 1,20107304,S,27,81.19,75.7,68.7,77.5,84.92,84.0,0.0,1,4,44,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
58225,635,1212011,SMAN 1 GADINGREJO,10805045.0,N,122,70.05,51.07,37.54,57.14,61.88,84.0,0.0,12,12,11,2018,LAMPUNG,LAMPUNG,KABUPATEN PRINGSEWU
47675,231,905018,SMA NEGERI 2 ENOK,10402057.0,N,45,66.18,50.49,54.67,60.0,52.15,84.0,0.0,9,5,18,2018,RIAU,RIAU,KABUPATEN INDRAGIRI HILIR
246,55,101082,SMA KRISTEN CALVIN,20112503,S,22,84.18,71.27,69.09,72.5,78.71,84.0,0.0,1,1,82,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
14251,1,301001,SMA NEGERI 1 SEMARANG,20328867,N,85,81.48,77.72,56.88,64.17,73.19,84.0,0.0,3,1,1,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
58076,618,1211034,SMAN 2 GEDONGTATAAN,69754001.0,N,47,59.83,30.68,29.04,42.5,53.73,84.0,0.0,12,11,34,2018,LAMPUNG,LAMPUNG,KABUPATEN PESAWARAN
44825,139,808020,SMA NEGERI  AGAM CENDEKIA,10304887.0,N,24,84.0,63.25,67.81,76.67,76.4,84.0,0.0,8,8,20,2018,SUMATERA BARAT,SUMATERA BARAT,KABUPATEN AGAM
64023,2,1601002,SMA NEGERI 2 SAMARINDA,30401059.0,N,127,69.32,63.67,36.99,50.0,61.82,84.0,0.0,16,1,2,2018,KALIMANTAN TIMUR,KALIMANTAN TIMUR,KOTA SAMARINDA
14779,154,305001,SMA NEGERI 1 SALATIGA,20328447,N,68,84.18,82.03,65.33,75.24,84.77,83.82,0.0,3,5,1,2018,JAWA TENGAH,JAWA TENGAH,KOTA SALATIGA
83979,85,2705005,SMA NEGERI 17 HALMAHERA SELATAN,60201665,N,49,73.51,66.73,66.12,51.25,61.18,83.82,0.0,27,5,5,2018,MALUKU UTARA,MALUKU UTARA,KABUPATEN HALMAHERA SELATAN
26556,864,516002,SMA MAARIF SARIREJO,20506296,S,9,66.67,58.89,36.94,0.0,0.0,83.78,0.0,5,16,2,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN LAMONGAN
73987,72,2103023,SMA NEGERI 2 SERAM UTARA,69770333,N,30,60.6,60.8,69.83,63.33,76.11,83.78,0.0,21,3,23,2018,MALUKU,MALUKU,MALUKU TENGAH
14651,127,303003,SMA NEGERI 3 TEGAL,20329845,N,101,82.99,68.71,59.01,70.39,78.09,83.65,0.0,3,3,3,2018,JAWA TENGAH,JAWA TENGAH,KOTA TEGAL
24662,534,512029,SMA NEGERI 1 NGORO,20502725,N,132,67.08,44.18,38.66,42.85,53.29,83.56,0.0,5,12,29,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN MOJOKERTO
