,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
42906,118,501169,SMA CITRA BERKAT SURABAYA,69787073,S,20,77.4,79.5,56.63,47.5,50.71,83.57,0.0,5,1,169,2018,JAWA TIMUR,KOTA SURABAYA
48903,98,1504043,SMAN BANUA KALSEL,30315142,N,73,83.1,82.27,75.89,87.03,83.37,83.55,0.0,15,4,43,2018,KALIMANTAN SELATAN,KABUPATEN BANJAR
43244,456,512017,SMA NEGERI 1 TRAWAS,20502728,N,92,77.76,69.63,57.85,67.7,70.69,83.37,0.0,5,12,17,2018,JAWA TIMUR,KABUPATEN MOJOKERTO
51578,82,2403002,SMA NEGERI 1 MOLLO SELATAN,50300585,N,54,64.52,72.26,84.63,72.5,63.75,83.06,0.0,24,3,2,2018,NUSA TENGGARA TIMUR,KABUPATEN TTS
43817,1029,526001,SMA NEGERI 1 TRENGGALEK,20542500,N,220,83.24,75.5,60.2,59.66,69.28,83.05,0.0,5,26,1,2018,JAWA TIMUR,KABUPATEN TRENGGALEK
50565,187,2008007,SMA NEGERI 1 BINONGKO,40402335,N,40,78.15,60.8,70.5,84.69,67.5,83.04,0.0,20,8,7,2018,SULAWESI TENGGARA,KABUPATEN WAKATOBI
52843,139,3004016,SMA SANTA LAURENSIA,20613520,S,151,82.26,82.36,80.33,72.59,86.47,83.01,0.0,30,4,16,2018,BANTEN,KOTA TANGERANG SELATAN
41600,31,301222,SMA KOLESE LOYOLA,20328915,S,204,84.75,81.92,73.59,77.98,80.59,82.86,0.0,3,1,222,2018,JAWA TENGAH,KOTA SEMARANG
50534,156,2007004,SMA NEGERI 8 KONAWE SELATAN,40401874,N,25,68.16,62.88,51.5,58.93,0.0,82.78,0.0,20,7,4,2018,SULAWESI TENGGARA,KABUPATEN KONAWE SELATAN
43235,447,512003,SMA NEGERI 1 PURI MOJOKERTO,20502726,N,233,81.32,77.41,64.7,58.14,67.41,82.7,0.0,5,12,3,2018,JAWA TIMUR,KABUPATEN MOJOKERTO
39908,35,201037,"SMA KRISTEN 1 BPK PENABUR, KOTA BANDUNG",20219730,S,270,85.3,80.98,81.3,80.86,84.0,82.69,0.0,2,1,37,2018,JAWA BARAT,KOTA BANDUNG
50804,109,2103061,SMA NEGERI 3 MASOHI,69774664,N,56,78.82,79.75,68.88,70.77,96.25,82.58,0.0,21,3,61,2018,MALUKU,MALUKU TENGAH
42831,43,501069,SMA KATOLIK SANTO HENDRIKUS,20532089,S,63,80.79,82.7,62.34,56.25,63.82,82.5,0.0,5,1,69,2018,JAWA TIMUR,KOTA SURABAYA
39873,481,105213,MAS KAFILA,60728028,S,17,84.47,77.76,66.47,65.94,80.83,82.5,0.0,1,5,213,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
53208,504,3008230,SMA TERBUKA GENIUS,69895488,S,4,83.0,85.0,84.38,82.5,0.0,82.5,0.0,30,8,230,2018,BANTEN,KABUPATEN TANGERANG
41712,143,306001,SMA NEGERI 1 MAGELANG,20327563,N,176,87.0,81.44,78.64,76.61,77.54,82.44,0.0,3,6,1,2018,JAWA TENGAH,KOTA MAGELANG
39497,105,102076,SMA SANTO YAKOBUS,20100799,S,93,81.25,76.3,65.59,65.98,76.39,82.25,0.0,1,2,76,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
51601,105,2403025,SMA NEGERI OINLASI,50309622,N,56,68.36,55.32,38.35,35.63,61.54,82.24,0.0,24,3,25,2018,NUSA TENGGARA TIMUR,KABUPATEN TTS
52730,26,3002001,SMA NEGERI 1  TANGERANG,20606853,N,234,83.91,84.53,74.8,72.56,78.69,82.2,0.0,30,2,1,2018,BANTEN,KOTA TANGERANG
42768,154,405002,SMA 1 WONOSARI,20402126,N,121,85.72,75.04,66.57,63.59,63.45,82.11,0.0,4,5,2,2018,DI YOGYAKARTA,KABUPATEN GUNUNGKIDUL
43348,560,514001,SMA NEGERI 1 BOJONEGORO,20504500,N,209,86.0,82.12,74.5,59.08,82.38,82.09,0.0,5,14,1,2018,JAWA TIMUR,KABUPATEN BOJONEGORO
41701,132,305001,SMA NEGERI 1 SALATIGA,20328447,N,213,85.11,78.57,71.62,65.0,73.37,82.03,0.0,3,5,1,2018,JAWA TENGAH,KOTA SALATIGA
51053,65,2205006,SMA NEGERI 2 AMLAPURA,50102779,N,181,82.13,78.02,80.21,81.81,78.45,81.99,0.0,22,5,6,2018,BALI,KABUPATEN KARANGASEM
46278,1,801001,SMA NEGERI 1 PADANG,10303461,N,297,87.56,79.69,80.64,77.18,80.13,81.89,0.0,8,1,1,2018,SUMATERA BARAT,KOTA PADANG
45671,553,710125,SMA SWASTA AL IHSAN,69943640,S,10,81.4,61.8,73.0,0.0,0.0,81.75,0.0,7,10,125,2018,SUMATERA UTARA,KABUPATEN LANGKAT
39508,116,102094,SMA IPEKA PLUIT,20107382,S,54,84.15,76.44,74.49,70.59,85.42,81.75,0.0,1,2,94,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
42945,157,502028,SMA KATOLIK KOLESE SANTO YUSUP MALANG,20533654,S,304,82.35,79.64,71.07,63.71,63.48,81.69,0.0,5,2,28,2018,JAWA TIMUR,KOTA MALANG
39621,229,103213,SMA KRISTEN IPEKA PURI INDAH,20109467,S,118,81.47,80.76,73.28,67.66,81.72,81.69,0.0,1,3,213,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
43666,878,521001,SMA NEGERI 1 PACITAN,20511011,N,191,82.29,74.89,56.14,55.81,68.19,81.68,0.0,5,21,1,2018,JAWA TIMUR,KABUPATEN PACITAN
52166,172,2516002,SMA NEGERI 1 ATSJ,60304064,N,16,64.5,63.38,60.94,39.17,100.0,81.67,0.0,25,16,2,2018,PAPUA,KABUPATEN ASMAT
52686,62,2905007,MAN INSAN CENDEKIA GORONTALO,60728785,N,90,82.71,76.71,78.83,84.89,87.93,81.67,0.0,29,5,7,2018,GORONTALO,KABUPATEN BONE BOLANGO
47905,50,1201092,SMA DARMA BANGSA,10809885,S,27,78.07,73.93,51.94,0.0,45.83,81.67,0.0,12,1,92,2018,LAMPUNG,KOTA BANDAR LAMPUNG
42968,180,502506,MA NEGERI 2 KOTA MALANG,20580050,N,194,83.72,80.2,70.36,75.76,75.23,81.63,0.0,5,2,506,2018,JAWA TIMUR,KOTA MALANG
42643,29,401039,SMA NEGERI 5 YOGYAKARTA,20403180,N,182,84.82,77.64,66.48,65.61,76.36,81.61,0.0,4,1,39,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
41695,126,304502,MA NEGERI INSAN CENDEKIA PEKALONGAN,69941723,N,53,86.42,73.28,77.74,77.68,87.22,81.41,0.0,3,4,502,2018,JAWA TENGAH,KOTA PEKALONGAN
42203,634,324005,SMA NEGERI 1 KUDUS,20317494,N,360,85.24,80.12,70.58,60.57,73.76,81.39,0.0,3,24,5,2018,JAWA TENGAH,KABUPATEN KUDUS
43603,815,519001,SMA NEGERI 1 MAGETAN,20509318,N,270,82.17,75.17,56.43,51.94,71.59,81.37,0.0,5,19,1,2018,JAWA TIMUR,KABUPATEN MAGETAN
41646,77,302004,SMA NEGERI 4 SURAKARTA,20327969,N,227,84.77,80.54,77.07,75.57,82.56,81.34,0.0,3,2,4,2018,JAWA TENGAH,KOTA SURAKARTA
50612,234,2011005,SMA NEGERI 1 WIWIRANO,40403972,N,42,71.9,63.0,88.1,75.5,81.14,81.31,0.0,20,11,5,2018,SULAWESI TENGGARA,KABUPATEN KONAWE UTARA
51922,426,2420004,SMA SEMINARI PIUS XII KISOL,50308606,S,11,82.91,75.27,62.05,0.0,71.0,81.25,0.0,24,20,4,2018,NUSA TENGGARA TIMUR,KABUPATEN MANGGARAI TIMUR
42089,520,320202,SMA KRISTEN KALAM KUDUS SUKOHARJO,20310414,S,49,81.67,81.35,64.69,67.69,66.76,81.25,0.0,3,20,202,2018,JAWA TENGAH,KABUPATEN SUKOHARJO
39510,118,102096,SMA KRISTEN 6 BPK PENABUR,20110335,S,129,82.53,80.02,84.22,77.26,78.18,81.25,0.0,1,2,96,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
45649,531,710087,SMA NEGERI 1 SELESAI,10201336,N,152,79.01,55.88,73.72,0.0,0.0,81.22,0.0,7,10,87,2018,SUMATERA UTARA,KABUPATEN LANGKAT
43056,268,509010,SMA AL - IZZAH,69727602,S,60,83.33,77.77,62.0,62.95,79.69,81.04,0.0,5,9,10,2018,JAWA TIMUR,KOTA BATU
42974,186,503003,SMA NEGERI 2 MADIUN,20534124,N,258,85.36,76.5,58.75,58.38,69.32,81.01,0.0,5,3,3,2018,JAWA TIMUR,KOTA MADIUN
39694,302,104077,SMA NEGERI 28,20107319,N,180,85.32,84.9,76.49,79.7,80.71,80.93,0.0,1,4,77,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
41308,1435,221518,"MA PUTRI PUI MAJALENGKA, KABUPATEN MAJALENGKA",20277249,S,30,65.47,63.8,24.08,0.0,0.0,80.92,0.0,2,21,518,2018,JAWA BARAT,KABUPATEN MAJALENGKA
52802,98,3002110,SMA KRISTEN PENABUR KOTA TANGERANG,69787002,S,95,82.86,82.23,72.92,65.67,81.76,80.87,0.0,30,2,110,2018,BANTEN,KOTA TANGERANG
50845,150,2104012,SMA NEGERI 11 BURU,69856923,N,8,70.5,71.0,74.69,53.75,79.17,80.83,0.0,21,4,12,2018,MALUKU,BURU
47076,439,912015,SMA SWASTA KALAM KUDUS,10400865,S,40,77.75,79.8,70.06,65.83,55.0,80.83,0.0,9,12,15,2018,RIAU,KABUPATEN KEPULAUAN MERANTI
45333,215,702025,SMA SWASTA BUDI MULIA PEMATANGSIANTAR,10211691,S,246,78.0,77.67,64.09,64.35,71.45,80.8,0.0,7,2,25,2018,SUMATERA UTARA,KOTA PEMATANGSIANTAR
41136,1263,218014,"SMA NEGERI 1 SINDANG, KABUPATEN INDRAMAYU",20215991,N,278,81.44,77.34,56.81,67.84,72.91,80.8,0.0,2,18,14,2018,JAWA BARAT,KABUPATEN INDRAMAYU
51078,90,2206026,MAN BULELENG,60105474,N,67,77.22,63.82,57.16,64.0,67.5,80.77,0.0,22,6,26,2018,BALI,KABUPATEN BULELENG
