,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
44901,840,731115,SMK SWASTA ABDI NEGARA 2 AEK BATU,69756299,S,37,81.08,76.81,85.61,77.58,"80,27",7,31,115,2016,SUMATERA UTARA,KABUPATEN LABUHANBATU SELATAN
44418,772,726138,SKM SWASTA YAPIM TARUNA DOLOK MASIHUL,69773551,S,81,81.01,77.83,84.04,77.67,"80,14",7,26,138,2016,SUMATERA UTARA,KABUPATEN SERDANG BEDAGAI
44415,769,726135,SMK NEGERI 2 SEI RAMPAH,10262247,N,61,78.95,77.11,84.67,79.32,"80,01",7,26,135,2016,SUMATERA UTARA,KABUPATEN SERDANG BEDAGAI
62898,161,2209020,SMK KESEHATAN GANA HUSADA,69725682,S,36,81.0,81.44,78.89,78.59,"79,98",22,9,20,2016,BALI,KABUPATEN BADUNG
39225,91,612014,SMK NEGERI 1 LAPANG,10113067,N,32,73.06,86.38,77.19,83.23,"79,97",6,12,14,2016,ACEH,KABUPATEN ACEH UTARA
42615,478,711140,SMK SWASTA PLUS KESEHATAN EFARINA SIMALUNGUN,10263519,S,47,79.74,76.94,83.24,79.96,"79,97",7,11,140,2016,SUMATERA UTARA,KABUPATEN SIMALUNGUN
40203,114,701224,SMK SWASTA PELAYARAN BAHARI,10260085,S,30,81.47,74.6,83.0,80.65,"79,93",7,1,224,2016,SUMATERA UTARA,KOTA MEDAN
42614,477,711139,SMK SWASTA INDONESIA MEMBANGUN TARUNA,10261742,S,63,83.24,76.7,83.41,76.33,"79,92",7,11,139,2016,SUMATERA UTARA,KABUPATEN SIMALUNGUN
45116,870,733110,SMK NEGERI 1 MANDREHE BARAT,10260660,N,26,72.92,89.08,74.23,83.12,"79,84",7,33,110,2016,SUMATERA UTARA,KABUPATEN NIAS BARAT
15295,1896,221128,SMK KEHUTANAN NEGERI KADIPATEN,20263963,N,156,81.84,77.59,72.39,87.43,"79,81",2,21,128,2016,JAWA BARAT,KABUPATEN MAJALENGKA
18953,105,302207,SMK FARMASI NASIONAL SURAKARTA,20331830,S,160,81.44,73.73,76.09,87.96,"79,81",3,2,207,2016,JAWA TENGAH,KOTA SURAKARTA
73129,19,3302011,SMK KESEHATAN NUSANTARA KOTA SORONG,60404132,S,112,77.29,75.32,88.79,77.84,"79,81",33,2,11,2016,PAPUA BARAT,KOTA SORONG
64537,12,2401012,SMK KENCANA SAKTI,50305265,S,120,67.42,83.53,83.17,85.04,"79,79",24,1,12,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
41779,371,709240,SMK SWASTA YAPIM TARUNA SEI ROTAN,10264661,S,72,80.47,76.19,82.15,80.25,"79,77",7,9,240,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
27104,27,401133,SMK NEGERI TEKNOLOGI INDUSTRI,20407427,N,213,80.83,75.83,77.19,85.17,"79,76",4,1,133,2016,DI YOGYAKARTA,KOTA YOGYAKARTA
40236,147,701261,SMK SWASTA ASSYAFIIYAH,69816260,S,39,81.85,66.15,94.36,76.59,"79,74",7,1,261,2016,SUMATERA UTARA,KOTA MEDAN
41763,355,709222,SMK PAB-10,10261177,S,64,80.97,75.53,84.22,78.15,"79,72",7,9,222,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
45114,868,733108,SMK NEGERI 1 MANDREHE UTARA,10260667,N,8,83.5,81.0,73.13,81.14,"79,69",7,33,108,2016,SUMATERA UTARA,KABUPATEN NIAS BARAT
40235,146,701260,SMK SWASTA PULAU BRAYAN DARAT MEDAN,10210940,S,76,81.21,77.68,84.21,75.61,"79,68",7,1,260,2016,SUMATERA UTARA,KOTA MEDAN
1816,262,104007,SMK FARMASI LPK,20107350,S,39,79.85,73.79,73.78,91.09,"79,63",1,4,7,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
60792,35,2003108,SMK NEGERI 1 LAMBUYA,40404101,N,23,78.61,89.04,78.37,72.48,"79,63",20,3,108,2016,SULAWESI TENGGARA,KABUPATEN KONAWE
44142,724,724131,SMK NEGERI 1 HURUNA,10261294,N,22,67.64,76.0,95.91,78.84,"79,60",7,24,131,2016,SUMATERA UTARA,KABUPATEN NIAS SELATAN
2895,547,105177,SMK CARAKA NUSANTARA,20107208,S,62,79.26,70.97,81.17,86.97,"79,59",1,5,177,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
32087,614,516118,SMK NU SEKARAN,20548727,S,67,83.4,74.36,79.03,81.47,"79,57",5,16,118,2016,JAWA TIMUR,KABUPATEN LAMONGAN
19493,192,306002,SMK NEGERI 2 MAGELANG,20327586,N,355,81.56,69.74,79.14,87.57,"79,50",3,6,2,2016,JAWA TENGAH,KOTA MAGELANG
17768,2287,226141,SMK KES. KH. MOH. ILYAS RUHIAT,20268062,S,66,73.76,82.18,76.7,85.3,"79,49",2,26,141,2016,JAWA BARAT,KABUPATEN TASIKMALAYA
43193,561,715127,SMK SWASTA MUHAMMADIYAH RANTAUPRAPAT,69727367,S,12,77.67,80.67,83.54,76.0,"79,47",7,15,127,2016,SUMATERA UTARA,KABUPATEN LABUHANBATU
1090,156,103021,SMK NEGERI 42,20101500,N,234,80.7,72.94,78.34,85.7,"79,42",1,3,21,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
143,12,101014,SMK BUNDA MULIA 1,20107252,S,253,79.13,84.76,74.44,79.26,"79,40",1,1,14,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
35174,1139,528135,SMK AR-ROUDHOH BEJI,20570161,S,121,89.47,78.33,73.74,75.97,"79,38",5,28,135,2016,JAWA TIMUR,KABUPATEN PASURUAN
44016,692,723101,SMK NEGERI 1 PERGETTENG-GETTENG SENGKUT,10208654,N,231,78.0,76.2,85.27,77.89,"79,34",7,23,101,2016,SUMATERA UTARA,KABUPATEN PAKPAK BHARAT
44799,823,730115,SMK SWASTA CENDIKIA BANGSA,69733965,S,27,83.41,77.04,85.65,71.15,"79,31",7,30,115,2016,SUMATERA UTARA,KABUPATEN LABUHANBATU UTARA
40125,36,701138,SMK SWASTA AL-WASHLIYAH 4 MEDAN,10211066,S,196,77.15,75.02,83.7,81.37,"79,31",7,1,138,2016,SUMATERA UTARA,KOTA MEDAN
43198,566,715134,SMK SWASTA AL-BUKHARY,69787007,S,13,76.0,80.0,81.35,79.73,"79,27",7,15,134,2016,SUMATERA UTARA,KABUPATEN LABUHANBATU
40791,165,702115,SMK 2 SWASTA TRISAKTI,10211816,S,58,78.79,78.0,85.52,74.62,"79,23",7,2,115,2016,SUMATERA UTARA,KOTA PEMATANGSIANTAR
18560,75,301269,SMK PIKA,20341356,S,48,80.76,72.48,71.15,92.5,"79,22",3,1,269,2016,JAWA TENGAH,KOTA SEMARANG
43644,627,719102,SMK NEGERI 1 HILISERANGKAI,10258334,N,121,84.08,70.63,83.22,78.86,"79,20",7,19,102,2016,SUMATERA UTARA,KABUPATEN NIAS
44416,770,726136,SMK NEGERI 1 TEBING TINGGI,10262272,N,70,78.23,75.57,85.39,77.53,"79,18",7,26,136,2016,SUMATERA UTARA,KABUPATEN SERDANG BEDAGAI
17779,2298,226152,SMK CENDEKIA,20268017,S,206,78.47,71.77,88.87,77.53,"79,16",2,26,152,2016,JAWA BARAT,KABUPATEN TASIKMALAYA
43645,628,719103,SMK NEGERI 1 MAU,10258329,N,55,77.2,81.89,75.05,82.38,"79,13",7,19,103,2016,SUMATERA UTARA,KABUPATEN NIAS
17785,2304,226158,SMK AZZAHRA,20268982,S,31,67.94,75.81,90.4,82.36,"79,13",2,26,158,2016,JAWA BARAT,KABUPATEN TASIKMALAYA
44417,771,726137,SMK NEGERI 1 TELUK MENGKUDU,69728741,N,96,78.15,76.77,81.35,80.16,"79,11",7,26,137,2016,SUMATERA UTARA,KABUPATEN SERDANG BEDAGAI
41793,385,709255,SMK SWASTA BAABUL ILMIL MARHAMI (BIMA),69888482,S,11,80.73,75.09,81.14,79.48,"79,11",7,9,255,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
