,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
17948,36,701040,SMA SWASTA ANGKASA 1 LANUD MEDAN,10210798,S,59,79.05,71.73,89.45,84.7,92.5,78.56,0.0,7,1,40,2016,SUMATERA UTARA,KOTA MEDAN
18058,146,701194,SMA SWASTA EKKLESIA MEDAN,10210708,S,2,64.0,71.0,66.25,88.75,92.5,87.5,0.0,7,1,194,2016,SUMATERA UTARA,KOTA MEDAN
18353,441,709165,SMA SWASTA DARUL ILMI MURNI,10260019,S,17,78.35,70.59,68.97,84.12,92.5,79.26,0.0,7,9,165,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
18343,431,709145,SMA SWASTA NUSANTARA JAYA,10220220,S,3,72.0,70.0,64.17,89.17,92.5,80.0,0.0,7,9,145,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
19607,244,907021,SMA SWASTA C9 SCHOOL PANGKALAN KERINCI,69880226,S,8,69.5,53.5,38.44,57.19,92.5,69.69,0.0,9,7,21,2016,RIAU,KABUPATEN PELALAWAN
18252,340,709012,SMA NEGERI 1 KUTALIMBARU,10219924,N,98,73.49,70.24,68.27,85.13,92.47,78.14,0.0,7,9,12,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
18106,194,702002,SMA NEGERI 2 PEMATANGSIANTAR,10211704,N,285,80.69,72.33,89.1,86.39,92.46,78.88,0.0,7,2,2,2016,SUMATERA UTARA,KOTA PEMATANGSIANTAR
18258,346,709021,SMA SWASTA SINAR HARAPAN BERINGIN,10214165,S,59,73.29,71.46,68.18,85.13,92.42,78.73,0.0,7,9,21,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
18294,382,709066,SMA SWASTA PAB 5 KLUMPANG,10219061,S,47,74.77,71.15,68.51,84.52,92.34,78.78,0.0,7,9,66,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
18238,326,708010,SMA SWASTA PEMBDA 1 GUNUNGSITOLI,10258340,S,32,75.31,70.56,66.8,85.31,92.34,76.41,0.0,7,8,10,2016,SUMATERA UTARA,KOTA GUNUNGSITOLI
17918,6,701006,SMA NEGERI 6 MEDAN,10210859,N,140,80.37,71.17,68.46,86.25,92.23,78.59,0.0,7,1,6,2016,SUMATERA UTARA,KOTA MEDAN
16074,330,510524,MA YASMU,20580247,S,27,76.44,69.7,72.87,43.24,92.22,66.11,0.0,5,10,524,2016,JAWA TIMUR,KABUPATEN GRESIK
18348,436,709155,SMA SWASTA HARAPAN BANGSA,10220214,S,25,67.2,72.16,68.5,87.4,92.2,79.3,0.0,7,9,155,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
19719,356,910102,MA SWASTA NURUL HIDAYAH,10498878,S,8,82.0,63.25,45.0,55.31,92.19,65.94,0.0,9,10,102,2016,RIAU,KABUPATEN S I A K
19018,1106,733007,SMA NEGERI 1 MANDREHE UTARA,10258330,N,30,56.6,60.67,67.0,65.08,92.17,48.58,0.0,7,33,7,2016,SUMATERA UTARA,KABUPATEN NIAS BARAT
17925,13,701013,SMA NEGERI 13 MEDAN,10210877,N,280,80.16,71.71,74.52,84.71,92.11,78.04,0.0,7,1,13,2016,SUMATERA UTARA,KOTA MEDAN
18067,155,701207,SMA SWASTA BODHICITTA MEDAN,10210702,S,79,79.57,71.32,69.87,85.28,92.09,80.38,0.0,7,1,207,2016,SUMATERA UTARA,KOTA MEDAN
18316,404,709102,MA SWASTA PAB 1 SAMPALI,10200563,S,49,75.14,70.61,66.33,83.16,92.04,78.78,0.0,7,9,102,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
18018,106,701131,SMA SWASTA KEBANGSAAN MEDAN,10210736,S,27,75.26,70.22,88.61,84.17,92.04,79.07,0.0,7,1,131,2016,SUMATERA UTARA,KOTA MEDAN
17271,1527,538017,SMA NEGERI 1 BANGKALAN,20531146,N,172,81.17,78.7,90.57,84.56,92.03,88.34,0.0,5,38,17,2016,JAWA TIMUR,KABUPATEN BANGKALAN
18076,164,701221,SMA SWASTA AN-NIZAM MEDAN,10210797,S,19,67.89,70.21,81.32,82.37,91.97,80.13,0.0,7,1,221,2016,SUMATERA UTARA,KOTA MEDAN
17971,59,701072,SMA SWASTA KESATRIA MEDAN,10210738,S,17,75.41,71.29,70.59,87.35,91.91,81.32,0.0,7,1,72,2016,SUMATERA UTARA,KOTA MEDAN
17914,2,701002,SMA NEGERI 2 MEDAN,10210853,N,402,78.48,71.37,75.35,84.66,91.9,78.69,0.0,7,1,2,2016,SUMATERA UTARA,KOTA MEDAN
17967,55,701065,SMA SWASTA ADVENT MEDAN,10210815,S,25,75.76,70.0,68.2,81.2,91.9,77.0,0.0,7,1,65,2016,SUMATERA UTARA,KOTA MEDAN
18285,373,709056,SMA SWASTA PANGERAN ANTASARI,10214152,S,20,82.5,70.5,67.88,86.88,91.88,80.63,0.0,7,9,56,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
17985,73,701088,SMA SWASTA ST. MARIA MEDAN,10210922,S,56,75.89,70.5,72.41,85.0,91.88,77.54,0.0,7,1,88,2016,SUMATERA UTARA,KOTA MEDAN
18231,319,708003,SMA NEGERI 3 GUNUNGSITOLI,10259082,N,185,69.5,71.41,70.53,85.27,91.86,78.84,0.0,7,8,3,2016,SUMATERA UTARA,KOTA GUNUNGSITOLI
17940,28,701028,SMA SWASTA NASRANI 1 MEDAN,10210883,S,15,82.0,71.73,87.0,81.67,91.83,81.17,0.0,7,1,28,2016,SUMATERA UTARA,KOTA MEDAN
18284,372,709055,SMA SWASTA SINAR HUSNI HELVETIA,10219089,S,71,76.65,71.01,66.97,86.16,91.8,78.7,0.0,7,9,55,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
17927,15,701015,SMA NEGERI 15 MEDAN,10210864,N,253,79.71,71.64,80.67,85.8,91.79,78.76,0.0,7,1,15,2016,SUMATERA UTARA,KOTA MEDAN
18344,432,709147,SMA NEGERI 1 LABUHAN DELI,10220216,N,67,78.45,71.07,67.76,85.41,91.79,78.06,0.0,7,9,147,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
17245,1501,537525,MA AL AMIEN II PRAGAAN,20584671,S,17,76.24,67.65,71.18,77.94,91.76,50.74,0.0,5,37,525,2016,JAWA TIMUR,KABUPATEN SUMENEP
18026,114,701146,SMA SWASTA SUPRIYADI MEDAN,10210844,S,17,80.59,72.12,90.15,87.65,91.76,80.88,0.0,7,1,146,2016,SUMATERA UTARA,KOTA MEDAN
18497,585,711086,SMA SWASTA INDONESIA MEMBANGUN TARUNA,10261027,S,10,83.6,66.0,63.0,77.25,91.75,73.25,0.0,7,11,86,2016,SUMATERA UTARA,KABUPATEN SIMALUNGUN
18243,331,709003,SMA NEGERI 1 TANJUNG MORAWA,10214138,N,172,81.16,71.67,68.23,86.47,91.74,78.42,0.0,7,9,3,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
17212,1468,537002,SMA RAUDLATUL ULUM,20551882,S,23,82.61,74.0,97.93,79.57,91.74,80.54,0.0,5,37,2,2016,JAWA TIMUR,KABUPATEN SUMENEP
18051,139,701182,SMA SWASTA AL-MANAR MEDAN,10261031,S,39,70.31,68.26,70.64,77.56,91.73,77.37,0.0,7,1,182,2016,SUMATERA UTARA,KOTA MEDAN
18347,435,709152,SMA SWASTA DHARMA BAKTI,10220213,S,26,77.0,71.77,69.33,85.58,91.73,80.29,0.0,7,9,152,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
18198,286,705020,SMA NEGERI 7 TANJUNG BALAI,10259564,N,94,77.53,71.91,67.98,85.29,91.73,77.58,0.0,7,5,20,2016,SUMATERA UTARA,KOTA TANJUNG BALAI
18036,124,701159,SMA SWASTA DHARMA BAKTI MEDAN,10210834,S,25,73.76,69.12,88.5,78.9,91.7,74.5,0.0,7,1,159,2016,SUMATERA UTARA,KOTA MEDAN
16944,1200,531010,SMA NEGERI 1 TAPEN,20521713,N,88,62.0,68.73,78.98,72.22,91.65,80.14,0.0,5,31,10,2016,JAWA TIMUR,KABUPATEN BONDOWOSO
18337,425,709132,SMA SWASTA JAYA KRAMA BERINGIN,10219920,S,67,69.85,70.66,68.36,81.38,91.64,77.76,0.0,7,9,132,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
18310,398,709092,MA SWASTA AL-WASHLIYAH 22 TEMBUNG,10220411,S,40,75.6,71.6,69.06,86.0,91.63,79.25,0.0,7,9,92,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
