,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
34699,2565,537535,MA AL IHSAN,20584669.0,S,156,79.87,66.1,82.96,89.71,68.12,90.06,0.0,5,37,535,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
65627,108,1706023,MA AL AQSHA KENDAHE,40105185,S,12,76.67,59.0,93.13,89.38,73.33,70.5,0.0,17,6,23,2016,SULAWESI UTARA,SULAWESI UTARA,KABUPATEN KEPULAUAN SANGIHE
3622,157,203001,"SMA NEGERI 1 BEKASI, KOTA BEKASI",20223020,N,31,81.35,80.9,90.08,89.35,77.48,86.19,0.0,2,3,1,2016,JAWA BARAT,JAWA BARAT,KOTA BEKASI
34689,2555,537525,MA AL AMIEN II PRAGAAN,20584671.0,S,15,77.73,65.07,85.33,89.33,70.27,88.0,0.0,5,37,525,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
34682,2548,537518,MA HIDAYATUT THALIBIN,20579591.0,S,22,80.55,64.64,82.61,89.32,66.36,90.0,0.0,5,37,518,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
46447,49,901052,SMA SWASTA ADVENT,69774623.0,S,15,58.4,44.0,34.17,89.17,37.87,41.07,0.0,9,1,52,2016,RIAU,RIAU,KOTA PEKANBARU
32055,2047,533527,MA AS SHOLIHIN,20524518,S,20,47.1,63.0,54.38,89.0,53.4,35.6,0.0,5,33,527,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN JEMBER
34784,2650,537625,MA. AL - FALAH,20584681.0,S,12,76.33,66.0,81.04,88.96,69.83,69.0,0.0,5,37,625,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
40256,409,709142,SMA SWASTA PEMBANGUNAN NASIONAL PANTAI LABU,10219149.0,S,20,67.1,71.0,90.63,88.88,62.7,82.2,0.0,7,9,142,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
34711,2577,537547,MA NURUR RAHMAH,20584727.0,S,20,79.9,65.7,81.5,88.88,68.7,89.3,0.0,5,37,547,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
34626,2492,537025,SMA AL FANISA,20551893.0,S,44,85.23,70.5,84.94,88.86,62.95,92.0,0.0,5,37,25,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
42222,770,718021,MA SWASTA NU BATANGTORU,10263669.0,S,47,70.43,71.23,84.15,88.83,60.3,76.94,0.0,7,18,21,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN TAPANULI SELATAN
40254,407,709138,SMA SWASTA PRIMA NUSANTARA,10220221.0,S,10,69.2,69.6,91.5,88.75,64.2,74.8,0.0,7,9,138,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
38775,153,701186,MA SWASTA ZENDING ISLAM INDONESIA,60728331.0,S,10,58.4,71.0,92.0,88.75,63.6,72.4,0.0,7,1,186,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
86229,240,3004174,MA NEGERI INSAN CENDEKIA SERPONG,20623314,N,30,81.6,73.93,91.75,88.58,74.73,88.53,0.0,30,4,174,2016,BANTEN,BANTEN,KOTA TANGERANG SELATAN
40232,385,709088,MA SWASTA AL-WASHLIYAH PANTAI LABU,10200560.0,S,40,71.95,71.0,95.13,88.56,61.95,82.15,0.0,7,9,88,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
34702,2568,537538,MA NURUL ISLAM SUMENEP,20580537.0,S,36,66.11,57.5,86.39,88.47,54.0,81.5,0.0,5,37,538,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
33281,2336,535589,MAS AL - AZHAR,69881494.0,S,20,69.2,72.1,86.5,88.38,67.7,68.6,0.0,5,35,589,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
42081,733,717007,MA NEGERI BARUS,10263677.0,N,65,66.65,71.91,94.0,88.35,62.77,77.17,0.0,7,17,7,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN TAPANULI TENGAH
65626,107,1706022,MA AL FAJAR NGALIPAENG,40105185,S,12,74.17,50.33,83.33,88.33,58.0,63.17,0.0,17,6,22,2016,SULAWESI UTARA,SULAWESI UTARA,KABUPATEN KEPULAUAN SANGIHE
42216,764,718015,MA SWASTA JABALUL MADANIYAH,10263663.0,S,47,52.94,70.0,86.12,88.3,62.34,57.96,0.0,7,18,15,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN TAPANULI SELATAN
43626,1031,729013,MA SWASTA NU SIBUHUAN,10263562.0,S,62,79.35,71.61,70.36,88.19,53.29,89.13,0.0,7,29,13,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN PADANGLAWAS
40050,330,708010,SMA SWASTA PEMBDA 1 GUNUNGSITOLI,10258340.0,S,38,58.21,71.42,92.43,88.16,62.53,77.89,0.0,7,8,10,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA GUNUNGSITOLI
38687,65,701068,SMA SWASTA ST. ANTONIUS MEDAN,10210839.0,S,20,64.5,72.3,93.88,88.13,62.4,79.4,0.0,7,1,68,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38665,43,701044,SMA SWASTA YOS SUDARSO MEDAN,10210850.0,S,38,76.0,72.95,91.78,88.09,62.95,81.47,0.0,7,1,44,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
43628,1033,729015,MA SWASTA NU PARINGGONAN,10263561.0,S,72,77.89,67.81,66.25,88.06,53.42,88.78,0.0,7,29,15,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN PADANGLAWAS
33231,2286,535537,MA DARUL AKHLAQ,20584370.0,S,20,46.4,71.1,30.13,88.0,40.9,32.6,0.0,5,35,537,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
39466,207,702010,SMA SWASTA SURYA MURNI PEMATANGSIANTAR,10211709.0,S,10,72.8,65.2,79.0,88.0,58.4,73.4,0.0,7,2,10,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA PEMATANGSIANTAR
43625,1030,729012,MA SWASTA AL-MUKHLISIN,10263563.0,S,63,79.27,70.29,75.87,87.98,55.71,89.97,0.0,7,29,12,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN PADANGLAWAS
34704,2570,537540,MA AL AMIEN 1,20584670.0,S,22,76.27,67.18,82.39,87.95,66.91,86.45,0.0,5,37,540,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
33205,2260,535511,MA AL FALAH,20584346.0,S,68,73.24,65.68,81.69,87.94,69.91,68.79,0.0,5,35,511,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
38690,68,701072,SMA SWASTA KESATRIA MEDAN,10210738.0,S,19,72.42,71.16,91.58,87.89,61.89,82.74,0.0,7,1,72,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38667,45,701046,SMA SWASTA SUTOMO 2 MEDAN,10210836.0,S,107,80.11,72.86,95.14,87.83,64.62,84.92,0.0,7,1,46,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
41368,593,713014,MA SWASTA SIDIKALANG,10203617.0,S,16,61.5,69.25,92.34,87.81,61.5,61.25,0.0,7,13,14,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DAIRI
32700,2163,534508,MA KEBUN REJO,20584103,S,12,66.67,69.67,91.04,87.71,66.67,89.67,0.0,5,34,508,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BANYUWANGI
34707,2573,537543,MA SUMBER PAYUNG SUMENEP,20584735.0,S,106,73.62,56.83,88.87,87.69,55.32,78.66,0.0,5,37,543,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
40685,483,710108,SMA SWASTA TUNAS BARU BABALAN,10259617.0,S,18,79.78,72.78,91.25,87.64,64.11,86.0,0.0,7,10,108,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LANGKAT
40234,387,709092,MA SWASTA AL-WASHLIYAH 22 TEMBUNG,10220411.0,S,39,71.13,70.87,93.01,87.63,62.05,81.08,0.0,7,9,92,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
41513,613,714008,SMA NEGERI 1 AIR JOMAN,10204224.0,N,59,70.27,71.86,93.35,87.63,62.95,76.0,0.0,7,14,8,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN ASAHAN
43627,1032,729014,MA SWASTA AL-MUKHTARIYAH SIBUHUAN,10263564.0,S,21,80.38,67.24,70.71,87.5,50.67,88.95,0.0,7,29,14,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN PADANGLAWAS
38787,165,701206,SMA SWASTA TRI MURNI MEDAN,10210826.0,S,15,82.67,71.6,90.33,87.5,64.27,82.27,0.0,7,1,206,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
32690,2153,534047,SMA BHAKTI NEGARA,20540166,S,17,57.06,75.41,93.09,87.5,59.29,87.29,0.0,5,34,47,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BANYUWANGI
38749,127,701148,SMA SWASTA MAYJEN SUTOYO SM MEDAN,10210901.0,S,10,74.8,67.6,92.25,87.5,63.2,83.6,0.0,7,1,148,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
55152,32,1201041,SMA AL-AZHAR 3 BANDAR LAMPUNG,10807039.0,S,139,57.38,75.97,72.05,87.43,57.27,67.86,0.0,12,1,41,2016,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
43620,1025,729006,MA NEGERI SIBUHUAN,10263560.0,N,72,79.72,68.5,70.24,87.43,52.56,90.75,0.0,7,29,6,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN PADANGLAWAS
38726,104,701112,SMA SWASTA TELADAN TEMBUNG MEDAN,10210824.0,S,39,72.21,72.46,92.37,87.37,62.67,75.33,0.0,7,1,112,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
32115,2107,533594,MA KEPENDIDIKAN NURUL RAHMAN PAKUSARI,69894851,S,14,47.57,62.43,20.71,87.32,69.29,38.86,0.0,5,33,594,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN JEMBER
43624,1029,729011,MA SWASTA AL-AMIN MOMPANG,10263565.0,S,27,78.67,67.7,68.7,87.31,52.96,86.52,0.0,7,29,11,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN PADANGLAWAS
39805,275,705002,SMA NEGERI 2 TANJUNG BALAI,10212025.0,N,117,70.62,70.92,91.05,87.18,62.27,80.1,0.0,7,5,2,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA TANJUNG BALAI
34721,2587,537557,MA MAHWIL UMMIYAH,20577779.0,S,23,82.96,54.87,77.28,87.17,62.78,92.35,0.0,5,37,557,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
40229,382,709075,SMA SWASTA TRI SAKTI LUBUK PAKAM,10214187.0,S,44,78.45,71.95,91.82,87.16,62.36,83.05,0.0,7,9,75,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
38624,2,701002,SMA NEGERI 2 MEDAN,10210853.0,N,77,77.58,71.3,92.99,87.14,62.65,82.7,0.0,7,1,2,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38629,7,701007,SMA NEGERI 7 MEDAN,10210860.0,N,132,78.64,71.68,93.73,87.1,62.39,83.17,0.0,7,1,7,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40190,343,709009,SMA NEGERI 1 GALANG,10214132.0,N,79,77.27,72.46,90.35,87.09,61.09,83.57,0.0,7,9,9,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
39818,288,705020,SMA NEGERI 7 TANJUNG BALAI,10259564.0,N,135,68.25,68.52,92.0,87.09,61.93,78.81,0.0,7,5,20,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA TANJUNG BALAI
32694,2157,534502,MA DARUL HUDA ALASBULUH,20579402,S,11,59.27,74.36,93.18,87.05,58.55,43.82,0.0,5,34,502,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BANYUWANGI
33246,2301,535552,MA AL-MIFTAH,20584350.0,S,22,77.0,66.45,80.34,87.05,66.45,89.91,0.0,5,35,552,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
32655,2118,534008,SMA IBRAHIMY WONGSOREJO,20525833,S,27,58.07,73.11,92.41,87.04,68.07,55.7,0.0,5,34,8,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BANYUWANGI
38670,48,701049,SMA SWASTA KRAKATAU MEDAN,10210740.0,S,20,82.3,71.1,91.38,87.0,62.2,81.6,0.0,7,1,49,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38781,159,701194,SMA SWASTA EKKLESIA MEDAN,10210708.0,S,5,59.2,68.0,85.0,87.0,61.6,68.8,0.0,7,1,194,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40957,496,711008,SMA NEGERI 1 RAYA,10202759.0,N,96,69.67,69.1,91.61,86.98,63.0,76.81,0.0,7,11,8,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
49221,563,911018,SMA NEGERI 1 LOGAS TANAH DARAT,10496742.0,N,22,62.18,53.55,25.11,86.93,38.45,61.91,0.0,9,11,18,2016,RIAU,RIAU,KABUPATEN KUANTAN SINGINGI
38626,4,701004,SMA NEGERI 4 MEDAN,10210857.0,N,91,78.68,71.93,92.77,86.92,62.64,82.77,0.0,7,1,4,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40262,415,709150,SMA SWASTA METHODIST PANCUR BATU,10220215.0,S,28,80.14,71.36,87.95,86.88,62.0,79.36,0.0,7,9,150,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
38747,125,701146,SMA SWASTA SUPRIYADI MEDAN,10210844.0,S,20,76.4,69.9,93.88,86.88,61.9,83.9,0.0,7,1,146,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
43002,905,725003,SMA NEGERI 1 SIMANINDO,10208948.0,N,65,71.23,70.55,92.73,86.88,62.77,82.34,0.0,7,25,3,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SAMOSIR
85090,71,2905007,MAN INSAN CENDEKIA,60728785,N,36,78.89,63.67,90.35,86.81,73.72,86.06,0.0,29,5,7,2016,GORONTALO,GORONTALO,KABUPATEN BONE BOLANGO
38805,183,701233,MA SWASTA PLUS AL ULUM,60728324.0,S,25,68.72,71.68,91.8,86.8,62.48,80.4,0.0,7,1,233,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38633,11,701011,SMA NEGERI 11 MEDAN,10210875.0,N,99,74.75,71.03,91.82,86.79,61.6,80.1,0.0,7,1,11,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
32691,2154,534048,SMA FAVORIT NU TEGALDLIMO,20554820,S,20,60.2,73.9,90.63,86.75,68.7,84.0,0.0,5,34,48,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BANYUWANGI
38635,13,701013,SMA NEGERI 13 MEDAN,10210877.0,N,93,79.12,70.88,89.95,86.72,62.62,80.34,0.0,7,1,13,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40184,337,709003,SMA NEGERI 1 TANJUNG MORAWA,10214138.0,N,137,78.98,71.8,93.89,86.7,62.64,84.07,0.0,7,9,3,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
33241,2296,535547,MA AL-HAMIDY,20584357.0,S,83,54.36,75.08,55.48,86.57,62.17,45.73,0.0,5,35,547,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
32717,2180,534529,MA UNGGULAN IHYAULUMIDDIN PADANG,20584102,S,27,69.33,75.7,89.35,86.57,60.3,81.78,0.0,5,34,529,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BANYUWANGI
38680,58,701060,SMA SWASTA APIPSU MEDAN,10210800.0,S,16,60.63,69.75,83.91,86.56,60.0,75.88,0.0,7,1,60,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
34777,2643,537617,MA AL - FALAH,20584680.0,S,51,59.49,75.88,93.24,86.52,68.43,67.65,0.0,5,37,617,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
39605,233,703002,SMA NEGERI 2 BINJAI,10211317.0,N,144,74.06,70.47,90.31,86.51,62.43,84.53,0.0,7,3,2,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA BINJAI
38671,49,701051,SMA SWASTA DR. WAHIDIN SUDIROHUSODO MEDAN,10210705.0,S,131,72.47,72.24,92.12,86.51,62.35,81.22,0.0,7,1,51,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38705,83,701087,SMA SWASTA BUDAYA MEDAN,10210760.0,S,20,76.1,71.5,93.13,86.5,62.7,84.8,0.0,7,1,87,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38728,106,701114,SMA SWASTA KARTIKA I-2 MEDAN,10210745.0,S,73,75.34,70.68,91.34,86.47,61.81,81.86,0.0,7,1,114,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38797,175,701218,SMA SWASTA AR-RAHMAN MEDAN,10210801.0,S,36,77.44,71.22,90.83,86.39,62.33,80.22,0.0,7,1,218,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
41531,631,714031,SMA SWASTA BINA BUDAYA RAWANG,10204233.0,S,18,68.0,69.78,87.08,86.39,61.67,69.56,0.0,7,14,31,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN ASAHAN
39460,201,702002,SMA NEGERI 2 PEMATANGSIANTAR,10211704.0,N,101,78.2,71.6,90.94,86.39,62.3,82.34,0.0,7,2,2,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA PEMATANGSIANTAR
34656,2522,537057,SMA RAUDLATUL AMIEN,69788550.0,S,11,75.82,68.36,87.73,86.36,60.18,80.55,0.0,5,37,57,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
34703,2569,537539,MA AT TAUFIQIYAH,20584704.0,S,53,67.58,58.3,87.59,86.32,60.57,87.58,0.0,5,37,539,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
40225,378,709066,SMA SWASTA PAB 5 KLUMPANG,10219061.0,S,38,71.47,70.16,90.07,86.32,61.42,78.89,0.0,7,9,66,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
40191,344,709010,MA NEGERI LUBUK PAKAM,10220410.0,N,61,63.11,71.61,90.0,86.27,62.72,77.41,0.0,7,9,10,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
38636,14,701014,SMA NEGERI 14 MEDAN,10210865.0,N,115,75.57,70.7,91.07,86.26,62.87,81.77,0.0,7,1,14,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
44451,74,803004,SMA NEGERI 1 SUMATERA BARAT,10310903.0,N,12,80.83,70.83,92.71,86.25,74.83,88.5,0.0,8,3,4,2016,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG PANJANG
40211,364,709040,SMA SWASTA PESANTREN AL-HUSNA,10218990.0,S,10,81.6,68.6,90.0,86.25,64.0,77.2,0.0,7,9,40,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
