,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
23327,217,2108021,SMA NEGERI 2 WAESALA,60102713,N,41,81.61,62.1,67.74,69.45,70.98,70.12,0.0,21,8,21,2016,MALUKU,SERAM BAGIAN BARAT
17247,1503,537536,MA 1 AN NUQAYAH,20584662,S,51,81.61,63.76,85.29,56.91,79.26,77.01,0.0,5,37,536,2016,JAWA TIMUR,KABUPATEN SUMENEP
18562,650,714017,SMA SWASTA DIPONEGORO KISARAN,10204227,S,27,81.56,72.44,81.2,87.41,83.8,76.67,0.0,7,14,17,2016,SUMATERA UTARA,KABUPATEN ASAHAN
25129,189,3004191,SMA KRISTEN SOLIDEO,69859758,S,4,81.5,71.0,35.63,50.63,51.25,51.88,0.0,30,4,191,2016,BANTEN,KOTA TANGERANG SELATAN
18619,707,715010,SMA NEGERI 3 RANTAU UTARA,10205362,N,139,81.44,74.98,88.47,84.44,93.17,78.42,0.0,7,15,10,2016,SUMATERA UTARA,KABUPATEN LABUHANBATU
17740,445,616004,SMA NEGERI 1 TEUNOM,10105042,N,53,81.43,64.45,59.43,55.8,73.58,64.29,0.0,6,16,4,2016,ACEH,KABUPATEN ACEH JAYA
12635,27,101048,SMA SANTA URSULA,20108383,S,106,81.36,74.79,83.02,81.16,86.04,73.49,0.0,1,1,48,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
18006,94,701116,SMA SWASTA MARKUS MEDAN,10210900,S,27,81.33,70.74,69.63,83.52,91.39,78.33,0.0,7,1,116,2016,SUMATERA UTARA,KOTA MEDAN
18207,295,706009,SMA SWASTA TRI RATNA SIBOLGA,10212115,S,37,81.3,73.03,74.39,87.43,93.65,79.46,0.0,7,6,9,2016,SUMATERA UTARA,KOTA SIBOLGA
17271,1527,538017,SMA NEGERI 1 BANGKALAN,20531146,N,172,81.17,78.7,90.57,84.56,92.03,88.34,0.0,5,38,17,2016,JAWA TIMUR,KABUPATEN BANGKALAN
18184,272,704023,MA NEGERI TEBING TINGGI,10264777,N,19,81.16,66.21,65.66,79.61,90.13,77.89,0.0,7,4,23,2016,SUMATERA UTARA,KOTA TEBING TINGGI
18243,331,709003,SMA NEGERI 1 TANJUNG MORAWA,10214138,N,172,81.16,71.67,68.23,86.47,91.74,78.42,0.0,7,9,3,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
18416,504,710068,SMA SWASTA SAMANHUDI TANJUNGPURA,10201321,S,25,81.12,66.32,68.4,76.9,91.1,78.2,0.0,7,10,68,2016,SUMATERA UTARA,KABUPATEN LANGKAT
15100,507,320213,SMAIT NUR HIDAYAH,20341554,S,51,81.1,59.88,70.2,67.35,72.7,72.25,0.0,3,20,213,2016,JAWA TENGAH,KABUPATEN SUKOHARJO
23406,31,2202001,SMA NEGERI 1 GIANYAR,50102079,N,320,81.08,73.08,85.07,79.57,85.08,90.26,0.0,22,2,1,2016,BALI,KABUPATEN GIANYAR
17073,1329,534017,SMA NEGERI 1 GENTENG,20525854,N,212,81.08,72.81,90.31,77.57,83.38,82.36,0.0,5,34,17,2016,JAWA TIMUR,KABUPATEN BANYUWANGI
14731,138,306001,SMA NEGERI 1 MAGELANG,20327563,N,166,81.08,71.05,73.36,72.35,76.66,73.06,0.0,3,6,1,2016,JAWA TENGAH,KOTA MAGELANG
19090,68,803004,SMA NEGERI 1 SUMATERA BARAT,10310903,N,82,81.05,69.76,76.8,81.1,81.92,72.35,0.0,8,3,4,2016,SUMATERA BARAT,KOTA PADANG PANJANG
19690,327,909111,MA SWASTA AL-FALAH,10498860,S,39,81.03,69.9,83.46,73.65,65.96,74.62,0.0,9,9,111,2016,RIAU,KABUPATEN ROKAN HILIR
23340,230,2108101,MA NEGERI WAIMITAL,60101579,N,58,81.0,57.83,75.73,70.6,78.79,77.59,0.0,21,8,101,2016,MALUKU,SERAM BAGIAN BARAT
17990,78,701094,SMA SWASTA LETJEN S. PARMAN MEDAN,10210898,S,12,81.0,70.0,61.67,81.67,89.38,72.5,0.0,7,1,94,2016,SUMATERA UTARA,KOTA MEDAN
18236,324,708008,SMA SWASTA KRISTEN BNKP GUNUNGSITOLI,10212766,S,20,81.0,66.0,71.63,80.5,93.25,81.13,0.0,7,8,8,2016,SUMATERA UTARA,KOTA GUNUNGSITOLI
23626,114,2305078,MA HIDAYATUL MUHSININ LABULIA,50222460,S,20,80.9,45.6,51.88,51.63,46.0,43.38,0.0,23,5,78,2016,NUSA TENGGARA BARAT,KABUPATEN LOMBOK TENGAH
24701,100,2705005,SMA NEGERI 17 HALMAHERA SELATAN,60201665,N,20,80.9,64.7,48.38,73.63,56.5,70.25,0.0,27,5,5,2016,MALUKU UTARA,KABUPATEN HALMAHERA SELATAN
20631,141,1204033,SMA PGRI BUKIT KEMUNING,10802957,S,16,80.88,49.88,40.31,37.97,60.31,42.81,0.0,12,4,33,2016,LAMPUNG,KABUPATEN LAMPUNG UTARA
17953,41,701046,SMA SWASTA SUTOMO 2 MEDAN,10210836,S,147,80.84,72.63,81.39,85.44,91.26,80.65,0.0,7,1,46,2016,SUMATERA UTARA,KOTA MEDAN
23356,246,2110003,SMA NEGERI WAMSISI,60100974,N,29,80.83,63.72,44.91,36.12,68.02,59.31,0.0,21,10,3,2016,MALUKU,BURU SELATAN
18272,360,709037,SMA SWASTA METHODIST TANJUNG MORAWA,10214174,S,37,80.76,69.68,87.36,83.58,91.49,78.58,0.0,7,9,37,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
25639,78,3307003,SMA GUPPI RAJA AMPAT,60402057,S,11,80.73,59.09,75.0,66.82,74.77,57.27,0.0,33,7,3,2016,PAPUA BARAT,KABUPATEN RAJA AMPAT
18443,531,710108,SMA SWASTA TUNAS BARU BABALAN,10259617,S,17,80.71,78.24,70.0,86.62,93.38,80.0,0.0,7,10,108,2016,SUMATERA UTARA,KABUPATEN LANGKAT
18106,194,702002,SMA NEGERI 2 PEMATANGSIANTAR,10211704,N,285,80.69,72.33,89.1,86.39,92.46,78.88,0.0,7,2,2,2016,SUMATERA UTARA,KOTA PEMATANGSIANTAR
18104,192,701266,SMA SWASTA NANYANG ZHI HUI,69867993,S,9,80.67,75.56,72.22,78.89,81.11,75.56,0.0,7,1,266,2016,SUMATERA UTARA,KOTA MEDAN
19606,243,907020,SMA SWASTA MUTIARA HARAPAN,69787182,S,19,80.63,78.53,55.26,56.32,61.32,51.45,0.0,9,7,20,2016,RIAU,KABUPATEN PELALAWAN
18026,114,701146,SMA SWASTA SUPRIYADI MEDAN,10210844,S,17,80.59,72.12,90.15,87.65,91.76,80.88,0.0,7,1,146,2016,SUMATERA UTARA,KOTA MEDAN
20363,379,1111500,MAN PANGKALAN BALAI,60725202,N,93,80.58,60.86,79.01,55.62,40.38,59.92,0.0,11,11,500,2016,SUMATERA SELATAN,KABUPATEN BANYUASIN
25290,350,3008012,SMA KRISTEN TUNAS BANGSA,20613974,S,7,80.57,73.14,56.79,57.86,64.64,58.57,0.0,30,8,12,2016,BANTEN,KABUPATEN TANGERANG
17274,1530,538023,SMA DARUL MUSTOFA,20549614,S,14,80.57,73.71,69.64,71.96,65.36,81.79,0.0,5,38,23,2016,JAWA TIMUR,KABUPATEN BANGKALAN
17974,62,701075,SMA SWASTA SUTOMO 1 MEDAN,10210848,S,583,80.54,74.98,80.4,84.97,89.74,81.72,0.0,7,1,75,2016,SUMATERA UTARA,KOTA MEDAN
23927,79,2403008,SMA NEGERI SANTIAN,50307301,N,15,80.53,56.27,56.17,36.83,37.17,54.33,0.0,24,3,8,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
18303,391,709080,SMA SWASTA DESA MAJU,10200435,S,15,80.53,70.93,69.67,87.67,95.17,81.33,0.0,7,9,80,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
18152,240,703015,SMA SWASTA METHODIST BINJAI,10211316,S,104,80.48,71.79,81.85,85.26,89.52,78.68,0.0,7,3,15,2016,SUMATERA UTARA,KOTA BINJAI
17742,447,616006,SMA NEGERI 1 PANGA,10105059,N,39,80.41,63.18,63.78,55.71,65.64,67.44,0.0,6,16,6,2016,ACEH,KABUPATEN ACEH JAYA
23219,109,2103101,MA NEGERI 2 AMBON TULEHU,60105612,N,63,80.38,57.97,70.6,67.3,78.33,71.98,0.0,21,3,101,2016,MALUKU,MALUKU TENGAH
17918,6,701006,SMA NEGERI 6 MEDAN,10210859,N,140,80.37,71.17,68.46,86.25,92.23,78.59,0.0,7,1,6,2016,SUMATERA UTARA,KOTA MEDAN
17938,26,701026,SMA SWASTA ST. THOMAS 1 MEDAN,10210923,S,363,80.33,73.04,77.14,86.07,91.34,78.85,0.0,7,1,26,2016,SUMATERA UTARA,KOTA MEDAN
23234,124,2103117,MA AL-FALAH KOBI MUKTI,60105618,S,21,80.29,59.33,71.55,52.26,77.74,74.29,0.0,21,3,117,2016,MALUKU,MALUKU TENGAH
17232,1488,537028,SMA TARBIYATUS SHIBYAN,20551898,S,14,80.29,67.86,79.29,75.0,77.32,75.18,0.0,5,37,28,2016,JAWA TIMUR,KABUPATEN SUMENEP
