,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
36353,17,2001018,SMA NEGERI 2 KENDARI,40402618,N,237,67.54,85.03,89.35,81.29,86.14,81.27,0.0,20,1,18,2017,SULAWESI TENGGARA,KOTA KENDARI
36539,203,2009012,SMA NEGERI 05 BOMBANA,40402475,N,37,60.59,69.84,89.32,64.87,89.38,78.21,0.0,20,9,12,2017,SULAWESI TENGGARA,KABUPATEN BOMBANA
27543,1372,221518,"MA PUTRI PUI MAJALENGKA, KABUPATEN MAJALENGKA",20277249,S,16,79.5,65.63,89.06,0.0,0.0,84.84,0.0,2,21,518,2017,JAWA BARAT,KABUPATEN MAJALENGKA
31741,510,710062,MA SWASTA IBADURRAHMAN STABAT,69726446,S,37,81.35,73.41,88.85,0.0,0.0,71.55,0.0,7,10,62,2017,SUMATERA UTARA,KABUPATEN LANGKAT
31590,359,709030,SMA SWASTA KARYA PEMBANGUNAN DELITUA,10214122,S,15,68.53,74.53,88.83,0.0,0.0,67.33,0.0,7,9,30,2017,SUMATERA UTARA,KABUPATEN DELISERDANG
26153,449,105155,SMA NEGERI UNGGULAN MOHAMMAD HUSNI THAMRIN,20109933,N,75,88.13,84.21,88.77,87.04,86.57,80.48,0.0,1,5,155,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
36530,194,2009001,SMA NEGERI 03 BOMBANA,40404032,N,62,72.23,80.23,88.75,69.44,85.0,76.92,0.0,20,9,1,2017,SULAWESI TENGGARA,KABUPATEN BOMBANA
31981,750,715158,SMA SWASTA BUDDHIS JAYANTI,10262159,S,20,76.7,76.0,88.75,80.0,63.0,75.0,0.0,7,15,158,2017,SUMATERA UTARA,KABUPATEN LABUHANBATU
31647,416,709111,MA SWASTA PP AL-QOMARIAH,10264717,S,28,73.21,71.29,88.75,0.0,0.0,81.34,0.0,7,9,111,2017,SUMATERA UTARA,KABUPATEN DELISERDANG
32160,929,724049,SMA NEGERI 2 ULUNOYO,69877448,N,29,76.0,74.9,88.62,0.0,0.0,70.95,0.0,7,24,49,2017,SUMATERA UTARA,KABUPATEN NIAS SELATAN
36554,218,2010012,SMAS HAJI AGUS SALIM,40404690,N,43,58.93,78.23,88.6,77.5,0.0,79.7,0.0,20,10,12,2017,SULAWESI TENGGARA,KABUPATEN KOLAKA UTARA
31576,345,709012,SMA NEGERI 1 KUTALIMBARU,10219924,N,98,71.33,74.18,88.57,47.5,62.5,80.91,0.0,7,9,12,2017,SUMATERA UTARA,KABUPATEN DELISERDANG
32767,50,901053,SMA SWASTA EDUCATION,69790716,S,5,84.8,85.2,88.5,71.67,85.0,85.0,0.0,9,1,53,2017,RIAU,KOTA PEKANBARU
35137,90,1604026,SMA YPK TENGGARONG,30405317,S,22,54.64,60.82,88.3,58.75,66.25,75.14,0.0,16,4,26,2017,KALIMANTAN TIMUR,KABUPATEN KUTAI KARTANEGARA
32604,237,813014,SMA NEGERI 1 SUTERA,10302017,N,157,69.82,69.9,88.3,78.06,68.75,60.05,0.0,8,13,14,2017,SUMATERA BARAT,KABUPATEN PESISIR SELATAN
29290,316,510507,MA IHYAUL ISLAM,20580209,S,26,47.85,40.0,88.17,0.0,0.0,39.13,0.0,5,10,507,2017,JAWA TIMUR,KABUPATEN GRESIK
39044,471,3008174,SMA PAHOA,20616061,S,97,84.33,84.49,88.12,78.58,85.53,82.63,0.0,30,8,174,2017,BANTEN,KABUPATEN TANGERANG
25935,231,103216,SMA KRISTEN 8 PENABUR,20177805,S,21,82.1,86.19,88.1,82.21,95.0,80.0,0.0,1,3,216,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
36424,88,2004020,SMA NEGERI 1 TONGKUNO,40400750,N,117,68.02,78.14,88.03,72.92,90.0,60.0,0.0,20,4,20,2017,SULAWESI TENGGARA,KABUPATEN MUNA
38555,59,2905007,MAN INSAN CENDEKIA GORONTALO,60728785,N,71,87.21,76.82,87.75,79.32,89.64,81.46,0.0,29,5,7,2017,GORONTALO,KABUPATEN BONE BOLANGO
31771,540,710103,MA SWASTA AR-RASYAD,10264832,S,27,76.22,74.15,87.69,70.0,25.0,58.44,0.0,7,10,103,2017,SUMATERA UTARA,KABUPATEN LANGKAT
33468,95,1101131,SMA IGNATIUS GLOBAL SCHOOL,69856916,S,35,87.54,85.71,87.64,80.96,81.79,77.83,0.0,11,1,131,2017,SUMATERA SELATAN,KOTA PALEMBANG
36341,5,2001005,SMA  NEGERI  3  KENDARI,40402617,N,125,63.28,71.73,87.6,79.34,88.61,75.05,0.0,20,1,5,2017,SULAWESI TENGGARA,KOTA KENDARI
25810,106,102078,SMA KRISTEN IPEKA SUNTER,20107383,S,58,86.86,84.86,87.5,74.48,87.37,79.0,0.0,1,2,78,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
29302,328,510523,MA KANJENG SEPUH GRESIK,20580215,S,66,75.03,57.33,87.5,38.21,69.82,65.61,0.0,5,10,523,2017,JAWA TIMUR,KABUPATEN GRESIK
25986,282,104053,SMA NEGERI 8,20102568,N,290,87.88,86.17,87.47,80.25,88.82,78.67,0.0,1,4,53,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
36070,413,1911021,SMA NEGERI 1 TAKKALALLA,40310826,N,102,58.12,77.75,87.35,74.04,84.17,74.97,0.0,19,11,21,2017,SULAWESI SELATAN,KABUPATEN WAJO
36558,222,2011002,SMA NEGERI 1 SAWA,40403971,N,31,80.71,84.9,87.34,84.0,95.0,43.8,0.0,20,11,2,2017,SULAWESI TENGGARA,KABUPATEN KONAWE UTARA
36453,117,2005006,SMA NEGERI 1 LASALIMU SELATAN,40401160,N,53,55.55,66.26,87.31,0.0,60.31,79.39,0.0,20,5,6,2017,SULAWESI TENGGARA,KABUPATEN BUTON
31617,386,709065,SMA SWASTA ANDREAS,10214105,S,26,73.0,73.08,87.31,78.04,0.0,81.67,0.0,7,9,65,2017,SUMATERA UTARA,KABUPATEN DELISERDANG
32313,1082,730024,MA SWASTA PP AT-THOYYIBAH PINANG LOMBANG,10264804,S,20,72.9,76.2,87.25,0.0,52.5,82.11,0.0,7,30,24,2017,SUMATERA UTARA,KABUPATEN LABUHANBATU UTARA
32206,975,726034,MA SWASTA PP DARUL MUKHLISIN,10263628,S,16,74.88,74.0,87.19,0.0,0.0,80.47,0.0,7,26,34,2017,SUMATERA UTARA,KABUPATEN SERDANG BEDAGAI
25795,91,102053,SMA KRISTEN YUSUF,20100603,S,29,85.66,81.79,87.16,0.0,77.62,76.25,0.0,1,2,53,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
32204,973,726032,MA SWASTA TPI RAMBUNG SIALANG,10263627,S,31,71.87,72.65,87.1,84.06,0.0,65.87,0.0,7,26,32,2017,SUMATERA UTARA,KABUPATEN SERDANG BEDAGAI
36368,32,2002003,SMA NEGERI 6 BAUBAU,40402978,N,80,66.55,77.5,87.09,70.0,46.67,76.58,0.0,20,2,3,2017,SULAWESI TENGGARA,KOTA BAUBAU
36604,268,2015007,SMAN 1 SANGIA WAMBULU,60730083,N,15,55.73,78.67,87.0,0.0,92.5,70.36,0.0,20,15,7,2017,SULAWESI TENGGARA,KABUPATEN BUTON TENGAH
31946,715,715002,SMA NEGERI 1 RANTAU UTARA,10205384,N,158,70.62,79.29,86.96,79.55,65.36,79.07,0.0,7,15,2,2017,SUMATERA UTARA,KABUPATEN LABUHANBATU
31786,555,711003,SMA NEGERI 1 RAYA KAHEAN,10202758,N,36,73.94,68.83,86.88,0.0,0.0,69.51,0.0,7,11,3,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
36456,120,2005009,SMA NEGERI 1 SIOTAPINA,40401162,N,16,68.25,71.0,86.88,77.66,0.0,0.0,0.0,20,5,9,2017,SULAWESI TENGGARA,KABUPATEN BUTON
36514,178,2008003,SMA NEGERI 2 WANGI-WANGI,40403276,N,55,57.96,78.18,86.86,70.36,77.92,81.07,0.0,20,8,3,2017,SULAWESI TENGGARA,KABUPATEN WAKATOBI
31764,533,710089,SMA SWASTA DEWANTARA,10220913,S,14,71.29,71.71,86.79,0.0,0.0,72.68,0.0,7,10,89,2017,SUMATERA UTARA,KABUPATEN LANGKAT
25719,15,101022,SMA KRISTEN 3 BPK PENABUR,20100187,S,77,86.99,84.36,86.69,79.34,86.25,80.0,0.0,1,1,22,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
31712,481,710018,SMA SWASTA USIA TAMA SEI BINGEI,10201319,S,64,67.06,68.66,86.56,0.0,0.0,67.19,0.0,7,10,18,2017,SUMATERA UTARA,KABUPATEN LANGKAT
25980,276,104044,SMA ISLAM AL-AZHAR 1,20107304,S,105,85.89,85.22,86.5,76.37,84.53,78.89,0.0,1,4,44,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
36369,33,2002004,SMA SWASTA 1 MUHAMMADIYAH BAUBAU,40402980,S,38,41.16,68.79,86.45,0.0,0.0,75.53,0.0,20,2,4,2017,SULAWESI TENGGARA,KOTA BAUBAU
31817,586,711046,MA SWASTA AL-KHAIRIYAH PEKAN BANGUN,10263645,S,23,68.09,68.7,86.41,71.11,56.88,83.0,0.0,7,11,46,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
31773,542,710106,SMA NEGERI 1 WAMPU,10259717,N,56,73.11,70.46,86.38,0.0,0.0,73.62,0.0,7,10,106,2017,SUMATERA UTARA,KABUPATEN LANGKAT
31671,440,709150,SMA SWASTA METHODIST PANCUR BATU,10220215,S,69,72.99,73.62,86.38,67.95,78.75,70.49,0.0,7,9,150,2017,SUMATERA UTARA,KABUPATEN DELISERDANG
38369,153,2706003,SMA NEGERI 2 HALTENG,60200183,N,22,57.73,64.82,86.36,67.0,55.0,71.88,0.0,27,6,3,2017,MALUKU UTARA,KABUPATEN HALMAHERA TENGAH
31697,466,710001,SMA NEGERI 1 BAHOROK,10201329,N,131,73.54,71.62,86.34,89.17,70.38,70.71,0.0,7,10,1,2017,SUMATERA UTARA,KABUPATEN LANGKAT
36005,348,1910011,SMA NEGERI 1 ULAWENG,40302551,N,134,74.79,77.16,86.34,40.36,82.5,60.1,0.0,19,10,11,2017,SULAWESI SELATAN,KABUPATEN BONE
31519,288,705014,SMA SWASTA METHODIST II TANJUNG BALAI,10258062,S,30,72.53,75.67,86.25,0.0,71.25,76.7,0.0,7,5,14,2017,SUMATERA UTARA,KOTA TANJUNG BALAI
31827,596,711073,MA SWASTA NURUL ISLAM SERAPUH,10263646,S,29,70.21,69.17,86.21,85.71,74.44,75.77,0.0,7,11,73,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
36577,241,2012014,SMA NEGERI 3 KULISUSU,69822766,N,21,74.95,75.33,86.19,76.5,72.5,57.33,0.0,20,12,14,2017,SULAWESI TENGGARA,KABUPATEN BUTON UTARA
35410,175,1711004,SMA NEGERI 2 SIAU BARAT,40104643,N,11,65.82,72.73,86.14,0.0,0.0,84.32,0.0,17,11,4,2017,SULAWESI UTARA,KABUPATEN KEP. SITARO
36446,110,2004058,SMA NEGERI 1 TONGKUNO SELATAN,69788704,N,18,63.22,80.11,86.11,0.0,0.0,76.53,0.0,20,4,58,2017,SULAWESI TENGGARA,KABUPATEN MUNA
31782,551,710122,MA SWASTA SINAR ISLAMI BINGAI,69955605,S,55,81.85,76.29,86.09,0.0,0.0,73.95,0.0,7,10,122,2017,SUMATERA UTARA,KABUPATEN LANGKAT
31828,597,711078,SMA NEGERI 1 UJUNG PADANG,10259547,N,100,73.38,71.9,86.05,0.0,71.61,66.33,0.0,7,11,78,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
31757,526,710081,SMA SWASTA AIRLANGGA,10259745,S,27,68.96,71.63,86.02,0.0,0.0,73.52,0.0,7,10,81,2017,SUMATERA UTARA,KABUPATEN LANGKAT
32898,181,905116,MA MIFTAHUL HUDA SEBERANG TEMBILAHAN,10310996,S,35,65.09,75.71,86.0,0.0,61.79,55.36,0.0,9,5,116,2017,RIAU,KABUPATEN INDRAGIRI HILIR
31755,524,710077,SMA SWASTA TUNAS BANGSA,10220891,S,46,71.65,68.35,85.92,0.0,0.0,73.42,0.0,7,10,77,2017,SUMATERA UTARA,KABUPATEN LANGKAT
38346,130,2705037,SMA NEGERI 35 HALMAHERA SELATAN,60203677,S,15,63.07,72.8,85.83,66.67,0.0,50.42,0.0,27,5,37,2017,MALUKU UTARA,KABUPATEN HALMAHERA SELATAN
31747,516,710069,SMA SWASTA ESA PRAKARSA,10259746,S,37,73.08,70.38,85.81,0.0,0.0,67.64,0.0,7,10,69,2017,SUMATERA UTARA,KABUPATEN LANGKAT
31818,587,711047,MA SWASTA AL-IKHLAS BAH JAMBI,10263651,S,25,71.44,70.16,85.8,82.5,62.92,56.94,0.0,7,11,47,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
