,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
86399,251,3004183,SMA ATHALIA,20616291,S,53,79.13,73.58,61.13,85.83,79.0,70.97,0.0,30,4,183,2018,BANTEN,BANTEN,KOTA TANGERANG SELATAN
51049,320,1009044,MAS  TERPADU AL-KAUTSAR,69941606.0,S,50,53.44,57.12,68.5,85.45,0.0,0.0,0.0,10,9,44,2018,JAMBI,JAMBI,KABUPATEN TEBO
74038,123,2103105,MA MATHLAUL ANWAR MASOHI,60105608,S,17,79.88,76.47,78.09,85.44,0.0,0.0,0.0,21,3,105,2018,MALUKU,MALUKU,MALUKU TENGAH
84054,120,2706004,SMA NEGERI 6 HALTENG,60201145,N,34,73.24,51.65,61.32,85.15,55.53,0.0,0.0,27,6,4,2018,MALUKU UTARA,MALUKU UTARA,KABUPATEN HALMAHERA TENGAH
13247,2180,225519,MA AL-FALAAHIYAH,69727825,S,32,67.94,45.44,36.25,85.0,67.58,62.0,0.0,2,25,519,2018,JAWA BARAT,JAWA BARAT,KABUPATEN SUMEDANG
48313,404,907020,SMA SWASTA MUTIARA HARAPAN,69787182.0,S,8,71.75,82.5,68.44,85.0,76.0,73.0,0.0,9,7,20,2018,RIAU,RIAU,KABUPATEN PELALAWAN
25688,748,514504,MA TANWIRUL QULUB,20580149,S,18,48.33,37.11,28.75,85.0,44.0,0.0,0.0,5,14,504,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN BOJONEGORO
21052,14,401015,SMA NEGERI 1 YOGYAKARTA,20403174,N,13,89.23,77.85,73.46,84.58,84.0,79.0,0.0,4,1,15,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
85115,74,2905007,MAN INSAN CENDEKIA GORONTALO,60728785,N,24,82.83,75.0,78.54,84.46,77.0,84.67,0.0,29,5,7,2018,GORONTALO,GORONTALO,KABUPATEN BONE BOLANGO
231,40,101060,SMA KANISIUS,20100170,S,57,83.96,83.19,80.44,83.79,77.33,80.67,0.0,1,1,60,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
221,30,101048,SMA SANTA URSULA,20108383,S,68,85.21,84.0,83.6,83.78,76.5,85.05,0.0,1,1,48,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
81385,450,2420004,SMA SEMINARI PIUS XII KISOL,50308606,S,20,84.7,73.5,67.13,83.75,83.2,82.75,0.0,24,20,4,2018,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN MANGGARAI TIMUR
8229,1091,213163,SMA PILAR INDONESIA,20279952,S,6,73.67,79.67,52.92,83.75,64.67,70.0,0.0,2,13,163,2018,JAWA BARAT,JAWA BARAT,KABUPATEN BOGOR
90960,53,3304004,SMA YPK FAKFAK,60401121,S,31,72.45,53.23,73.87,83.5,38.71,55.43,0.0,33,4,4,2018,PAPUA BARAT,PAPUA BARAT,KABUPATEN FAKFAK
21260,48,402002,SMA NEGERI 1 BANTUL,20400405,N,55,83.64,81.75,75.45,83.46,83.5,85.05,0.0,4,2,2,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN BANTUL
61497,97,1404025,MA SIRAJUL HUDA PULAU KUPANG,69815355.0,S,46,66.43,40.3,44.13,83.33,54.14,0.0,0.0,14,4,25,2018,KALIMANTAN TENGAH,KALIMANTAN TENGAH,KABUPATEN KAPUAS
3194,35,201037,"SMA KRISTEN 1 BPK PENABUR, KOTA BANDUNG",20219730,S,34,82.06,78.29,75.22,83.13,76.0,85.67,0.0,2,1,37,2018,JAWA BARAT,JAWA BARAT,KOTA BANDUNG
75466,112,2206044,SMA NEGERI BALI MANDARA,50105492,N,34,82.0,74.71,66.69,82.88,86.67,76.0,0.0,22,6,44,2018,BALI,BALI,KABUPATEN BULELENG
51910,99,1101123,SMAN SUMATERA SELATAN,10648016.0,N,30,81.07,77.67,69.75,82.81,79.08,84.44,0.0,11,1,123,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
74903,283,2111004,SMA NEGERI 1 LETI MOA LAKOR,60105433,N,74,59.92,70.22,35.74,82.81,49.9,51.33,0.0,21,11,4,2018,MALUKU,MALUKU,MALUKU BARAT DAYA
73982,67,2103018,SMA NEGERI 1 TNS,60100327,N,129,62.19,64.5,68.51,82.81,60.75,60.52,0.0,21,3,18,2018,MALUKU,MALUKU,MALUKU TENGAH
74170,130,2104001,SMA NEGERI 1 BURU,60103372,N,114,73.16,59.28,66.78,82.59,68.75,80.25,0.0,21,4,1,2018,MALUKU,MALUKU,BURU
43033,942,725011,SMA SWASTA SANTU PETRUS URAT,10208952.0,S,11,74.55,72.55,36.14,82.5,53.71,70.0,0.0,7,25,11,2018,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SAMOSIR
24277,458,511049,SMA KEMALA BHAYANGKARI 4 WARU,20540059,S,21,51.33,34.95,26.79,82.5,39.7,0.0,0.0,5,11,49,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN SIDOARJO
74494,204,2107021,SMA NEGERI TEOR,69872005,N,11,70.18,66.18,80.45,82.5,64.67,68.0,0.0,21,7,21,2018,MALUKU,MALUKU,SERAM BAGIAN TIMUR
15480,283,309215,SMA MUHAMMADIYAH KEDUNGREJA,20300633,S,33,69.39,44.18,36.36,82.5,62.7,51.67,0.0,3,9,215,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN CILACAP
60864,460,1314050,SMA TUNAS BANGSA,30109656.0,S,8,80.25,80.25,70.94,82.5,74.5,82.0,0.0,13,14,50,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KABUPATEN KUBU RAYA
62628,42,1502005,SMA PGRI 1 BANJARBARU,30304595.0,S,38,65.37,45.68,30.07,82.5,56.0,61.33,0.0,15,2,5,2018,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KOTA BANJARBARU
91114,87,3307010,SMA NEGERI 8 RAJA AMPAT,60403786,N,3,75.33,81.33,80.83,82.5,0.0,0.0,0.0,33,7,10,2018,PAPUA BARAT,PAPUA BARAT,KABUPATEN RAJA AMPAT
1851,363,104104,SMA LABSCHOOL KEBAYORAN,20107313,S,105,78.63,78.78,70.19,82.34,80.85,79.42,0.0,1,4,104,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
86349,201,3004021,SMA SANTA URSULA BSD,20603376,S,98,83.78,83.59,83.52,81.77,80.94,80.67,0.0,30,4,21,2018,BANTEN,BANTEN,KOTA TANGERANG SELATAN
21259,47,402001,SMA NEGERI 2 BANTUL,20400381,N,40,83.15,70.7,72.19,81.25,80.33,84.0,0.0,4,2,1,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN BANTUL
4908,441,207062,"SMA ISLAM TERPADU TUNAS BANGSA, KOTA DEPOK",69862451,S,21,76.76,59.62,36.55,81.25,62.0,68.67,0.0,2,7,62,2018,JAWA BARAT,JAWA BARAT,KOTA DEPOK
21042,4,401004,SMA NEGERI 9 YOGYAKARTA,20403162,N,48,86.13,80.63,68.18,81.25,77.45,81.47,0.0,4,1,4,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
73990,75,2103026,SMA NEGERI 1 TELUTIH,60103517,N,49,63.51,60.2,84.59,81.07,73.26,86.63,0.0,21,3,26,2018,MALUKU,MALUKU,MALUKU TENGAH
91115,88,3307011,SMA NEGERI 9 RAJA AMPAT,60403787,N,10,69.4,68.6,64.5,81.0,0.0,0.0,0.0,33,7,11,2018,PAPUA BARAT,PAPUA BARAT,KABUPATEN RAJA AMPAT
45563,295,813022,SMA NEGERI 3 PAINAN,10310795.0,N,22,83.91,60.64,53.07,81.0,76.86,84.0,0.0,8,13,22,2018,SUMATERA BARAT,SUMATERA BARAT,KABUPATEN PESISIR SELATAN
48310,401,907017,SMA SWASTA PLUS TARUNA ANDALAN,10496358.0,S,27,80.89,64.3,65.46,80.75,72.5,77.33,0.0,9,7,17,2018,RIAU,RIAU,KABUPATEN PELALAWAN
82536,190,2522001,SMA NEGERI KELILA,60304512,N,15,65.2,58.27,95.17,80.75,36.0,46.0,0.0,25,22,1,2018,PAPUA,PAPUA,KABUPATEN MAMBERAMO TENGAH
73635,11,2101011,SMA NEGERI 11 AMBON,60102965,N,247,60.7,64.81,56.11,80.68,67.94,72.05,0.0,21,1,11,2018,MALUKU,MALUKU,AMBON
41882,708,715158,SMA SWASTA BUDDHIS JAYANTI,10262159.0,S,25,72.88,82.08,68.9,80.63,71.14,0.0,0.0,7,15,158,2018,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
17242,642,320006,SMA NEGERI 1 SUKOHARJO,20310417,N,137,85.72,76.99,75.91,80.58,79.91,85.87,0.0,3,20,6,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN SUKOHARJO
42270,783,718024,MA SWASTA DARUL MURSYID,10263672.0,S,28,78.79,62.93,85.63,80.38,68.33,73.33,0.0,7,18,24,2018,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN TAPANULI SELATAN
42397,811,720019,SMA SWASTA UNGGUL DEL,10263538.0,S,29,83.52,73.79,70.78,80.31,81.47,83.0,0.0,7,20,19,2018,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN TOBA SAMOSIR
14253,3,301003,SMA NEGERI 3 SEMARANG,20328895,N,59,85.8,76.78,70.68,80.1,79.71,87.08,0.0,3,1,3,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
192,1,101001,SMA NEGERI 68,20100199,N,107,83.05,80.5,70.93,80.05,78.35,82.1,0.0,1,1,1,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
21630,127,404023,SMA NEGERI 1 GODEAN,20401146,N,62,85.52,77.87,74.4,80.0,82.63,83.52,0.0,4,4,23,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN SLEMAN
55314,57,1201098,SMA TUNAS MEKAR INDONESIA,10815065.0,S,11,66.91,71.09,29.09,80.0,60.44,38.0,0.0,12,1,98,2018,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
74173,133,2104004,SMA NEGERI 7 BURU,60100996,N,41,82.83,60.88,81.22,80.0,71.56,79.41,0.0,21,4,4,2018,MALUKU,MALUKU,BURU
1243,243,103121,SMA IMPIAN BUNDA,20104416,S,17,62.12,50.24,31.91,80.0,56.71,39.0,0.0,1,3,121,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
69987,439,1910067,SMA ISLAM ATHIRAH BONE,69765089,S,20,78.8,67.2,52.75,80.0,69.67,81.56,0.0,19,10,67,2018,SULAWESI SELATAN,SULAWESI SELATAN,KABUPATEN BONE
89023,794,3008174,SMA PAHOA,20616061,S,65,83.69,76.95,78.27,80.0,81.54,92.0,0.0,30,8,174,2018,BANTEN,BANTEN,KABUPATEN TANGERANG
83649,37,2702305,MA SWASTA  MAREKU,60728930,S,32,67.31,65.56,76.41,80.0,67.33,85.17,0.0,27,2,305,2018,MALUKU UTARA,MALUKU UTARA,KOTA TIDORE KEPULAUAN
89748,105,3104016,SMA MAHA BODHI KARIMUN,11002033,S,65,67.48,65.51,57.62,80.0,57.17,60.78,0.0,31,4,16,2018,KEPULAUAN RIAU,KEPULAUAN RIAU,KABUPATEN KARIMUN
75062,31,2201040,SMA DOREMI EXCELLENT SCHOOL,50105505,S,4,72.0,84.5,43.13,80.0,58.0,0.0,0.0,22,1,40,2018,BALI,BALI,KOTA DENPASAR
12777,2006,224033,"SMA INSAN CENDEKIA AL KAUSAR, KABUPATEN SUKABUMI",20247152,S,17,76.0,71.06,58.82,80.0,69.67,79.56,0.0,2,24,33,2018,JAWA BARAT,JAWA BARAT,KABUPATEN SUKABUMI
22422,97,501138,SMA KRISTEN PETRA 1 SURABAYA,20532135,S,172,79.34,74.73,59.07,79.81,74.83,76.17,0.0,5,1,138,2018,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
48852,525,909117,MA SWASTA AL HIKMAH DARUSSALAM,10498839.0,S,18,72.33,55.89,66.39,79.72,0.0,72.89,0.0,9,9,117,2018,RIAU,RIAU,KABUPATEN ROKAN HILIR
22335,10,501015,SMA NEGERI 5 SURABAYA,20532248,N,17,80.35,82.24,76.62,79.69,79.0,85.33,0.0,5,1,15,2018,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
1162,162,103008,SMA KRISTEN 1 BPK PENABUR,20101306,S,77,80.81,85.14,80.55,79.69,80.27,84.0,0.0,1,3,8,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
1787,299,104022,SMA NEGERI 34,20102214,N,108,83.33,81.28,67.41,79.65,78.9,81.27,0.0,1,4,22,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
74183,143,2104101,MAS AL-HILAAL NAMLEA,40405920,S,20,76.5,73.8,80.0,79.5,71.2,77.6,0.0,21,4,101,2018,MALUKU,MALUKU,BURU
86344,196,3004016,SMA SANTA LAURENSIA,20613520,S,54,81.59,83.78,80.97,79.46,78.8,79.4,0.0,30,4,16,2018,BANTEN,BANTEN,KOTA TANGERANG SELATAN
2520,491,105111,SMA LABSCHOOL JAKARTA,20103223,S,73,81.1,76.22,56.61,79.33,79.1,79.21,0.0,1,5,111,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
74011,96,2103047,SMA KRISTEN TRANA,60103507,S,31,63.35,42.84,80.81,79.29,63.08,69.5,0.0,21,3,47,2018,MALUKU,MALUKU,MALUKU TENGAH
626,103,102053,SMA KRISTEN YUSUF,20100603,S,73,82.08,72.19,81.78,79.23,69.48,76.36,0.0,1,2,53,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
3929,249,203110,"SMA KRISTEN PENABUR SUMMARECON, KOTA BEKASI",69870886,S,32,76.81,75.81,55.47,79.17,75.33,74.24,0.0,2,3,110,2018,JAWA BARAT,JAWA BARAT,KOTA BEKASI
74016,101,2103053,SMA NEGERI 4 PULAU HARUKU,69774670,N,21,50.48,64.1,61.43,79.17,56.11,0.0,0.0,21,3,53,2018,MALUKU,MALUKU,MALUKU TENGAH
74185,145,2104103,MA LKMD BATU JUNGKU,40405919,S,16,72.63,71.5,85.47,79.06,0.0,0.0,0.0,21,4,103,2018,MALUKU,MALUKU,BURU
14540,89,302001,SMA NEGERI 1 SURAKARTA,20327966,N,43,85.49,81.3,73.78,78.97,80.46,80.31,0.0,3,2,1,2018,JAWA TENGAH,JAWA TENGAH,KOTA SURAKARTA
89505,41,3102030,SMA YEHONALA,11002476,S,21,66.95,66.0,48.81,78.93,64.92,88.0,0.0,31,2,30,2018,KEPULAUAN RIAU,KEPULAUAN RIAU,KOTA BATAM
73153,280,2012004,SMAN 1 KULISUSU UTARA,40403871,N,38,71.0,55.21,75.59,78.75,64.3,78.67,0.0,20,12,4,2018,SULAWESI TENGGARA,SULAWESI TENGGARA,KABUPATEN BUTON UTARA
74637,216,2108003,SMA NEGERI 3 KAIRATU,60102894,N,56,74.39,76.43,76.12,78.75,77.64,82.91,0.0,21,8,3,2018,MALUKU,MALUKU,SERAM BAGIAN BARAT
21073,35,401042,SMA NEGERI 8 YOGYAKARTA,20403161,N,25,86.0,81.68,82.1,78.64,83.5,90.0,0.0,4,1,42,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
14839,163,306001,SMA NEGERI 1 MAGELANG,20327563,N,118,87.2,81.59,86.61,78.52,80.53,86.55,0.0,3,6,1,2018,JAWA TENGAH,JAWA TENGAH,KOTA MAGELANG
73151,278,2012002,SMAN 2 KULISUSU,40404131,N,48,56.92,49.71,64.74,78.41,61.88,80.67,0.0,20,12,2,2018,SULAWESI TENGGARA,SULAWESI TENGGARA,KABUPATEN BUTON UTARA
44061,1153,733007,SMA NEGERI 1 MANDREHE UTARA,10258330.0,N,34,60.65,65.24,72.06,78.38,0.0,0.0,0.0,7,33,7,2018,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN NIAS BARAT
21053,15,401017,SMA NEGERI 2 YOGYAKARTA,20403177,N,30,82.27,82.87,73.58,78.33,84.18,88.0,0.0,4,1,17,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
51221,341,1010021,MA NEGERI INSAN CENDEKIA JAMBI,10507942.0,N,33,79.82,69.21,58.56,78.33,73.4,85.75,0.0,10,10,21,2018,JAMBI,JAMBI,KABUPATEN MUARO JAMBI
86396,248,3004180,SMA ANDERSON SCHOOL,20616379,S,13,79.08,82.15,63.65,78.33,84.0,73.2,0.0,30,4,180,2018,BANTEN,BANTEN,KOTA TANGERANG SELATAN
74820,267,2110004,SMA NEGERI WAWALESI,60101018,N,30,74.4,74.33,81.83,78.33,0.0,64.13,0.0,21,10,4,2018,MALUKU,MALUKU,BURU SELATAN
16712,530,316004,SMA NEGERI 1 BOYOLALI,20308449,N,61,83.11,71.87,71.48,78.26,80.0,81.86,0.0,3,16,4,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN BOYOLALI
16972,589,318010,SMA NEGERI 1 KLATEN,20309676,N,64,83.31,74.03,73.67,78.15,81.16,83.0,0.0,3,18,10,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN KLATEN
74488,198,2107015,SMA NEGERI SIWALALAT,69725963,N,22,64.09,65.36,77.84,78.13,69.78,81.6,0.0,21,7,15,2018,MALUKU,MALUKU,SERAM BAGIAN TIMUR
48848,521,909110,MA SWASTA TARBIYAH ISLAMIYAH PANIPAHAN,10498852.0,S,61,70.85,70.03,66.11,78.13,64.0,80.89,0.0,9,9,110,2018,RIAU,RIAU,KABUPATEN ROKAN HILIR
74484,194,2107011,SMA NEGERI 2 BULA,60102519,N,58,68.76,74.41,73.45,78.13,75.14,78.64,0.0,21,7,11,2018,MALUKU,MALUKU,SERAM BAGIAN TIMUR
57576,524,1209142,SMA KEBANGSAAN,69830525.0,S,25,77.36,62.4,47.1,78.13,73.76,79.5,0.0,12,9,142,2018,LAMPUNG,LAMPUNG,KABUPATEN LAMPUNG SELATAN
