,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
5693,541,711004,SMA NEGERI 1 BANDAR,10202767,N,198,91.46,83.56,81.59,89.42,93.16,81.93,0.0,7,11,4,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5692,540,711003,SMA NEGERI 1 RAYA KAHEAN,10202758,N,68,90.69,83.7,81.86,90.61,93.16,83.3,0.0,7,11,3,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5320,168,701220,SMA SWASTA ASUHAN DAYA MEDAN,10257550,S,31,87.96,78.77,80.04,88.35,93.15,80.59,0.0,7,1,220,2015,SUMATERA UTARA,KOTA MEDAN
5605,453,709178,MA SWASTA ULUL ALBAB,69756047,S,4,89.28,89.8,79.13,89.0,93.13,81.15,0.0,7,9,178,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5213,61,701073,SMA SWASTA DWI WARNA MEDAN,10210706,S,12,85.98,83.23,80.54,90.28,93.13,83.64,0.0,7,1,73,2015,SUMATERA UTARA,KOTA MEDAN
5740,588,711086,SMA SWASTA INDONESIA MEMBANGUN TARUNA,10261027,S,12,91.17,80.97,82.07,89.41,93.13,85.1,0.0,7,11,86,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
6133,981,727020,MA SWASTA AL-WASHLIYAH DESA SIAJAM,10264701,S,20,89.72,66.76,80.24,89.57,93.13,82.05,0.0,7,27,20,2015,SUMATERA UTARA,KABUPATEN BATUBARA
5313,161,701211,SMA SWASTA HARAPAN MANDIRI MEDAN,10210747,S,153,89.81,83.32,80.29,89.98,93.09,76.25,0.0,7,1,211,2015,SUMATERA UTARA,KOTA MEDAN
5729,577,711062,SMA NEGERI 1 BOSAR MALIGAS,10202766,N,60,90.68,83.96,82.15,89.85,93.08,81.93,0.0,7,11,62,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5375,223,702031,SMA SWASTA SULTAN AGUNG PEMATANGSIANTAR,10211711,S,164,92.29,83.4,82.0,90.62,93.05,82.45,0.0,7,2,31,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
5724,572,711047,MA SWASTA AL-IKHLAS BAH JAMBI,10263651,S,14,91.39,83.25,81.51,90.6,93.04,82.26,0.0,7,11,47,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5733,581,711073,MA SWASTA NURUL ISLAM SERAPUH,10263646,S,44,91.67,87.63,82.48,89.67,93.01,83.15,0.0,7,11,73,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5298,146,701190,MA SWASTA TADIB AL-MUALLIMIN AL-ISLAMI,60728329,S,10,92.05,90.21,81.74,88.08,93.0,85.41,0.0,7,1,190,2015,SUMATERA UTARA,KOTA MEDAN
5296,144,701187,MA SWASTA MUALLIMIN UNIVA MEDAN,60728318,S,28,84.22,83.34,81.0,89.95,92.95,81.77,0.0,7,1,187,2015,SUMATERA UTARA,KOTA MEDAN
5493,341,709010,MA NEGERI LUBUK PAKAM,10220410,N,125,90.9,83.29,81.84,88.66,92.94,81.94,0.0,7,9,10,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5371,219,702026,SMA SWASTA MARIA GORETTI PEMATANGSIANTAR,10211682,S,23,91.95,85.18,81.69,90.14,92.93,83.05,0.0,7,2,26,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
5707,555,711023,SMA SWASTA SATRIA BUDI PERDAGANGAN,10202669,S,36,90.2,83.64,80.33,89.93,92.92,84.07,0.0,7,11,23,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5509,357,709029,SMA SWASTA SINGOSARI DELITUA,10214167,S,32,90.95,85.28,81.77,90.01,92.89,82.97,0.0,7,9,29,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5703,551,711016,SMA SWASTA HKBP SERBELAWAN,10202681,S,13,87.72,81.19,81.05,90.43,92.88,84.33,0.0,7,11,16,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5708,556,711024,SMA SWASTA ABDI SEJATI PERDAGANGAN,10202662,S,23,91.4,85.97,80.77,89.43,92.83,82.75,0.0,7,11,24,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5388,236,703007,SMA SWASTA GAJAH MADA BINJAI,10211293,S,31,91.39,86.36,81.76,90.28,92.82,82.82,0.0,7,3,7,2015,SUMATERA UTARA,KOTA BINJAI
5736,584,711080,SMA NEGERI 1 PEMATANG BANDAR,10259823,N,24,91.08,83.18,79.2,88.89,92.81,82.1,0.0,7,11,80,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5512,360,709032,SMA SWASTA GALIH AGUNG LAU BAKERI,10214164,S,64,90.9,82.56,81.78,90.75,92.81,77.79,0.0,7,9,32,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5917,765,717007,MA NEGERI BARUS,10263677,N,58,91.34,83.79,81.63,88.23,92.8,82.2,0.0,7,17,7,2015,SUMATERA UTARA,KABUPATEN TAPANULI TENGAH
5510,358,709030,SMA SWASTA KARYA PEMBANGUNAN DELITUA,10214122,S,17,88.34,83.64,81.49,90.1,92.79,81.67,0.0,7,9,30,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5191,39,701043,SMA SWASTA SWA BINA KARYA MEDAN,10210804,S,18,91.16,84.43,82.26,87.67,92.78,81.57,0.0,7,1,43,2015,SUMATERA UTARA,KOTA MEDAN
5377,225,702037,MA SWASTA IBNU SINA,10211868,S,39,89.84,74.53,81.14,90.07,92.76,82.99,0.0,7,2,37,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
5225,73,701085,SMA SWASTA MEDAN PUTRI MEDAN,10210866,S,20,88.37,82.65,82.48,88.03,92.75,83.51,0.0,7,1,85,2015,SUMATERA UTARA,KOTA MEDAN
5187,35,701039,SMA SWASTA BINA BERSAUDARA MEDAN,10210802,S,21,88.92,87.93,82.59,89.28,92.74,82.88,0.0,7,1,39,2015,SUMATERA UTARA,KOTA MEDAN
5529,377,709055,SMA SWASTA SINAR HUSNI HELVETIA,10219089,S,73,90.64,84.73,79.94,89.98,92.74,81.66,0.0,7,9,55,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5368,216,702023,SMA SWASTA METHODIST PEMATANGSIANTAR,10211685,S,73,86.95,84.75,80.87,90.62,92.71,83.13,0.0,7,2,23,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
5566,414,709113,SMA SWASTA YAPIM SEI GELUGUR,10220227,S,24,91.67,66.81,78.08,88.63,92.71,81.26,0.0,7,9,113,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5719,567,711040,SMA SWASTA GKPS 1 PEMATANG RAYA,10202651,S,53,89.17,75.77,80.52,89.11,92.69,82.68,0.0,7,11,40,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
6062,910,725007,SMA SWASTA ST. MIKAEL PANGURURAN,10208953,S,95,90.86,79.39,70.98,77.45,92.68,69.21,0.0,7,25,7,2015,SUMATERA UTARA,KABUPATEN SAMOSIR
5562,410,709109,MA SWASTA AL-WASHLIYAH PETUMBUKAN,10200559,S,18,90.94,86.62,81.41,89.67,92.64,83.24,0.0,7,9,109,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
6017,865,723003,SMA NEGERI 1 SIGUNUNG SITELLU TALI URANG JEHE,10208655,N,40,91.9,82.08,81.35,89.84,92.63,83.05,0.0,7,23,3,2015,SUMATERA UTARA,KABUPATEN PAKPAK BHARAT
10420,9,2201011,SMA NEGERI 4 DENPASAR,50103124,N,221,94.39,93.68,91.58,94.51,92.62,91.8,0.0,22,1,11,2015,BALI,KOTA DENPASAR
5479,327,708007,SMA SWASTA SANTU XAVERIUS,10259084,S,21,91.92,82.39,80.41,90.26,92.62,83.11,0.0,7,8,7,2015,SUMATERA UTARA,KOTA GUNUNGSITOLI
5505,353,709025,SMA SWASTA RAKYAT SEI GLUGUR,10214159,S,23,90.68,65.73,82.09,85.76,92.61,82.07,0.0,7,9,25,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5737,585,711082,SMA SWASTA GOTONG ROYONG SERAPU,10261576,S,22,86.26,65.14,81.35,89.89,92.61,84.0,0.0,7,11,82,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5714,562,711032,SMA NEGERI 1 DOLOK PANRIBUAN,10202764,N,124,90.89,84.57,81.52,89.39,92.6,81.98,0.0,7,11,32,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5332,180,701245,SMA SWASTA GLOBAL PRIMA MEDAN,10261473,S,28,91.04,82.99,81.8,88.95,92.59,82.6,0.0,7,1,245,2015,SUMATERA UTARA,KOTA MEDAN
134,135,103008,SMA KRISTEN 1 BPK PENABUR,20101306,S,186,87.09,84.7,88.64,94.56,92.58,85.14,0.0,1,3,8,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
5317,165,701216,SMA SWASTA METHODIST 3 MEDAN,10259371,S,155,87.42,86.48,85.25,93.09,92.55,82.49,0.0,7,1,216,2015,SUMATERA UTARA,KOTA MEDAN
5532,380,709058,SMA SWASTA AMIR HAMZAH,10257545,S,24,85.58,81.46,82.13,87.06,92.5,82.21,0.0,7,9,58,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5725,573,711053,MA SWASTA AL-KAUTSAR KARANG ANOM,10263652,S,15,90.31,89.31,81.43,89.65,92.5,84.91,0.0,7,11,53,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5555,403,709096,MA SWASTA DARUL ARAFAH,10200573,S,94,91.36,82.94,81.56,91.45,92.5,77.91,0.0,7,9,96,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5199,47,701052,SMA SWASTA NASRANI 2 MEDAN,10210742,S,6,81.4,89.5,84.77,87.67,92.5,85.83,0.0,7,1,52,2015,SUMATERA UTARA,KOTA MEDAN
5322,170,701223,SMA SWASTA HARAPAN 2 MEDAN,10259558,S,14,91.99,86.89,81.31,90.79,92.5,82.77,0.0,7,1,223,2015,SUMATERA UTARA,KOTA MEDAN
5721,569,711042,MA SWASTA MUHAMMADIYAH 7 PP DARUL ARQOM,10263654,S,2,91.85,92.75,83.55,57.0,92.5,82.5,0.0,7,11,42,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5210,58,701068,SMA SWASTA ST. ANTONIUS MEDAN,10210839,S,20,91.84,81.67,82.84,90.85,92.5,83.55,0.0,7,1,68,2015,SUMATERA UTARA,KOTA MEDAN
6015,863,723001,SMA NEGERI 1 SALAK,10208656,N,99,90.69,83.01,81.25,88.82,92.45,81.73,0.0,7,23,1,2015,SUMATERA UTARA,KABUPATEN PAKPAK BHARAT
6819,249,908011,SMA NEGERI 2 ROKAN IV KOTO,10495639,N,27,89.05,79.25,91.12,90.02,92.41,72.41,0.0,9,8,11,2015,RIAU,KABUPATEN ROKAN HULU
5355,203,702007,SMA SWASTA YP HKBP 1 PEMATANGSIANTAR,10211706,S,25,91.21,83.53,81.04,86.22,92.4,81.72,0.0,7,2,7,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
5209,57,701066,SMA SWASTA ERIA MEDAN,10210709,S,213,89.93,83.88,81.01,89.46,92.37,81.11,0.0,7,1,66,2015,SUMATERA UTARA,KOTA MEDAN
5916,764,717006,MA NEGERI SORKAM,10263683,N,31,91.84,87.65,81.99,88.39,92.34,82.5,0.0,7,17,6,2015,SUMATERA UTARA,KABUPATEN TAPANULI TENGAH
5350,198,702002,SMA NEGERI 2 PEMATANGSIANTAR,10211704,N,243,91.28,83.86,81.8,90.18,92.3,80.69,0.0,7,2,2,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
6079,927,726011,SMA SWASTA METHODIST EL-SHADDAY,10209413,S,35,90.06,85.72,79.8,88.21,92.29,82.2,0.0,7,26,11,2015,SUMATERA UTARA,KABUPATEN SERDANG BEDAGAI
5563,411,709110,MA SWASTA AL-WASHLIYAH GALANG,10220412,S,23,91.83,83.63,82.0,89.15,92.28,83.28,0.0,7,9,110,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5717,565,711037,SMA SWASTA KARYA SIMANTIN,10202680,S,10,92.48,68.35,80.71,89.67,92.25,85.21,0.0,7,11,37,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5256,104,701125,SMA SWASTA AL-WASHLIYAH 1 MEDAN,10210819,S,29,90.42,84.12,81.3,89.16,92.24,82.24,0.0,7,1,125,2015,SUMATERA UTARA,KOTA MEDAN
5000,445,617001,SMA NEGERI 1 MEULABOH,10102505,N,100,85.15,77.86,49.05,78.99,92.23,67.89,0.0,6,17,1,2015,ACEH,KABUPATEN ACEH BARAT
5727,575,711057,MA SWASTA AL-WASHLIYAH SERBALAWAN,10263642,S,36,91.16,87.34,81.41,89.35,92.22,84.17,0.0,7,11,57,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5705,553,711019,SMA NEGERI 1 PURBA,10202760,N,61,91.8,80.85,80.99,89.37,92.17,82.96,0.0,7,11,19,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5706,554,711022,SMA NEGERI 2 BANDAR,10202787,N,79,81.94,83.8,81.03,89.74,92.15,80.94,0.0,7,11,22,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5804,652,714019,SMA SWASTA DAERAH KISARAN,10204229,S,21,82.67,84.46,82.92,89.41,92.14,83.83,0.0,7,14,19,2015,SUMATERA UTARA,KABUPATEN ASAHAN
5357,205,702010,SMA SWASTA SURYA MURNI PEMATANGSIANTAR,10211709,S,7,84.83,89.57,76.54,90.73,92.14,85.24,0.0,7,2,10,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
5802,650,714017,SMA SWASTA DIPONEGORO KISARAN,10204227,S,28,92.2,88.64,85.77,91.38,92.14,86.71,0.0,7,14,17,2015,SUMATERA UTARA,KABUPATEN ASAHAN
5718,566,711039,SMA NEGERI 1 PANOMBEIAN PANEI,10202761,N,66,90.23,84.38,81.35,88.91,92.12,81.66,0.0,7,11,39,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5233,81,701096,SMA SWASTA JOSUA MEDAN,10210757,S,58,85.92,82.67,80.32,87.31,92.11,81.06,0.0,7,1,96,2015,SUMATERA UTARA,KOTA MEDAN
5732,580,711066,SMA SWASTA ISLAM PROYEK UISU,10202670,S,28,90.95,83.46,81.58,89.48,92.05,80.13,0.0,7,11,66,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5351,199,702003,SMA NEGERI 3 PEMATANGSIANTAR,10211703,N,222,82.73,83.31,81.34,89.46,92.05,81.74,0.0,7,2,3,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
5694,542,711005,SMA NEGERI 1 TANAH JAWA,10202788,N,116,91.19,85.33,81.69,89.07,92.05,82.18,0.0,7,11,5,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5231,79,701094,SMA SWASTA LETJEN S. PARMAN MEDAN,10210898,S,21,92.24,81.38,82.7,89.78,92.02,82.88,0.0,7,1,94,2015,SUMATERA UTARA,KOTA MEDAN
5154,2,701002,SMA NEGERI 2 MEDAN,10210853,N,349,90.79,84.36,81.43,90.49,92.01,79.11,0.0,7,1,2,2015,SUMATERA UTARA,KOTA MEDAN
6057,905,725002,SMA NEGERI 2 PANGURURAN,10208947,N,65,84.7,78.34,70.6,74.4,92.0,71.46,0.0,7,25,2,2015,SUMATERA UTARA,KABUPATEN SAMOSIR
5704,552,711018,SMA SWASTA CINTA RAKYAT DUYNHOVEN,10202652,S,89,91.41,83.45,81.85,88.62,91.97,80.73,0.0,7,11,18,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5212,60,701072,SMA SWASTA KESATRIA MEDAN,10210738,S,38,90.31,80.45,79.93,89.07,91.97,82.15,0.0,7,1,72,2015,SUMATERA UTARA,KOTA MEDAN
