,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
36624,288,2016007,SMAN 2 LAPANDEWA,60725217,N,26,75.38,76.69,92.02,69.29,91.67,85.75,0.0,20,16,7,2017,SULAWESI TENGGARA,KABUPATEN BUTON SELATAN
36046,389,1910066,SMA NEGERI 1 PONRE,69754023,N,24,69.67,79.75,76.88,57.5,91.25,75.0,0.0,19,10,66,2017,SULAWESI SELATAN,KABUPATEN BONE
26590,419,209013,"SMA BPK PENABUR, TASIKMALAYA, KOTA TASIKMALAYA",20224551,S,47,78.13,72.21,66.22,65.22,91.25,67.27,0.0,2,9,13,2017,JAWA BARAT,KOTA TASIKMALAYA
37691,267,2411004,MA NEGERI REOK,50222663,N,43,54.65,66.0,41.92,54.32,91.25,81.43,0.0,24,11,4,2017,NUSA TENGGARA TIMUR,KABUPATEN MANGGARAI
36547,211,2010002,SMAN 1 PAKUE,40402182,N,171,60.34,72.21,80.66,70.24,90.83,63.2,0.0,20,10,2,2017,SULAWESI TENGGARA,KABUPATEN KOLAKA UTARA
36011,354,1910018,SMA NEGERI 1 KAHU,40302663,N,210,87.85,88.83,69.54,0.0,90.77,0.0,0.0,19,10,18,2017,SULAWESI SELATAN,KABUPATEN BONE
35461,25,1801035,SMA AL-AZHAR,69756117,S,106,83.21,88.47,73.0,73.88,90.67,79.28,0.0,18,1,35,2017,SULAWESI TENGAH,KOTA PALU
36598,262,2015001,SMAN 1 LAKUDO,40403031,N,34,73.59,75.24,81.69,66.79,90.63,62.37,0.0,20,15,1,2017,SULAWESI TENGGARA,KABUPATEN BUTON TENGAH
36549,213,2010004,SMA NEGERI 1 KODEOHA,40403524,N,88,54.16,72.09,79.89,73.5,90.42,73.81,0.0,20,10,4,2017,SULAWESI TENGGARA,KABUPATEN KOLAKA UTARA
38753,180,3004174,MA NEGERI INSAN CENDEKIA SERPONG,20623314,N,82,88.27,84.88,90.0,85.63,90.36,81.56,0.0,30,4,174,2017,BANTEN,KOTA TANGERANG SELATAN
35258,23,1701036,SMA NEGERI 3 MANADO,40102621,N,108,55.67,57.35,62.2,69.69,90.17,36.74,0.0,17,1,36,2017,SULAWESI UTARA,KOTA MANADO
25844,140,103008,SMA KRISTEN 1 BPK PENABUR,20101306,S,187,85.8,87.12,93.65,86.75,90.09,83.01,0.0,1,3,8,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
32584,217,812104,SMA I N S KAYUTANAM,10308098,S,12,75.5,53.5,42.08,52.08,90.0,55.5,0.0,8,12,104,2017,SUMATERA BARAT,KABUPATEN PADANG PARIAMAN
36750,108,2103060,SMA NEGERI 5 SAPARUA,69774669,N,28,70.5,63.57,70.54,72.86,90.0,78.47,0.0,21,3,60,2017,MALUKU,MALUKU TENGAH
30912,326,612025,SMA NEGERI 1 TANAH JAMBO AYE,10101193,N,221,56.32,32.53,29.62,0.0,90.0,37.51,0.0,6,12,25,2017,ACEH,KABUPATEN ACEH UTARA
36471,135,2006011,SMA NEGERI 1 POMALAA,40401535,N,117,66.96,76.5,50.04,53.44,90.0,72.89,0.0,20,6,11,2017,SULAWESI TENGGARA,KABUPATEN KOLAKA
36037,380,1910050,SMA NEGERI 1 BENGO,40318190,N,49,81.96,85.59,83.78,0.0,90.0,61.61,0.0,19,10,50,2017,SULAWESI SELATAN,KABUPATEN BONE
36536,200,2009009,SMA NEGERI 09 BOMBANA,40402470,N,30,70.73,75.67,90.58,41.92,90.0,46.09,0.0,20,9,9,2017,SULAWESI TENGGARA,KABUPATEN BOMBANA
32288,1057,729013,MA SWASTA NU SIBUHUAN,10263562,S,49,62.94,66.86,71.53,46.67,90.0,74.77,0.0,7,29,13,2017,SUMATERA UTARA,KABUPATEN PADANGLAWAS
36424,88,2004020,SMA NEGERI 1 TONGKUNO,40400750,N,117,68.02,78.14,88.03,72.92,90.0,60.0,0.0,20,4,20,2017,SULAWESI TENGGARA,KABUPATEN MUNA
36443,107,2004054,SMAS ILMANAH,69849635,S,10,59.4,79.0,73.25,0.0,90.0,59.17,0.0,20,4,54,2017,SULAWESI TENGGARA,KABUPATEN MUNA
38555,59,2905007,MAN INSAN CENDEKIA GORONTALO,60728785,N,71,87.21,76.82,87.75,79.32,89.64,81.46,0.0,29,5,7,2017,GORONTALO,KABUPATEN BONE BOLANGO
36373,37,2002009,SMA NEGERI 4 BAUBAU,40402770,N,113,60.8,59.17,63.85,58.89,89.58,72.53,0.0,20,2,9,2017,SULAWESI TENGGARA,KOTA BAUBAU
36539,203,2009012,SMA NEGERI 05 BOMBANA,40402475,N,37,60.59,69.84,89.32,64.87,89.38,78.21,0.0,20,9,12,2017,SULAWESI TENGGARA,KABUPATEN BOMBANA
36537,201,2009010,SMA NEGERI 06 BOMBANA,40404035,N,38,65.37,67.47,82.3,0.0,89.38,72.57,0.0,20,9,10,2017,SULAWESI TENGGARA,KABUPATEN BOMBANA
26280,109,201138,SMA GAMALIEL KOTA BANDUNG,20253894,S,30,83.27,69.27,59.17,59.85,89.38,68.06,0.0,2,1,138,2017,JAWA BARAT,KOTA BANDUNG
25731,27,101044,SMA KRISTEN KARUNIA,20100190,S,8,84.5,84.75,94.38,83.33,89.38,87.5,0.0,1,1,44,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
36218,561,1919022,SMA NEGERI 1 MALUA,40313181,N,55,60.47,83.24,53.36,68.41,89.38,80.31,0.0,19,19,22,2017,SULAWESI SELATAN,KABUPATEN ENREKANG
36197,540,1918021,SMA NEGERI 1 PANCALAUTANG,40313291,N,50,64.24,57.24,48.95,0.0,89.24,79.71,0.0,19,18,21,2017,SULAWESI SELATAN,KABUPATEN SIDENRENG RAPPANG
26863,692,212090,SMA DON BOSCO III CIKARANG SELATAN,20253810,S,18,85.0,81.22,67.92,64.69,89.17,73.57,0.0,2,12,90,2017,JAWA BARAT,KABUPATEN BEKASI
36003,346,1910009,SMA NEGERI 1 AJANGALE,40302661,N,74,77.92,71.92,81.62,77.5,89.0,66.76,0.0,19,10,9,2017,SULAWESI SELATAN,KABUPATEN BONE
36704,62,2103014,SMA NEGERI 1 SAPARUA,60100315,N,75,66.93,61.87,70.63,75.83,88.89,73.97,0.0,21,3,14,2017,MALUKU,MALUKU TENGAH
36084,427,1912010,SMA NEGERI 1 MARIORIAWA,40303650,N,72,63.69,80.78,57.71,0.0,88.89,79.4,0.0,19,12,10,2017,SULAWESI SELATAN,KABUPATEN SOPPENG
36566,230,2012001,SMAN 1 KULISUSU,40404132,N,128,79.45,79.73,90.61,81.09,88.86,72.65,0.0,20,12,1,2017,SULAWESI TENGGARA,KABUPATEN BUTON UTARA
36307,650,1923005,SMA NEGERI 1 WASUPONDA,40310156,N,89,59.55,56.09,31.71,0.0,88.83,68.99,0.0,19,23,5,2017,SULAWESI SELATAN,KABUPATEN LUWU TIMUR
25986,282,104053,SMA NEGERI 8,20102568,N,290,87.88,86.17,87.47,80.25,88.82,78.67,0.0,1,4,53,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
36219,562,1919023,SMA NEGERI 1 PASUI,40314179,N,64,53.13,77.31,26.33,65.0,88.75,75.06,0.0,19,19,23,2017,SULAWESI SELATAN,KABUPATEN ENREKANG
36724,82,2103034,SMA PGRI SAPARUA,60100332,S,47,73.11,63.19,71.28,62.5,88.75,75.77,0.0,21,3,34,2017,MALUKU,MALUKU TENGAH
36341,5,2001005,SMA  NEGERI  3  KENDARI,40402617,N,125,63.28,71.73,87.6,79.34,88.61,75.05,0.0,20,1,5,2017,SULAWESI TENGGARA,KOTA KENDARI
36484,148,2007001,SMA NEGERI 2 KONAWE SELATAN,40401876,N,135,74.43,69.08,81.28,80.89,88.53,70.94,0.0,20,7,1,2017,SULAWESI TENGGARA,KABUPATEN KONAWE SELATAN
36945,23,2201032,SMA CHIS DENPASAR,50103631,S,24,78.17,88.08,70.52,76.25,88.33,64.34,0.0,22,1,32,2017,BALI,KOTA DENPASAR
38675,102,3002110,SMA KRISTEN PENABUR KOTA TANGERANG,69787002,S,73,85.89,82.16,80.55,71.02,88.33,80.15,0.0,30,2,110,2017,BANTEN,KOTA TANGERANG
36596,260,2014004,SMAN 1 WAWONII UTARA,40404037,N,25,80.4,76.16,68.1,0.0,88.3,0.0,0.0,20,14,4,2017,SULAWESI TENGGARA,KABUPATEN KONAWE KEPULAUAN
32195,964,726017,SMA NEGERI 1 SEI BAMBAN,10209393,N,65,56.8,34.0,41.23,0.0,88.0,45.96,0.0,7,26,17,2017,SUMATERA UTARA,KABUPATEN SERDANG BEDAGAI
36208,551,1919005,SMA NEGERI 1 ANGGERAJA,40305844,N,168,67.25,76.21,62.95,63.93,87.93,79.86,0.0,19,19,5,2017,SULAWESI SELATAN,KABUPATEN ENREKANG
27534,1363,221501,MA NEGERI 1 MAJALENGKA,20277251,N,136,71.07,57.32,74.39,69.84,87.75,80.2,0.0,2,21,501,2017,JAWA BARAT,KABUPATEN MAJALENGKA
25751,47,101079,SMA UNIVERSAL,20107251,S,15,82.8,84.8,68.0,61.25,87.5,60.42,0.0,1,1,79,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
38747,174,3004054,SMA KRISTEN PENABUR BINTARO JAYA,20615025,S,83,82.87,82.46,80.18,72.8,87.5,78.29,0.0,30,4,54,2017,BANTEN,KOTA TANGERANG SELATAN
26210,39,201042,"SMA KRISTEN TRIMULIA, KOTA BANDUNG",20219792,S,19,82.84,83.89,68.03,71.67,87.5,74.38,0.0,2,1,42,2017,JAWA BARAT,KOTA BANDUNG
27404,1233,218502,MA NEGERI 2 INDRAMAYU,20280361,N,51,65.92,68.0,79.66,72.92,87.5,70.77,0.0,2,18,502,2017,JAWA BARAT,KABUPATEN INDRAMAYU
25945,241,103228,SMA SPRINGFIELD,69774557,S,15,79.73,88.53,74.5,67.08,87.5,76.56,0.0,1,3,228,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
36749,107,2103059,SMA NEGERI 4 SAPARUA,69774668,N,18,63.33,75.89,57.64,0.0,87.5,63.83,0.0,21,3,59,2017,MALUKU,MALUKU TENGAH
36619,283,2016002,SMAN 1 SIOMPU BARAT,40403033,N,60,59.4,73.7,51.54,79.0,87.5,74.54,0.0,20,16,2,2017,SULAWESI TENGGARA,KABUPATEN BUTON SELATAN
36134,477,1915002,SMA NEGERI 2 SINJAI,40304500,N,124,67.94,84.77,68.77,41.25,87.5,82.83,0.0,19,15,2,2017,SULAWESI SELATAN,KABUPATEN SINJAI
36723,81,2103033,SMA KRISTEN 1 SAPARUA,60100340,S,18,71.56,76.56,72.08,0.0,87.5,77.03,0.0,21,3,33,2017,MALUKU,MALUKU TENGAH
30619,33,601037,SMA TEUKU NYAK ARIF FATIH BILINGUAL SCHOOL,10111885,S,26,83.69,76.15,53.56,43.33,87.5,64.43,0.0,6,1,37,2017,ACEH,KOTA BANDA ACEH
28408,615,324203,SMA MASEHI KUDUS,20317489,S,25,79.36,67.92,45.4,58.13,87.5,54.87,0.0,3,24,203,2017,JAWA TENGAH,KABUPATEN KUDUS
25810,106,102078,SMA KRISTEN IPEKA SUNTER,20107383,S,58,86.86,84.86,87.5,74.48,87.37,79.0,0.0,1,2,78,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
25820,116,102094,SMA IPEKA PLUIT,20107382,S,41,85.9,84.0,76.46,67.5,87.08,80.42,0.0,1,2,94,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
25822,118,102096,SMA KRISTEN 6 BPK PENABUR,20110335,S,60,86.23,83.6,90.08,78.59,87.05,80.44,0.0,1,2,96,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
27725,1554,226012,"SMA NEGERI 1 SINGAPARNA, KABUPATEN TASIKMALAYA",20210740,N,185,78.93,69.82,53.15,74.22,87.0,76.88,0.0,2,26,12,2017,JAWA BARAT,KABUPATEN TASIKMALAYA
26022,318,104104,SMA LABSCHOOL KEBAYORAN,20107313,S,149,86.24,86.98,82.6,75.07,86.99,82.31,0.0,1,4,104,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
26206,35,201037,"SMA KRISTEN 1 BPK PENABUR, KOTA BANDUNG",20219730,S,227,85.64,84.32,82.02,79.04,86.91,79.82,0.0,2,1,37,2017,JAWA BARAT,KOTA BANDUNG
26281,110,201139,"SMA BINTANG MULIA, KOTA BANDUNG",20269170,S,43,83.07,83.07,67.56,64.89,86.88,66.88,0.0,2,1,139,2017,JAWA BARAT,KOTA BANDUNG
39090,29,3102025,SMA MONDIAL,11002191,S,39,81.95,84.21,77.63,79.25,86.67,78.91,0.0,31,2,25,2017,KEPULAUAN RIAU,KOTA BATAM
35998,341,1910003,SMA NEGERI 1 SIBULUE,40302669,N,91,78.53,82.81,85.69,0.0,86.67,81.96,0.0,19,10,3,2017,SULAWESI SELATAN,KABUPATEN BONE
26153,449,105155,SMA NEGERI UNGGULAN MOHAMMAD HUSNI THAMRIN,20109933,N,75,88.13,84.21,88.77,87.04,86.57,80.48,0.0,1,5,155,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
36008,351,1910015,SMA NEGERI 1 KAJUARA,40302664,N,143,64.34,76.76,66.84,40.68,86.44,71.85,0.0,19,10,15,2017,SULAWESI SELATAN,KABUPATEN BONE
38714,141,3004016,SMA SANTA LAURENSIA,20613520,S,147,84.84,85.56,84.34,74.75,86.44,76.48,0.0,30,4,16,2017,BANTEN,KOTA TANGERANG SELATAN
36431,95,2004029,SMA NEGERI 1 WAKORUMBA SELATAN,40400754,N,42,71.62,65.29,90.54,67.08,86.36,81.58,0.0,20,4,29,2017,SULAWESI TENGGARA,KABUPATEN MUNA
36971,49,2204001,SMA NEGERI 1 SEMARAPURA,50102366,N,238,79.4,81.7,75.37,52.86,86.34,73.28,0.0,22,4,1,2017,BALI,KABUPATEN KLUNGKUNG
35815,158,1903016,SMA NEGERI 5 PAREPARE,40310832,N,80,83.35,84.8,81.47,77.72,86.33,77.02,0.0,19,3,16,2017,SULAWESI SELATAN,KOTA PAREPARE
36451,115,2005004,SMA NEGERI 3 PASARWAJO,40403038,N,46,66.57,70.0,45.54,63.13,86.25,69.72,0.0,20,5,4,2017,SULAWESI TENGGARA,KABUPATEN BUTON
36517,181,2008007,SMA NEGERI 1 BINONGKO,40402335,N,47,75.15,76.98,89.57,55.0,86.25,79.72,0.0,20,8,7,2017,SULAWESI TENGGARA,KABUPATEN WAKATOBI
25719,15,101022,SMA KRISTEN 3 BPK PENABUR,20100187,S,77,86.99,84.36,86.69,79.34,86.25,80.0,0.0,1,1,22,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
36353,17,2001018,SMA NEGERI 2 KENDARI,40402618,N,237,67.54,85.03,89.35,81.29,86.14,81.27,0.0,20,1,18,2017,SULAWESI TENGGARA,KOTA KENDARI
32127,896,724007,SMA SWASTA KATOLIK BINTANG LAUT,10258253,S,61,74.66,49.93,79.06,76.79,86.11,70.16,0.0,7,24,7,2017,SUMATERA UTARA,KABUPATEN NIAS SELATAN
36529,193,2008025,SMA NEGERI 6 WANGI-WANGI,69849575,N,24,59.83,65.17,50.21,52.5,85.83,45.25,0.0,20,8,25,2017,SULAWESI TENGGARA,KABUPATEN WAKATOBI
36601,265,2015004,SMAN 1 GU,40401156,N,74,67.73,72.46,83.07,80.0,85.78,64.31,0.0,20,15,4,2017,SULAWESI TENGGARA,KABUPATEN BUTON TENGAH
29307,333,510528,MA MAMBAUS SHOLIHIN,20580218,S,195,58.32,36.78,45.63,43.33,85.71,62.99,0.0,5,10,528,2017,JAWA TIMUR,KABUPATEN GRESIK
35997,340,1910002,SMA NEGERI 5 WATAMPONE,40302557,N,98,76.86,76.96,82.93,0.0,85.63,80.0,0.0,19,10,2,2017,SULAWESI SELATAN,KABUPATEN BONE
39044,471,3008174,SMA PAHOA,20616061,S,97,84.33,84.49,88.12,78.58,85.53,82.63,0.0,30,8,174,2017,BANTEN,KABUPATEN TANGERANG
36209,552,1919006,SMA NEGERI 1 ALLA,40305845,N,184,65.93,83.95,64.17,53.33,85.52,80.26,0.0,19,19,6,2017,SULAWESI SELATAN,KABUPATEN ENREKANG
36538,202,2009011,SMA NEGERI 02 BOMBANA,40402471,N,61,61.8,79.18,75.16,77.0,85.42,74.87,0.0,20,9,11,2017,SULAWESI TENGGARA,KABUPATEN BOMBANA
26384,213,203095,"SMA KRISTEN PENABUR HARAPAN INDAH, KOTA BEKASI",20253599,S,100,83.16,80.6,82.93,72.37,85.36,79.86,0.0,2,3,95,2017,JAWA BARAT,KOTA BEKASI
