,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
5359,207,702012,SMA SWASTA PELITA PEMATANGSIANTAR,10211686,S,37,91.72,85.22,81.68,90.42,91.55,83.87,0.0,7,2,12,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
5566,414,709113,SMA SWASTA YAPIM SEI GELUGUR,10220227,S,24,91.67,66.81,78.08,88.63,92.71,81.26,0.0,7,9,113,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5733,581,711073,MA SWASTA NURUL ISLAM SERAPUH,10263646,S,44,91.67,87.63,82.48,89.67,93.01,83.15,0.0,7,11,73,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5295,143,701185,MA SWASTA PP MDH TPI MEDAN,60728330,S,37,91.66,86.86,81.42,89.87,94.73,83.55,0.0,7,1,185,2015,SUMATERA UTARA,KOTA MEDAN
5016,461,617019,SMA NEGERI 1 WOYLA BARAT,10108103,N,42,91.57,71.43,67.31,73.89,64.23,57.24,0.0,6,17,19,2015,ACEH,KABUPATEN ACEH BARAT
5700,548,711011,SMA SWASTA MUHAMMADIYAH 7,10202677,S,113,91.56,74.51,80.88,88.75,93.45,81.94,0.0,7,11,11,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5596,444,709168,SMA SWASTA YAPIM TARUNA BATANG KUIS,10262376,S,7,91.51,89.49,78.83,89.66,90.71,84.29,0.0,7,9,168,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5378,226,702039,SMA SWASTA MARS PEMATANGSIANTAR,10211683,S,59,91.5,84.22,82.54,89.87,93.81,82.66,0.0,7,2,39,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
5530,378,709056,SMA SWASTA PANGERAN ANTASARI,10214152,S,17,91.48,85.26,81.96,89.66,91.62,80.8,0.0,7,9,56,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5693,541,711004,SMA NEGERI 1 BANDAR,10202767,N,198,91.46,83.56,81.59,89.42,93.16,81.93,0.0,7,11,4,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5723,571,711046,MA SWASTA AL-KHAIRIYAH PEKAN BANGUN,10263645,S,30,91.45,87.78,82.18,89.25,93.67,84.02,0.0,7,11,46,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5704,552,711018,SMA SWASTA CINTA RAKYAT DUYNHOVEN,10202652,S,89,91.41,83.45,81.85,88.62,91.97,80.73,0.0,7,11,18,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5708,556,711024,SMA SWASTA ABDI SEJATI PERDAGANGAN,10202662,S,23,91.4,85.97,80.77,89.43,92.83,82.75,0.0,7,11,24,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5696,544,711007,SMA NEGERI 1 SIDAMANIK,10202774,N,160,91.4,82.6,81.69,88.77,90.98,81.48,0.0,7,11,7,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5724,572,711047,MA SWASTA AL-IKHLAS BAH JAMBI,10263651,S,14,91.39,83.25,81.51,90.6,93.04,82.26,0.0,7,11,47,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5178,26,701026,SMA SWASTA ST. THOMAS 1 MEDAN,10210923,S,357,91.39,85.13,82.06,89.98,90.22,83.01,0.0,7,1,26,2015,SUMATERA UTARA,KOTA MEDAN
5388,236,703007,SMA SWASTA GAJAH MADA BINJAI,10211293,S,31,91.39,86.36,81.76,90.28,92.82,82.82,0.0,7,3,7,2015,SUMATERA UTARA,KOTA BINJAI
7678,498,1117001,SMAN BINGIN TELUK,10643901,N,27,91.38,77.82,70.28,73.85,85.09,68.57,0.0,11,17,1,2015,SUMATERA SELATAN,KABUPATEN MUSI RAWAS UTARA
5555,403,709096,MA SWASTA DARUL ARAFAH,10200573,S,94,91.36,82.94,81.56,91.45,92.5,77.91,0.0,7,9,96,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5683,531,710108,SMA SWASTA TUNAS BARU BABALAN,10259617,S,16,91.36,85.7,79.27,88.57,90.47,83.36,0.0,7,10,108,2015,SUMATERA UTARA,KABUPATEN LANGKAT
5917,765,717007,MA NEGERI BARUS,10263677,N,58,91.34,83.79,81.63,88.23,92.8,82.2,0.0,7,17,7,2015,SUMATERA UTARA,KABUPATEN TAPANULI TENGAH
5250,98,701117,SMA SWASTA DHARMA JAYA MEDAN,10210729,S,8,91.34,83.5,78.66,93.6,84.69,64.63,0.0,7,1,117,2015,SUMATERA UTARA,KOTA MEDAN
5507,355,709027,SMA SWASTA METHODIST 1 KUTALIMBARU,10214127,S,8,91.33,86.05,83.75,83.54,90.31,83.65,0.0,7,9,27,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5521,369,709042,SMA SWASTA KARYA SEDAR SIBIRU-BIRU,10214168,S,8,91.33,87.01,81.31,88.96,91.56,85.53,0.0,7,9,42,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5485,333,709002,SMA NEGERI 1 PANCUR BATU,10214135,N,154,91.32,81.08,78.78,88.0,89.09,79.86,0.0,7,9,2,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5544,392,709077,SMA SWASTA PEMBANGUNAN GALANG,10200447,S,12,91.3,85.72,84.31,93.08,86.04,71.13,0.0,7,9,77,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5350,198,702002,SMA NEGERI 2 PEMATANGSIANTAR,10211704,N,243,91.28,83.86,81.8,90.18,92.3,80.69,0.0,7,2,2,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
10416,5,2201007,SMA NEGERI 3 DENPASAR,50103125,N,234,91.25,91.68,89.76,93.31,89.56,89.67,0.0,22,1,7,2015,BALI,KOTA DENPASAR
5599,447,709172,SMA SWASTA NASIONAL PLUS CINTA BUDAYA - CHON WEN,10263528,S,21,91.24,87.75,80.26,90.47,86.79,80.13,0.0,7,9,172,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5355,203,702007,SMA SWASTA YP HKBP 1 PEMATANGSIANTAR,10211706,S,25,91.21,83.53,81.04,86.22,92.4,81.72,0.0,7,2,7,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
5694,542,711005,SMA NEGERI 1 TANAH JAWA,10202788,N,116,91.19,85.33,81.69,89.07,92.05,82.18,0.0,7,11,5,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5207,55,701063,SMA SWASTA UISU MEDAN,10210828,S,70,91.18,82.3,81.02,89.21,90.57,81.8,0.0,7,1,63,2015,SUMATERA UTARA,KOTA MEDAN
5740,588,711086,SMA SWASTA INDONESIA MEMBANGUN TARUNA,10261027,S,12,91.17,80.97,82.07,89.41,93.13,85.1,0.0,7,11,86,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5727,575,711057,MA SWASTA AL-WASHLIYAH SERBALAWAN,10263642,S,36,91.16,87.34,81.41,89.35,92.22,84.17,0.0,7,11,57,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5191,39,701043,SMA SWASTA SWA BINA KARYA MEDAN,10210804,S,18,91.16,84.43,82.26,87.67,92.78,81.57,0.0,7,1,43,2015,SUMATERA UTARA,KOTA MEDAN
5208,56,701065,SMA SWASTA ADVENT MEDAN,10210815,S,20,91.14,85.34,82.0,89.95,93.5,81.17,0.0,7,1,65,2015,SUMATERA UTARA,KOTA MEDAN
5736,584,711080,SMA NEGERI 1 PEMATANG BANDAR,10259823,N,24,91.08,83.18,79.2,88.89,92.81,82.1,0.0,7,11,80,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5332,180,701245,SMA SWASTA GLOBAL PRIMA MEDAN,10261473,S,28,91.04,82.99,81.8,88.95,92.59,82.6,0.0,7,1,245,2015,SUMATERA UTARA,KOTA MEDAN
5192,40,701044,SMA SWASTA YOS SUDARSO MEDAN,10210850,S,39,91.04,83.65,80.92,89.74,90.77,82.59,0.0,7,1,44,2015,SUMATERA UTARA,KOTA MEDAN
5174,22,701022,SMA SWASTA METHODIST 1 MEDAN,10210902,S,124,90.95,82.86,81.81,90.2,91.29,81.28,0.0,7,1,22,2015,SUMATERA UTARA,KOTA MEDAN
5509,357,709029,SMA SWASTA SINGOSARI DELITUA,10214167,S,32,90.95,85.28,81.77,90.01,92.89,82.97,0.0,7,9,29,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5732,580,711066,SMA SWASTA ISLAM PROYEK UISU,10202670,S,28,90.95,83.46,81.58,89.48,92.05,80.13,0.0,7,11,66,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5562,410,709109,MA SWASTA AL-WASHLIYAH PETUMBUKAN,10200559,S,18,90.94,86.62,81.41,89.67,92.64,83.24,0.0,7,9,109,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5512,360,709032,SMA SWASTA GALIH AGUNG LAU BAKERI,10214164,S,64,90.9,82.56,81.78,90.75,92.81,77.79,0.0,7,9,32,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5493,341,709010,MA NEGERI LUBUK PAKAM,10220410,N,125,90.9,83.29,81.84,88.66,92.94,81.94,0.0,7,9,10,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
5714,562,711032,SMA NEGERI 1 DOLOK PANRIBUAN,10202764,N,124,90.89,84.57,81.52,89.39,92.6,81.98,0.0,7,11,32,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
5155,3,701003,SMA NEGERI 3 MEDAN,10210856,N,407,90.87,84.54,82.44,90.35,91.63,81.55,0.0,7,1,3,2015,SUMATERA UTARA,KOTA MEDAN
5589,437,709156,SMA SWASTA YAPIM BIRU BIRU,10220225,S,32,90.86,85.32,81.77,89.96,91.09,82.13,0.0,7,9,156,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
6062,910,725007,SMA SWASTA ST. MIKAEL PANGURURAN,10208953,S,95,90.86,79.39,70.98,77.45,92.68,69.21,0.0,7,25,7,2015,SUMATERA UTARA,KABUPATEN SAMOSIR
5181,29,701029,SMA SWASTA CAHAYA MEDAN,10210725,S,173,90.85,82.31,80.06,88.86,89.22,81.01,0.0,7,1,29,2015,SUMATERA UTARA,KOTA MEDAN
5480,328,708009,SMA NEGERI UNGGULAN SUKMA NIAS,10258468,N,39,90.84,77.14,84.67,90.77,90.51,87.02,0.0,7,8,9,2015,SUMATERA UTARA,KOTA GUNUNGSITOLI
5895,743,716008,SMA NEGERI 1 SIPAHUTAR,10220295,N,177,90.82,68.69,68.56,74.58,91.78,70.38,0.0,7,16,8,2015,SUMATERA UTARA,KABUPATEN TAPANULI UTARA
5352,200,702004,SMA NEGERI 4 PEMATANGSIANTAR,10211702,N,238,90.82,83.5,81.85,89.13,90.56,82.61,0.0,7,2,4,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
5360,208,702013,SMA SWASTA YP MAHK PEMATANGSIANTAR,10211681,S,8,90.8,86.74,77.48,86.96,90.31,83.59,0.0,7,2,13,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
5794,642,714009,SMA NEGERI 4 KISARAN,10258512,N,161,90.8,84.41,78.26,90.05,91.58,80.68,0.0,7,14,9,2015,SUMATERA UTARA,KABUPATEN ASAHAN
5154,2,701002,SMA NEGERI 2 MEDAN,10210853,N,349,90.79,84.36,81.43,90.49,92.01,79.11,0.0,7,1,2,2015,SUMATERA UTARA,KOTA MEDAN
5153,1,701001,SMA NEGERI 1 MEDAN,10210873,N,376,90.79,84.64,82.58,90.32,90.35,82.22,0.0,7,1,1,2015,SUMATERA UTARA,KOTA MEDAN
5164,12,701012,SMA NEGERI 12 MEDAN,10210876,N,254,90.77,84.1,80.09,89.35,90.3,80.43,0.0,7,1,12,2015,SUMATERA UTARA,KOTA MEDAN
5276,124,701154,SMA SWASTA PALAPA MEDAN,10210894,S,10,90.77,86.54,82.82,90.4,93.25,85.7,0.0,7,1,154,2015,SUMATERA UTARA,KOTA MEDAN
5511,359,709031,SMA SWASTA RK DELI MURNI DELITUA,10214181,S,84,90.75,83.84,81.37,88.9,90.12,82.15,0.0,7,9,31,2015,SUMATERA UTARA,KABUPATEN DELISERDANG
4741,186,608007,MAS JEUMALA AMAL,10100764,S,151,90.71,81.45,75.48,81.66,85.53,71.93,0.0,6,8,7,2015,ACEH,KABUPATEN PIDIE JAYA
