,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
26657,2608,335004,SMK NEGERI  1 SLAWI,20325258,N,437,87.1,71.34,78.48,91.98,"82,23",3,35,4,2015,JAWA TENGAH,KABUPATEN TEGAL
121,122,101073,SMK KESDAM JAYA,20108511,S,85,69.79,73.93,59.0,91.91,"73,66",1,1,73,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
1578,562,104024,SMK NEGERI 25,20102586,N,171,75.62,73.97,61.46,91.91,"75,74",1,4,24,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
18371,62,301222,SMK MAJAPAHIT SEMARANG,20328950,S,30,58.64,66.68,84.83,91.89,"75,51",3,1,222,2015,JAWA TENGAH,KOTA SEMARANG
20196,656,309227,SMK YPE SAMPANG,20300700,S,317,78.08,61.72,57.07,91.83,"72,18",3,9,227,2015,JAWA TENGAH,KABUPATEN CILACAP
25878,2476,332267,SMK AMILIA PAGUYANGAN,60702930,S,20,79.47,62.72,60.88,91.83,"73,73",3,32,267,2015,JAWA TENGAH,KABUPATEN BREBES
1774,758,104142,SMK NEGERI 59,20107358,N,129,64.14,73.02,39.09,91.83,"67,02",1,4,142,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
21317,970,313002,SMK NEGERI 2 PURWOREJO,20306186,N,377,86.9,69.06,80.94,91.83,"82,18",3,13,2,2015,JAWA TENGAH,KABUPATEN PURWOREJO
26388,2530,334001,SMK NEGERI 1 PEMALANG,20324238,N,510,83.58,70.82,73.08,91.82,"79,83",3,34,1,2015,JAWA TENGAH,KABUPATEN PEMALANG
874,324,103022,SMK NEGERI 9,20101496,N,210,73.33,68.61,60.36,91.81,"73,53",1,3,22,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
26250,2520,333218,SMK AR-RAHMAN WATUSALAM,20360575,S,104,72.55,52.66,61.01,91.81,"69,51",3,33,218,2015,JAWA TENGAH,KABUPATEN PEKALONGAN
18333,24,301200,SMK THERESIANA,20328868,S,340,81.71,65.37,75.96,91.79,"78,71",3,1,200,2015,JAWA TENGAH,KOTA SEMARANG
20176,636,309216,SMK MUHAMMADIYAH MAJENANG,20300715,S,595,70.28,77.6,75.59,91.78,"78,81",3,9,216,2015,JAWA TENGAH,KABUPATEN CILACAP
42562,952,711133,SMK SWASTA ISTIQOMAH T.JAWA,10260795,S,20,65.66,73.81,76.88,91.77,"77,03",7,11,133,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
67427,138,2707002,SMK NEGERI 1 HALMAHERA TIMUR,60200659,N,57,71.96,65.61,76.05,91.77,"76,35",27,7,2,2015,MALUKU UTARA,KABUPATEN HALMAHERA TIMUR
2650,1102,105177,SMK CARAKA NUSANTARA,20107208,S,57,84.59,60.51,71.14,91.76,"77,00",1,5,177,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
25083,2146,329001,SMK NEGERI 1 KENDAL,20321841,N,379,78.66,64.12,61.56,91.72,"74,02",3,29,1,2015,JAWA TENGAH,KABUPATEN KENDAL
22930,1488,320001,SMK NEGERI 1 SUKOHARJO,20310436,N,283,87.25,71.81,81.78,91.7,"83,14",3,20,1,2015,JAWA TENGAH,KABUPATEN SUKOHARJO
1028,478,103116,SMK STRADA II,20107273,S,42,72.58,60.15,53.57,91.67,"69,49",1,3,116,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
21054,884,312001,SMK NEGERI 1 NGABLAK,20307682,N,109,80.34,58.58,64.72,91.64,"73,82",3,12,1,2015,JAWA TENGAH,KABUPATEN MAGELANG
1024,474,103112,SMK CANDRA NAYA,20104453,S,64,79.71,68.44,69.26,91.62,"77,26",1,3,112,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
25591,2298,331001,SMK NEGERI 1 BATANG,20322727,N,292,86.24,70.39,83.83,91.61,"83,02",3,31,1,2015,JAWA TENGAH,KABUPATEN BATANG
40771,358,702131,SMK SWASTA SURYA MURNI,10211819,S,26,66.5,72.85,75.48,91.6,"76,61",7,2,131,2015,SUMATERA UTARA,KOTA PEMATANGSIANTAR
23118,1554,321006,SMK NEGERI 1 PRACIMANTORO,20360536,N,95,76.84,59.48,49.45,91.58,"69,34",3,21,6,2015,JAWA TENGAH,KABUPATEN WONOGIRI
948,398,103067,SMK KARTIKA X-1,20101634,S,96,62.02,66.06,46.2,91.56,"66,46",1,3,67,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
18922,260,302232,SMK WIJAYA KUSUMA SURAKARTA,20328118,S,71,73.14,51.89,49.79,91.56,"66,60",3,2,232,2015,JAWA TENGAH,KOTA SURAKARTA
2496,948,105089,SMK BUDI MURNI 3,20103684,S,48,56.2,52.17,48.59,91.56,"62,13",1,5,89,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
21915,1192,316215,SMK PANDANARAN BOYOLALI,20308464,S,54,65.61,47.01,36.16,91.55,"60,08",3,16,215,2015,JAWA TENGAH,KABUPATEN BOYOLALI
902,352,103042,SMK BUNGA NUSA I,20101668,S,7,54.51,62.61,39.64,91.53,"62,07",1,3,42,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
1042,492,103131,SMK ERA PEMBANGUNAN,20104455,S,64,63.91,63.33,59.69,91.53,"69,62",1,3,131,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
22320,1300,318007,SMK NEGERI 1 PEDAN,20309672,N,284,81.96,64.86,68.09,91.53,"76,61",3,18,7,2015,JAWA TENGAH,KABUPATEN KLATEN
2530,982,105108,SMK ISLAM PB. SOEDIRMAN 2,20103660,S,160,76.79,65.9,66.28,91.5,"75,12",1,5,108,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
928,378,103056,SMK IP. YAKIN,20101675,S,162,62.49,70.19,55.15,91.49,"69,83",1,3,56,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
18858,196,302200,SMK ANALIS KESEHATAN NASIONAL SURAKARTA,20331829,S,119,85.99,71.1,79.47,91.49,"82,01",3,2,200,2015,JAWA TENGAH,KOTA SURAKARTA
918,368,103050,SMK EKA SAKTI,20101685,S,70,56.73,71.17,47.07,91.45,"66,61",1,3,50,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
39825,34,701117,SMK SWASTA NURCAHAYA MEDAN,10211288,S,32,66.88,72.2,75.7,91.43,"76,55",7,1,117,2015,SUMATERA UTARA,KOTA MEDAN
1064,514,103144,SMK CENGKARENG 2,69764515,S,142,61.46,71.78,39.07,91.42,"65,93",1,3,144,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
26422,2564,334214,SMK TEXMACO PEMALANG,20324233,S,349,71.72,65.6,51.56,91.42,"70,08",3,34,214,2015,JAWA TENGAH,KABUPATEN PEMALANG
417,176,102023,SMK NEGERI 23 JAKARTA,20107433,N,204,76.21,60.84,60.11,91.42,"72,15",1,2,23,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
19164,306,303212,SMK AL - IKHLASH,2034146,S,53,79.71,63.95,75.05,91.4,"77,53",3,3,212,2015,JAWA TENGAH,KOTA TEGAL
2700,1152,105261,SMK MAHADHIKA 4,20177896,S,44,75.69,53.61,53.98,91.4,"68,67",1,5,261,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
21917,1194,316216,SMK PEMBANGUNAN AMPEL,20308463,S,54,77.22,48.76,48.89,91.4,"66,57",3,16,216,2015,JAWA TENGAH,KABUPATEN BOYOLALI
18471,162,301275,SMK NURUL ISLAMI,20361967,S,35,82.33,63.56,77.79,91.39,"78,77",3,1,275,2015,JAWA TENGAH,KOTA SEMARANG
20136,596,309001,SMK NEGERI 1 CILACAP,20300744,N,442,86.15,69.53,81.44,91.38,"82,13",3,9,1,2015,JAWA TENGAH,KABUPATEN CILACAP
26693,2644,335214,SMK NU 1 SLAWI,20325256,S,341,76.73,68.87,62.07,91.35,"74,76",3,35,214,2015,JAWA TENGAH,KABUPATEN TEGAL
23677,1720,323001,SMK NEGERI 1 JEPARA,20318418,N,371,77.8,62.28,73.87,91.35,"76,33",3,23,1,2015,JAWA TENGAH,KABUPATEN JEPARA
24873,2138,328229,SMK ASTA MITRA,20362804,S,95,75.32,66.61,58.13,91.33,"72,85",3,28,229,2015,JAWA TENGAH,KABUPATEN GROBOGAN
2500,952,105091,SMK BUDHI WARMAN 1,20103692,S,214,59.01,79.11,47.52,91.29,"69,23",1,5,91,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
