,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
9544,267,1907007,SMA PGRI TAKALAR,40308580,S,35,75.09,78.07,55.0,85.52,54.0,87.55,0.0,19,7,7,2015,SULAWESI SELATAN,KABUPATEN TAKALAR
9555,278,1907026,SMA SANUR TAKALAR,40314337,S,31,73.3,77.19,56.69,75.91,54.03,87.52,0.0,19,7,26,2015,SULAWESI SELATAN,KABUPATEN TAKALAR
5339,187,701252,SMA SWASTA DJUWITA MEDAN,60728990,S,1,98.0,78.0,79.5,89.7,97.5,87.5,0.0,7,1,252,2015,SUMATERA UTARA,KOTA MEDAN
9563,286,1908003,SMA NEGERI 1 KELARA,40301858,N,169,77.58,71.97,56.66,74.28,54.97,87.38,0.0,19,8,3,2015,SULAWESI SELATAN,KABUPATEN JENEPONTO
12137,249,3006020,SMA MATHLAUL ANWAR  MENES,20600439,S,73,45.21,76.24,68.38,89.54,90.82,87.38,0.0,30,6,20,2015,BANTEN,KABUPATEN PANDEGLANG
9996,94,2004041,SMAN 1 KONTUKOWUNA,40404879,N,28,77.42,47.99,84.46,75.75,60.63,87.37,0.0,20,4,41,2015,SULAWESI TENGGARA,KABUPATEN MUNA
12565,87,3313001,SMA NEGERI ANGGI,60403427,N,18,64.01,65.08,66.22,64.72,73.61,87.36,0.0,33,13,1,2015,PAPUA BARAT,KABUPATEN PEGUNUNGAN ARFAK
5912,760,717002,SMA NEGERI 1 MATAULI PANDAN,10206580,N,172,81.64,84.33,90.67,91.88,91.8,87.34,0.0,7,17,2,2015,SUMATERA UTARA,KABUPATEN TAPANULI TENGAH
9567,290,1908007,SMA NEGERI 1 BANGKALA BARAT,40301861,N,64,76.6,78.16,64.38,85.96,55.94,87.3,0.0,19,8,7,2015,SULAWESI SELATAN,KABUPATEN JENEPONTO
9623,346,1910036,SMA NEGERI 2 LIBURENG,40310712,N,55,78.24,80.89,58.45,78.18,55.23,87.23,0.0,19,10,36,2015,SULAWESI SELATAN,KABUPATEN BONE
11180,305,2416019,SMA NEGERI 1 KUWUS,50308981,N,12,73.63,59.64,48.33,81.95,64.58,87.23,0.0,24,16,19,2015,NUSA TENGGARA TIMUR,KABUPATEN MANGGARAI BARAT
9566,289,1908006,SMA NEGERI 1 BATANG,40301860,N,99,76.76,79.22,81.89,75.58,55.58,87.2,0.0,19,8,6,2015,SULAWESI SELATAN,KABUPATEN JENEPONTO
10100,198,2011002,SMA NEGERI 1 SAWA,40403971,N,14,83.34,85.08,88.93,88.58,80.18,87.19,0.0,20,11,2,2015,SULAWESI TENGGARA,KABUPATEN KONAWE UTARA
9552,275,1907020,SMA PESANTREN AL QAMAR,40308581,S,13,51.0,79.2,56.73,75.55,55.0,87.18,0.0,19,7,20,2015,SULAWESI SELATAN,KABUPATEN TAKALAR
9564,287,1908004,SMA NEGERI 1 TAMALATEA,40301857,N,146,78.15,79.0,57.38,75.25,54.76,87.17,0.0,19,8,4,2015,SULAWESI SELATAN,KABUPATEN JENEPONTO
9579,302,1908049,SMA NEGERI 1 ARUNGKEKE,60728939,N,41,76.21,79.46,55.85,75.01,56.77,87.12,0.0,19,8,49,2015,SULAWESI SELATAN,KABUPATEN JENEPONTO
9572,295,1908031,SMA AL AMANAH,40316690,S,52,76.26,77.54,55.53,74.92,53.75,87.08,0.0,19,8,31,2015,SULAWESI SELATAN,KABUPATEN JENEPONTO
9562,285,1908002,SMA NEGERI 2 BINAMU,40301855,N,83,76.36,78.78,56.57,76.42,55.18,87.05,0.0,19,8,2,2015,SULAWESI SELATAN,KABUPATEN JENEPONTO
5480,328,708009,SMA NEGERI UNGGULAN SUKMA NIAS,10258468,N,39,90.84,77.14,84.67,90.77,90.51,87.02,0.0,7,8,9,2015,SUMATERA UTARA,KOTA GUNUNGSITOLI
4565,10,601010,SMA TEUKU NYAK ARIEF BANDA ACEH,10105406,S,18,77.16,78.81,86.28,81.89,80.83,87.01,0.0,6,1,10,2015,ACEH,KOTA BANDA ACEH
9550,273,1907017,SMA NEGERI 1 POLONGBANGKENG  UTARA,40301549,N,92,77.67,78.93,55.6,74.88,55.49,87.0,0.0,19,7,17,2015,SULAWESI SELATAN,KABUPATEN TAKALAR
5739,587,711085,SMA NEGERI 1 DOLOK SILOU,10260484,N,5,81.16,66.2,82.84,90.28,84.0,87.0,0.0,7,11,85,2015,SUMATERA UTARA,KABUPATEN SIMALUNGUN
9540,263,1907003,SMA NEGERI 3 TAKALAR,40301564,N,242,75.36,79.55,55.87,76.06,56.16,86.96,0.0,19,7,3,2015,SULAWESI SELATAN,KABUPATEN TAKALAR
10444,33,2202003,SMA NEGERI 1 SUKAWATI,50102081,N,238,83.96,86.84,85.47,89.44,86.89,86.94,0.0,22,2,3,2015,BALI,KABUPATEN GIANYAR
10471,60,2205006,SMA NEGERI 2 AMLAPURA,50102779,N,169,88.85,89.28,86.91,89.96,88.34,86.8,0.0,22,5,6,2015,BALI,KABUPATEN KARANGASEM
9557,280,1907030,SMA MAHYAJATUL QURRA,40316629,S,12,70.9,69.86,57.08,77.34,52.5,86.79,0.0,19,7,30,2015,SULAWESI SELATAN,KABUPATEN TAKALAR
5802,650,714017,SMA SWASTA DIPONEGORO KISARAN,10204227,S,28,92.2,88.64,85.77,91.38,92.14,86.71,0.0,7,14,17,2015,SUMATERA UTARA,KABUPATEN ASAHAN
12364,47,3103007,SMAN 7 BINTAN,11002484,N,10,79.8,57.78,54.4,56.41,58.75,86.61,0.0,31,3,7,2015,KEPULAUAN RIAU,KABUPATEN BINTAN
9537,260,1906070,SMA MUHAMMADIYAH BONTOMARANNU,40319013,S,7,78.26,77.67,55.71,85.91,57.5,86.59,0.0,19,6,70,2015,SULAWESI SELATAN,KABUPATEN GOWA
10470,59,2205003,SMA PGRI 1 AMLAPURA,50102787,S,86,80.26,88.23,84.59,88.88,82.44,86.52,0.0,22,5,3,2015,BALI,KABUPATEN KARANGASEM
9558,281,1907031,SMA NEGERI 3 POLONGBANGKENG UTARA,40318948,N,30,75.88,74.78,56.67,75.46,55.08,86.5,0.0,19,7,31,2015,SULAWESI SELATAN,KABUPATEN TAKALAR
9790,513,1919009,MA NEGERI BARAKA,40320428,N,82,85.57,67.54,83.35,85.55,60.49,86.5,0.0,19,19,9,2015,SULAWESI SELATAN,KABUPATEN ENREKANG
10442,31,2202001,SMA NEGERI 1 GIANYAR,50102079,N,213,88.83,88.36,85.88,88.49,86.96,86.46,0.0,22,2,1,2015,BALI,KABUPATEN GIANYAR
570,126,202001,"SMA NEGERI 1 BANJAR, KOTA BANJAR",20225279,N,226,81.01,73.82,68.18,87.03,82.3,86.46,0.0,2,2,1,2015,JAWA BARAT,KOTA BANJAR
10460,49,2204002,SMA NEGERI 2 SEMARAPURA,50102365,N,178,86.27,87.58,84.63,88.66,86.24,86.44,0.0,22,4,2,2015,BALI,KABUPATEN KLUNGKUNG
4534,1489,538017,SMA NEGERI 1 BANGKALAN,20531146,N,160,85.39,84.65,85.59,88.45,82.89,86.38,0.0,5,38,17,2015,JAWA TIMUR,KABUPATEN BANGKALAN
10533,122,2209002,SMA NEGERI 1 KUTA SELATAN,50101706,N,167,86.65,88.19,86.17,89.74,87.6,86.37,0.0,22,9,2,2015,BALI,KABUPATEN BADUNG
4341,1296,534017,SMA NEGERI 1 GENTENG,20525854,N,190,88.68,86.65,83.05,87.12,83.45,86.35,0.0,5,34,17,2015,JAWA TIMUR,KABUPATEN BANYUWANGI
10468,57,2205001,SMA NEGERI 1 AMLAPURA,50102790,N,158,85.64,87.82,86.85,88.64,87.99,86.34,0.0,22,5,1,2015,BALI,KABUPATEN KARANGASEM
9769,492,1918009,SMA MUHAMMADIYAH PANGSID,40305523,S,20,81.84,65.18,82.38,86.06,57.13,86.32,0.0,19,18,9,2015,SULAWESI SELATAN,KABUPATEN SIDENRENG RAPPANG
313,314,104104,SMA LABSCHOOL KEBAYORAN,20107313,S,120,86.66,84.18,83.31,91.01,86.21,86.3,0.0,1,4,104,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
9433,156,1904004,SMA NASIONAL MAROS,40300293,S,29,81.37,63.16,84.14,82.61,53.97,86.27,0.0,19,4,4,2015,SULAWESI SELATAN,KABUPATEN MAROS
9635,358,1910053,MA GATTARENG,40320399,S,21,90.14,86.17,80.24,81.97,80.24,86.23,0.0,19,10,53,2015,SULAWESI SELATAN,KABUPATEN BONE
9299,22,1901027,SMA SARIBUANA MAKASSAR,40307355,S,21,80.71,66.4,83.81,85.3,57.38,86.22,0.0,19,1,27,2015,SULAWESI SELATAN,KOTA MAKASSAR
9628,351,1910043,MAS ASADIYAH MATTIRO WALIE,40320406,S,26,85.65,89.58,82.88,76.15,76.44,86.22,0.0,19,10,43,2015,SULAWESI SELATAN,KABUPATEN BONE
9721,444,1915007,SMA NEGERI 1 SINJAI TENGAH,40314365,N,73,84.11,68.67,83.56,84.87,57.26,86.22,0.0,19,15,7,2015,SULAWESI SELATAN,KABUPATEN SINJAI
9590,313,1909018,MA DDI TAKKALASI,40320366,S,16,88.26,66.31,73.75,85.12,70.0,86.18,0.0,19,9,18,2015,SULAWESI SELATAN,KABUPATEN BARRU
10423,12,2201016,SMA NEGERI 5 DENPASAR,50103122,N,268,85.55,88.08,85.52,88.65,86.89,86.15,0.0,22,1,16,2015,BALI,KOTA DENPASAR
9697,420,1914007,SMA NEGERI 3 BULUKUMBA,40304247,N,181,62.12,75.75,62.71,81.49,51.53,86.1,0.0,19,14,7,2015,SULAWESI SELATAN,KABUPATEN BULUKUMBA
10435,24,2201032,SMA CHIS DENPASAR,50103631,S,8,87.21,87.41,84.06,89.76,84.38,86.09,0.0,22,1,32,2015,BALI,KOTA DENPASAR
4572,17,601017,SMA NEGERI 11 BANDA ACEH,10107195,N,100,84.93,76.95,84.26,88.65,76.85,86.08,0.0,6,1,17,2015,ACEH,KOTA BANDA ACEH
9294,17,1901021,SMA DATUK RIBANDANG MAKASSAR,40311934,S,26,58.82,66.32,78.65,86.27,30.0,86.07,0.0,19,1,21,2015,SULAWESI SELATAN,KOTA MAKASSAR
1848,1404,226012,"SMA NEGERI 1 SINGAPARNA, KABUPATEN TASIKMALAYA",20210740,N,179,78.01,83.08,80.61,84.95,78.98,86.0,0.0,2,26,12,2015,JAWA BARAT,KABUPATEN TASIKMALAYA
9645,368,1910070,MAS NURUL BIRRI,69849496,S,17,88.62,84.71,82.21,83.32,74.85,85.99,0.0,19,10,70,2015,SULAWESI SELATAN,KABUPATEN BONE
9651,374,1911006,SMA NEGERI 1 BELAWA,40303175,N,68,79.08,66.85,82.98,85.4,47.13,85.97,0.0,19,11,6,2015,SULAWESI SELATAN,KABUPATEN WAJO
10547,136,2209020,SMA NASIONAL PLUS JEMBATAN BUDAYA (JB SCHOOL),50103878,S,41,88.24,90.02,88.48,90.48,86.89,85.92,0.0,22,9,20,2015,BALI,KABUPATEN BADUNG
9419,142,1903003,SMA MUHAMMADIYAH PAREPARE,40307691,S,9,75.94,67.49,82.5,87.61,51.94,85.91,0.0,19,3,3,2015,SULAWESI SELATAN,KOTA PAREPARE
9362,85,1901099,SMA AMI MAKASSAR,40315299,S,18,75.04,63.4,79.58,84.65,54.03,85.89,0.0,19,1,99,2015,SULAWESI SELATAN,KOTA MAKASSAR
9453,176,1904035,SMA NEGERI 7 MALLAWA,40308320,N,42,66.81,72.67,58.87,76.73,57.92,85.88,0.0,19,4,35,2015,SULAWESI SELATAN,KABUPATEN MAROS
9554,277,1907022,SMA NEGERI 2 POLONGBANGKENG UTARA,40308578,N,46,68.65,79.33,54.95,85.13,55.54,85.87,0.0,19,7,22,2015,SULAWESI SELATAN,KABUPATEN TAKALAR
9495,218,1906012,SMA PGRI SUNGGUMINASA,40313282,S,38,79.25,77.65,52.63,85.5,53.75,85.85,0.0,19,6,12,2015,SULAWESI SELATAN,KABUPATEN GOWA
9585,308,1909007,SMA NEGERI 1 TANETE RIAJA,40302145,N,114,79.47,65.97,83.55,84.42,56.36,85.84,0.0,19,9,7,2015,SULAWESI SELATAN,KABUPATEN BARRU
9586,309,1909008,MAN MADELLO BARRU,40320369,N,58,77.31,77.16,66.55,85.3,75.43,85.83,0.0,19,9,8,2015,SULAWESI SELATAN,KABUPATEN BARRU
5199,47,701052,SMA SWASTA NASRANI 2 MEDAN,10210742,S,6,81.4,89.5,84.77,87.67,92.5,85.83,0.0,7,1,52,2015,SUMATERA UTARA,KOTA MEDAN
9325,48,1901055,SMA GUNUNG SARI MAKASSAR,40312651,S,20,80.95,66.32,84.0,85.68,53.75,85.82,0.0,19,1,55,2015,SULAWESI SELATAN,KOTA MAKASSAR
9771,494,1918012,MA YMPI RAPPANG,40319623,S,20,84.38,67.16,84.38,87.03,55.38,85.8,0.0,19,18,12,2015,SULAWESI SELATAN,KABUPATEN SIDENRENG RAPPANG
9423,146,1903008,MAN 1 PAREPARE,40320498,N,15,54.54,66.17,82.33,76.06,56.33,85.77,0.0,19,3,8,2015,SULAWESI SELATAN,KOTA PAREPARE
12147,259,3006054,MA AL - IHYA KADURONYOK PANDEGLANG,20600968,S,20,57.52,74.01,66.27,90.51,88.5,85.76,0.0,30,6,54,2015,BANTEN,KABUPATEN PANDEGLANG
9379,102,1901128,MAS DARUL ARQAM GOMBARA MAKASSAR,40320485,S,34,55.18,68.1,64.78,85.39,47.72,85.76,0.0,19,1,128,2015,SULAWESI SELATAN,KOTA MAKASSAR
10443,32,2202002,SMA NEGERI 1 UBUD,50102004,N,186,86.77,87.58,84.92,88.67,86.4,85.74,0.0,22,2,2,2015,BALI,KABUPATEN GIANYAR
5276,124,701154,SMA SWASTA PALAPA MEDAN,10210894,S,10,90.77,86.54,82.82,90.4,93.25,85.7,0.0,7,1,154,2015,SUMATERA UTARA,KOTA MEDAN
9617,340,1910029,MA  ANNUR NUSA,40320384,S,58,85.87,84.27,79.22,81.39,79.18,85.68,0.0,19,10,29,2015,SULAWESI SELATAN,KABUPATEN BONE
9596,319,1910004,SMA NEGERI 1 TELLU SIATTINGE,40302691,N,93,87.08,89.34,80.13,91.8,76.13,85.68,0.0,19,10,4,2015,SULAWESI SELATAN,KABUPATEN BONE
12479,1,3301001,SMA NEGERI 1 MANOKWARI,60400133,N,283,85.98,77.9,81.46,66.52,90.4,85.66,0.0,33,1,1,2015,PAPUA BARAT,KABUPATEN MANOKWARI
9309,32,1901037,SMA TAMAN SISWA MAKASSAR,40313916,S,65,84.03,66.81,83.73,86.34,56.81,85.65,0.0,19,1,37,2015,SULAWESI SELATAN,KOTA MAKASSAR
4999,444,616016,SMA SWASTA NURUL HUDA ALAZIZIYYAH,69773552,S,10,55.62,76.98,87.94,80.84,78.75,85.65,0.0,6,16,16,2015,ACEH,KABUPATEN ACEH JAYA
9338,61,1901069,SMA SATRIA MAKASSAR,40311955,S,23,81.29,66.1,76.74,85.8,52.39,85.64,0.0,19,1,69,2015,SULAWESI SELATAN,KOTA MAKASSAR
10426,15,2201020,SMA NEGERI 6 DENPASAR,50103121,N,287,85.74,91.2,83.39,91.45,86.87,85.59,0.0,22,1,20,2015,BALI,KOTA DENPASAR
9547,270,1907010,MA MANONGKOKI,60728234,S,19,59.88,74.82,55.26,69.3,55.92,85.59,0.0,19,7,10,2015,SULAWESI SELATAN,KABUPATEN TAKALAR
12149,261,3006058,MA MALNU PUSAT MENES PANDEGLANG,20618971,S,135,46.69,73.84,66.54,88.44,89.17,85.56,0.0,30,6,58,2015,BANTEN,KABUPATEN PANDEGLANG
9730,453,1915027,SMA ISLAM IBADURRAHMAN,40314677,S,10,52.76,64.45,72.0,84.01,59.25,85.56,0.0,19,15,27,2015,SULAWESI SELATAN,KABUPATEN SINJAI
