,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
368,53,1010071,SMK F. DITKESAD,20107254,S,86,82.26,72.21,67.97,70.81,"73,31",1,1,7,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
27195,25,4010133,SMK NEGERI TEKNOLOGI INDUSTRI,20407427,N,276,88.44,70.55,67.92,51.18,"69,52",4,1,13,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
24807,1128,3270300,SMK NURUL MUSHTHOFA BOARDING SCHOOL,20340342,S,33,72.85,53.03,67.88,49.47,"60,81",3,27,30,2019,JAWA TENGAH,KABUPATEN DEMAK
327,12,1010014,SMK BUNDA MULIA 1,20107252,S,124,80.44,78.5,67.5,57.84,"71,07",1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2287,326,1040092,SMK TARAKANITA,20102435,S,56,81.18,74.07,67.5,61.65,"71,10",1,4,9,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
371,56,1010076,SMK F PENABUR,20109314,S,29,87.38,76.34,67.41,59.05,"72,55",1,1,7,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
3517,564,1050272,SMK KESDAM JAYA,20108511,S,74,73.03,58.38,67.23,56.08,"63,68",1,5,27,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
44265,765,7240123,SMK NEGERI 1 ARAMO,10260683,S,23,51.04,76.7,67.07,30.76,"56,39",7,24,12,2019,SUMATERA UTARA,KABUPATEN NIAS SELATAN
40675,127,7010246,SMK SWASTA METHODIST CHARLES WESLEY,10262326,S,15,76.4,80.8,67.0,83.33,"76,88",7,1,24,2019,SUMATERA UTARA,KOTA MEDAN
28040,171,4040900,SMK NEGERI 2 DEPOK,20401315,N,590,89.15,73.37,66.98,57.87,"71,84",4,4,90,2019,DI YOGYAKARTA,KABUPATEN SLEMAN
32873,779,5190102,SMK PSM LEMBEYAN,20547021,S,4,62.5,49.5,66.88,48.75,"56,91",5,19,10,2019,JAWA TIMUR,KABUPATEN MAGETAN
19321,159,3040002,SMK NEGERI 2 PEKALONGAN,20329512,N,343,85.87,61.43,66.88,64.83,"69,75",3,4,0,2019,JAWA TENGAH,KOTA PEKALONGAN
329,14,1010016,SMK NEGERI 3,20100164,N,176,80.25,60.72,66.86,60.31,"67,04",1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
40681,133,7010252,SMK SWASTA DR SJAHRIR,69727262,S,13,83.85,75.08,66.73,81.73,"76,85",7,1,25,2019,SUMATERA UTARA,KOTA MEDAN
35319,1242,5280135,SMK AR - ROUDHOH BEJI,20570161,S,101,59.15,62.16,66.58,44.33,"58,06",5,28,13,2019,JAWA TIMUR,KABUPATEN PASURUAN
2305,344,1040114,SMK NEGERI 37,20102601,N,260,79.98,58.72,66.58,60.0,"66,32",1,4,11,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
19100,104,3020207,SMK FARMASI NASIONAL SURAKARTA,20331830,S,132,86.55,66.48,66.33,57.94,"69,33",3,2,20,2019,JAWA TENGAH,KOTA SURAKARTA
44287,787,7240145,SMK SWASTA HARAPAN SUSUA,69899223,S,7,55.71,52.57,66.07,33.57,"51,98",7,24,14,2019,SUMATERA UTARA,KABUPATEN NIAS SELATAN
23325,827,3210001,SMK NEGERI 1 WONOGIRI,20311325,N,382,87.23,60.49,65.95,63.34,"69,25",3,21,0,2019,JAWA TENGAH,KABUPATEN WONOGIRI
2231,270,1040024,SMK NEGERI 25,20102586,N,168,84.36,64.45,65.94,61.44,"69,05",1,4,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
52762,14,13010014,SMK IMMANUEL PONTIANAK,30105216,S,207,81.02,71.46,65.94,66.07,"71,12",13,1,1,2019,KALIMANTAN BARAT,KOTA PONTIANAK
66404,123,25180001,SMK NEGERI DEKAI,60303350,N,74,49.43,61.97,65.71,46.35,"55,87",25,18,0,2019,PAPUA,KABUPATEN YAHUKIMO
8460,859,2110177,SMK BAKTI ASSYUKUR,69856921,S,16,68.0,44.5,65.47,51.56,"57,38",2,11,17,2019,JAWA BARAT,KABUPATEN BANDUNG BARAT
21519,519,3130002,SMK NEGERI 2 PURWOREJO,20306186,N,407,87.43,62.1,65.41,64.85,"69,95",3,13,0,2019,JAWA TENGAH,KABUPATEN PURWOREJO
65742,270,24200011,SMKN 2 LAMBA LEDA,69888796,N,13,56.31,54.92,65.38,46.92,"55,88",24,20,1,2019,NUSA TENGGARA TIMUR,KABUPATEN MANGGARAI TIMUR
1437,148,1030019,SMK NEGERI 45,20101499,N,222,84.69,66.64,65.32,64.58,"70,31",1,3,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
21679,561,3140002,SMK NEGERI 2 TEMANGGUNG,20321448,N,442,84.59,58.8,65.12,62.22,"67,68",3,14,0,2019,JAWA TENGAH,KABUPATEN TEMANGGUNG
21273,477,3120201,SMK ASH SHOLIHAH MUNTILAN,20307707,S,11,82.55,52.36,65.0,56.36,"64,07",3,12,20,2019,JAWA TENGAH,KABUPATEN MAGELANG
65949,28,25030006,SMK NEGERI 1 NUMFOR,60301719,N,28,61.5,35.21,65.0,33.13,"48,71",25,3,0,2019,PAPUA,KABUPATEN BIAK NUMFOR
331,16,1010018,SMK NEGERI 16,20100159,N,204,83.07,62.41,64.96,64.2,"68,66",1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2226,265,1040019,SMK NEGERI 6,20102579,N,261,84.75,69.1,64.77,63.32,"70,49",1,4,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
2230,269,1040023,SMK NEGERI 20,20102587,N,228,84.21,65.54,64.7,67.76,"70,55",1,4,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
3387,434,1050064,SMK NEGERI 10,20103791,N,231,84.9,64.23,64.51,60.69,"68,58",1,5,6,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
1438,149,1030020,SMK NEGERI 11,20101504,N,199,81.24,62.95,64.47,59.3,"66,99",1,3,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
46566,1,9010021,SMK KEHUTANAN NEGERI PEKANBARU,10497348,N,102,84.41,68.24,64.44,62.72,"69,95",9,1,2,2019,RIAU,KOTA PEKANBARU
18753,2,3010002,SMK NEGERI  2 SEMARANG,20328970,N,426,86.47,64.49,64.37,63.5,"69,71",3,1,0,2019,JAWA TENGAH,KOTA SEMARANG
1436,147,1030018,SMK NEGERI 17,20101502,N,174,83.74,60.01,64.31,66.82,"68,72",1,3,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
67628,1,28010101,"SMK NEGERI 1 TAMANSARI, PANGKALPINANG",10901156,N,291,84.06,62.54,64.24,61.42,"68,07",28,1,10,2019,BANGKA BELITUNG,KOTA PANGKALPINANG
3392,439,1050069,SMK NEGERI 50,20103782,N,209,82.33,58.82,64.04,60.05,"66,31",1,5,6,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
42135,384,7090244,SMK SWASTA PENERBANGAN - SPAN LUBUK PAKAM,69733896,S,5,66.8,52.0,64.0,54.5,"59,33",7,9,24,2019,SUMATERA UTARA,KABUPATEN DELISERDANG
67579,115,27100005,SMK NEGERI 1 TALIABU TIMUR,60203626,N,18,59.22,84.44,63.89,42.36,"62,48",27,10,0,2019,MALUKU UTARA,KABUPATEN PULAU TALIABU
55793,123,16040027,SMK NEGERI 1 MUARA MUNTAI,30405791,N,32,60.0,54.94,63.75,52.58,"57,82",16,4,2,2019,KALIMANTAN TIMUR,KABUPATEN KUTAI KARTANEGARA
71791,575,30080082,SMK PGRI SUKAMULYA,20616353,S,83,54.89,64.48,63.7,52.5,"58,89",30,8,8,2019,BANTEN,KABUPATEN TANGERANG
19569,208,3060215,SMK KESDAM IV DIPONEGORO,20337814,S,115,83.27,58.59,63.65,63.85,"67,34",3,6,21,2019,JAWA TENGAH,KOTA MAGELANG
