,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
8576,61,1503026,MAN KOTABARU,30315581,N,83,75.99,81.76,88.77,76.06,68.98,48.48,0.0,15,3,26,2015,KALIMANTAN SELATAN,KABUPATEN KOTABARU
7546,366,1111023,SMA METHODIST 4 TALANG KELAPA,10645023,S,25,80.17,84.49,88.75,85.72,86.3,79.28,0.0,11,11,23,2015,SUMATERA SELATAN,KABUPATEN BANYUASIN
134,135,103008,SMA KRISTEN 1 BPK PENABUR,20101306,S,186,87.09,84.7,88.64,94.56,92.58,85.14,0.0,1,3,8,2015,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
10064,162,2008004,SMA NEGERI 2 KALEDUPA,40403259,N,20,72.83,74.29,88.63,82.05,80.75,50.24,0.0,20,8,4,2015,SULAWESI TENGGARA,KABUPATEN WAKATOBI
7279,99,1101501,MAN 2 PALEMBANG,10508051,N,209,86.0,82.31,88.59,88.07,86.83,82.35,0.0,11,1,501,2015,SUMATERA SELATAN,KOTA PALEMBANG
7297,117,1102011,SMA BINA SATRIA LUBUK LINGGAU,10609763,S,45,77.33,78.44,88.49,79.49,83.11,71.42,0.0,11,2,11,2015,SUMATERA SELATAN,KOTA LUBUK LINGGAU
10547,136,2209020,SMA NASIONAL PLUS JEMBATAN BUDAYA (JB SCHOOL),50103878,S,41,88.24,90.02,88.48,90.48,86.89,85.92,0.0,22,9,20,2015,BALI,KABUPATEN BADUNG
7283,103,1101505,MA AISYIYAH PALEMBANG,10508049,S,20,78.26,45.93,88.45,43.96,86.25,76.44,0.0,11,1,505,2015,SUMATERA SELATAN,KOTA PALEMBANG
9914,12,2001014,SMA ILMIAH KENDARI,40402554,S,33,69.47,59.67,88.41,71.5,76.59,81.78,0.0,20,1,14,2015,SULAWESI TENGGARA,KOTA KENDARI
7225,45,1101058,SMA METHODIST 1 PALEMBANG,10609655,S,90,85.95,81.64,88.37,89.58,85.61,80.39,0.0,11,1,58,2015,SUMATERA SELATAN,KOTA PALEMBANG
10459,48,2204001,SMA NEGERI 1 SEMARAPURA,50102366,N,203,89.09,89.54,88.35,90.65,87.73,87.61,0.0,22,4,1,2015,BALI,KABUPATEN KLUNGKUNG
7189,9,1101009,SMAN 9 PALEMBANG,10603866,N,132,87.5,75.02,88.31,90.17,83.16,70.44,0.0,11,1,9,2015,SUMATERA SELATAN,KOTA PALEMBANG
5741,589,712001,SMA NEGERI 1 KABANJAHE,10201985,N,226,90.03,83.96,88.28,87.5,91.48,79.53,0.0,7,12,1,2015,SUMATERA UTARA,KABUPATEN KARO
4521,1476,537624,MA. AL - GHAZALI,60728166,S,32,86.73,80.6,88.13,87.98,77.97,66.25,0.0,5,37,624,2015,JAWA TIMUR,KABUPATEN SUMENEP
8537,22,1501024,SMA MUHAMMADIYAH 1 BANJARMASIN,30304274,S,14,59.24,68.63,88.04,83.41,68.57,64.56,0.0,15,1,24,2015,KALIMANTAN SELATAN,KOTA BANJARMASIN
7195,15,1101015,SMAN 15 PALEMBANG,10603846,N,201,85.54,71.99,88.03,82.25,85.27,77.72,0.0,11,1,15,2015,SUMATERA SELATAN,KOTA PALEMBANG
4638,83,605015,SMA HIDAYATULLAH,10104041,S,8,82.86,74.9,87.96,71.26,64.69,61.89,0.0,6,5,15,2015,ACEH,KOTA SUBULUSSALAM
4999,444,616016,SMA SWASTA NURUL HUDA ALAZIZIYYAH,69773552,S,10,55.62,76.98,87.94,80.84,78.75,85.65,0.0,6,16,16,2015,ACEH,KABUPATEN ACEH JAYA
4514,1469,537540,MA AL AMIEN 1,20584670,S,85,86.59,80.45,87.94,86.85,80.62,66.8,0.0,5,37,540,2015,JAWA TIMUR,KABUPATEN SUMENEP
10534,123,2209003,SMA NEGERI 1 KUTA,50101705,N,256,88.56,90.72,87.93,90.95,88.41,87.69,0.0,22,9,3,2015,BALI,KABUPATEN BADUNG
6780,210,906043,SMAN 4 RUPAT,69822706,N,34,79.61,56.35,87.89,37.95,66.54,56.17,0.0,9,6,43,2015,RIAU,KABUPATEN BENGKALIS
10560,11,2301018,SMA NEGERI 5 MATARAM,50204515,N,193,82.77,71.23,87.85,87.58,79.87,79.57,0.0,23,1,18,2015,NUSA TENGGARA BARAT,KOTA MATARAM
7410,230,1107025,SMA BUKIT ASAM TANJUNG ENIM,10646018,S,95,81.75,69.94,87.83,91.41,80.55,72.18,0.0,11,7,25,2015,SUMATERA SELATAN,KABUPATEN MUARA ENIM
5861,709,715010,SMA NEGERI 3 RANTAU UTARA,10205362,N,141,87.7,88.19,87.8,83.15,89.41,82.15,0.0,7,15,10,2015,SUMATERA UTARA,KABUPATEN LABUHANBATU
7291,111,1102005,SMAN 5 LUBUK LINGGAU,10604405,N,126,75.7,78.05,87.77,84.05,70.16,73.43,0.0,11,2,5,2015,SUMATERA SELATAN,KOTA LUBUK LINGGAU
8665,150,1509004,SMA NEGERI 1 DANAU PANGGANG,30302535,N,30,75.78,77.18,87.75,85.26,42.25,69.05,0.0,15,9,4,2015,KALIMANTAN SELATAN,KABUPATEN HULU SUNGAI UTARA
7185,5,1101005,SMAN 5 PALEMBANG,10603842,N,198,86.57,83.29,87.72,85.48,80.25,79.61,0.0,11,1,5,2015,SUMATERA SELATAN,KOTA PALEMBANG
10058,156,2007038,SMA NEGERI 16 KONAWE SELATAN,40404847,N,26,81.18,64.16,87.69,83.53,79.04,66.06,0.0,20,7,38,2015,SULAWESI TENGGARA,KABUPATEN KONAWE SELATAN
7197,17,1101017,SMAN 17 PALEMBANG,10603858,N,221,87.67,85.16,87.55,87.34,85.36,82.6,0.0,11,1,17,2015,SUMATERA SELATAN,KOTA PALEMBANG
7188,8,1101008,SMAN 8 PALEMBANG,10603855,N,198,86.77,82.67,87.46,87.57,83.94,78.32,0.0,11,1,8,2015,SUMATERA SELATAN,KOTA PALEMBANG
4485,1440,537013,SMA NEGERI 1 BLUTO,20529969,N,92,72.45,88.92,87.39,81.5,75.3,66.59,0.0,5,37,13,2015,JAWA TIMUR,KABUPATEN SUMENEP
5868,716,715017,SMA SWASTA METHODIST RANTAU PRAPAT,10205377,S,24,87.36,84.03,87.31,82.55,84.06,73.96,0.0,7,15,17,2015,SUMATERA UTARA,KABUPATEN LABUHANBATU
7194,14,1101014,SMAN 14 PALEMBANG,10603862,N,148,81.94,74.16,87.25,87.2,79.19,77.15,0.0,11,1,14,2015,SUMATERA SELATAN,KOTA PALEMBANG
4989,434,616006,SMA NEGERI 1 PANGA,10105059,N,21,80.39,62.69,87.2,91.61,83.1,89.33,0.0,6,16,6,2015,ACEH,KABUPATEN ACEH JAYA
8583,68,1504004,SMA NEGERI 1 GAMBUT,30300237,N,72,72.01,69.66,87.19,75.81,69.62,64.96,0.0,15,4,4,2015,KALIMANTAN SELATAN,KABUPATEN BANJAR
10612,63,2303055,SMA NEGERI 1 GUNUNGSARI,50200386,N,113,75.17,67.02,87.19,79.61,71.97,75.41,0.0,23,3,55,2015,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT
10556,7,2301009,SMA NEGERI 3 MATARAM,50204512,N,287,80.32,71.02,87.13,82.38,71.05,75.45,0.0,23,1,9,2015,NUSA TENGGARA BARAT,KOTA MATARAM
10454,43,2203001,SMA NEGERI 1 BANGLI,50102568,N,149,90.01,89.01,87.13,89.76,87.25,87.67,0.0,22,3,1,2015,BALI,KABUPATEN BANGLI
8667,152,1509007,MA NEGERI 2 AMUNTAI,30315550,N,72,80.24,81.39,87.12,86.03,75.45,75.61,0.0,15,9,7,2015,KALIMANTAN SELATAN,KABUPATEN HULU SUNGAI UTARA
6578,8,901008,SMA NEGERI 8 PEKANBARU,10404019,N,285,83.69,84.91,87.11,89.82,88.99,85.39,0.0,9,1,8,2015,RIAU,KOTA PEKANBARU
7187,7,1101007,SMAN 7 PALEMBANG,10603863,N,186,85.78,83.64,87.1,88.12,86.77,80.61,0.0,11,1,7,2015,SUMATERA SELATAN,KOTA PALEMBANG
10780,231,2308004,SMA NEGERI 2 SUMBAWA BESAR,50203312,N,123,82.5,69.7,87.01,83.14,77.78,76.74,0.0,23,8,4,2015,NUSA TENGGARA BARAT,KABUPATEN SUMBAWA
6207,1055,731011,SMA SWASTA WIDIYA DHARMA PT. ASAM JAWA,10259155,S,36,85.01,75.69,86.93,83.45,90.97,70.68,0.0,7,31,11,2015,SUMATERA UTARA,KABUPATEN LABUHANBATU SELATAN
10471,60,2205006,SMA NEGERI 2 AMLAPURA,50102779,N,169,88.85,89.28,86.91,89.96,88.34,86.8,0.0,22,5,6,2015,BALI,KABUPATEN KARANGASEM
10414,3,2201005,SMA NEGERI 2 DENPASAR,50103126,N,327,85.36,88.1,86.87,88.19,88.5,87.78,0.0,22,1,5,2015,BALI,KOTA DENPASAR
10468,57,2205001,SMA NEGERI 1 AMLAPURA,50102790,N,158,85.64,87.82,86.85,88.64,87.99,86.34,0.0,22,5,1,2015,BALI,KABUPATEN KARANGASEM
10618,69,2303069,MA AL - AZIZIYAH PUTRI,50222407,S,23,70.59,67.83,86.85,79.14,47.61,78.23,0.0,23,3,69,2015,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT
5757,605,712018,SMA SWASTA ADVENT LAU RAKIT,10201984,S,9,52.86,51.83,86.83,58.12,66.94,60.83,0.0,7,12,18,2015,SUMATERA UTARA,KABUPATEN KARO
7184,4,1101004,SMAN 4 PALEMBANG,10603864,N,174,81.92,76.06,86.77,90.92,79.96,71.03,0.0,11,1,4,2015,SUMATERA SELATAN,KOTA PALEMBANG
8520,5,1501005,SMA NEGERI 5 BANJARMASIN,30304271,N,99,79.79,80.29,86.77,88.01,72.22,80.25,0.0,15,1,5,2015,KALIMANTAN SELATAN,KOTA BANJARMASIN
5932,780,717033,SMA NEGERI 2 TUKKA,10220611,N,26,78.86,77.55,86.73,70.29,61.73,60.42,0.0,7,17,33,2015,SUMATERA UTARA,KABUPATEN TAPANULI TENGAH
7296,116,1102010,SMA BAKTI KELUARGA LUBUK LINGGAU,10609762,S,26,77.92,71.73,86.66,82.05,82.31,71.65,0.0,11,2,10,2015,SUMATERA SELATAN,KOTA LUBUK LINGGAU
8987,93,1707005,SMA NEGERI 1 KAKAS,40100895,N,46,76.76,73.34,86.63,62.98,65.11,77.64,0.0,17,7,5,2015,SULAWESI UTARA,KABUPATEN MINAHASA
8518,3,1501003,SMA NEGERI 3 BANJARMASIN,30304273,N,116,73.78,80.78,86.62,85.73,72.37,76.27,0.0,15,1,3,2015,KALIMANTAN SELATAN,KOTA BANJARMASIN
12058,170,3004174,MA NEGERI INSAN CENDEKIA SERPONG,20623314,N,79,85.97,84.28,86.52,90.44,86.49,84.91,0.0,30,4,174,2015,BANTEN,KOTA TANGERANG SELATAN
7198,18,1101018,SMAN 18 PALEMBANG,10603857,N,177,85.69,76.98,86.52,89.11,81.36,73.78,0.0,11,1,18,2015,SUMATERA SELATAN,KOTA PALEMBANG
8549,34,1501041,MA PLUS AL HAMID,69754401,S,5,72.0,70.56,86.5,81.08,39.5,73.7,0.0,15,1,41,2015,KALIMANTAN SELATAN,KOTA BANJARMASIN
7294,114,1102008,SMA AL-IKHLAS LUBUK LINGGAU,10609760,S,57,78.49,78.23,86.49,79.78,83.29,78.23,0.0,11,2,8,2015,SUMATERA SELATAN,KOTA LUBUK LINGGAU
3424,379,511028,SMA BUDI UTOMO PRAMBON,20540050,S,64,65.02,73.64,86.48,84.92,69.49,76.22,0.0,5,11,28,2015,JAWA TIMUR,KABUPATEN SIDOARJO
3586,541,514011,SMA KATOLIK IGN. SLAMET RIYADI,20541221,S,32,81.75,81.87,86.33,85.17,81.09,84.02,0.0,5,14,11,2015,JAWA TIMUR,KABUPATEN BOJONEGORO
