,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
20989,471,311262,SMK TEKNOLOGI INFORMASI GOMBONG,69851389,S,22,78.18,60.55,54.43,72.05,"66,30",3,11,262,2018,JAWA TENGAH,KABUPATEN KEBUMEN
61915,93,2110104,SMK NEGERI WAELIKUT,60724631,N,38,61.11,57.47,48.29,72.04,"59,73",21,10,104,2018,MALUKU,BURU SELATAN
73154,18,3302011,SMK KESEHATAN NUSANTARA KOTA SORONG,60404132,S,66,72.3,59.03,46.86,72.01,"62,55",33,2,11,2018,PAPUA BARAT,KOTA SORONG
46781,77,903105,SMK SWASTA YAYASAN AS-SYAFIIYAH,69788114,S,29,60.07,38.41,28.71,71.98,"49,79",9,3,105,2018,RIAU,KABUPATEN K A M P A R
751,127,102070,SMK PELAYARAN JAKARTA,20107422,S,58,59.66,52.03,38.75,71.94,"55,60",1,2,70,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
300,46,101061,SMK REX MUNDI,20108514,S,86,78.44,79.86,64.97,71.89,"73,79",1,1,61,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
308,54,101070,SMK ST.THERESIA,20100300,S,74,85.46,87.05,79.32,71.79,"80,91",1,1,70,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
19042,98,302008,SMK NEGERI 8 SURAKARTA,20328154,N,213,68.85,44.88,33.85,71.54,"54,78",3,2,8,2018,JAWA TENGAH,KOTA SURAKARTA
61591,38,2103113,SMK NEGERI SERAM UTARA TIMUR KOBI,69831986,N,14,73.57,51.71,35.18,71.43,"57,97",21,3,113,2018,MALUKU,MALUKU TENGAH
61969,103,2111104,SMK NEGERI PETERNAKAN DAN PERTANIAN MOLA,60103852,N,16,73.0,59.88,58.44,71.41,"65,68",21,11,104,2018,MALUKU,MALUKU BARAT DAYA
6645,539,207207,SMK BROADCAST MAHARDHIKA,69759294,S,36,70.72,54.17,33.26,71.39,"57,39",2,7,207,2018,JAWA BARAT,KOTA DEPOK
67509,97,2708011,SMK NEGERI MANGOLI TENGAH,60202463,N,57,85.23,76.07,71.14,71.36,"75,95",27,8,11,2018,MALUKU UTARA,KABUPATEN KEPULAUAN SULA
55746,114,1604020,SMK FARMASI TENGGARONG,30405786,S,104,71.77,59.12,55.84,71.35,"64,52",16,4,20,2018,KALIMANTAN TIMUR,KABUPATEN KUTAI KARTANEGARA
19891,255,307236,SMK TELKOM SANDHY PUTRA PURWOKERTO,20301902,S,300,81.87,70.61,61.86,71.33,"71,42",3,7,236,2018,JAWA TENGAH,KABUPATEN BANYUMAS
46978,120,905110,SMK NEGERI 2 KEMPAS,69753417,N,28,61.93,68.21,58.75,71.25,"65,04",9,5,110,2018,RIAU,KABUPATEN INDRAGIRI HILIR
29175,146,502143,SMK TELKOM SANDHY PUTRA,20533803,S,389,85.67,81.17,68.08,71.16,"76,52",5,2,143,2018,JAWA TIMUR,KOTA MALANG
61916,94,2110105,SMK NEGERI ULIMA,69725656,N,28,65.0,43.07,57.68,71.07,"59,21",21,10,105,2018,MALUKU,BURU SELATAN
42812,515,712113,SMK SWASTA KESEHATAN ARTA KABANJAHE,69727943,S,10,66.0,34.0,58.25,71.0,"57,31",7,12,113,2018,SUMATERA UTARA,KABUPATEN KARO
29387,186,503130,SMK KESEHATAN ADITAPA,20571010,S,61,77.64,54.92,47.54,70.82,"62,73",5,3,130,2018,JAWA TIMUR,KOTA MADIUN
40526,135,701252,SMK SWASTA DR SJAHRIR,69727262,S,24,77.08,68.0,55.83,70.73,"67,91",7,1,252,2018,SUMATERA UTARA,KOTA MEDAN
61823,72,2108101,SMK NEGERI 1 KAIRATU,60102720,N,56,75.57,62.11,79.73,70.58,"72,00",21,8,101,2018,MALUKU,SERAM BAGIAN BARAT
10940,1364,213446,SMK NEGERI 2 CIBINONG,69830365,N,35,71.66,58.91,41.21,70.57,"60,59",2,13,446,2018,JAWA BARAT,KABUPATEN BOGOR
1320,151,103018,SMK NEGERI 17,20101502,N,170,80.71,63.61,59.94,70.5,"68,69",1,3,18,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
66321,98,2511002,SMK NEGERI 2 KEEROM,69725912,N,17,76.35,61.41,70.15,70.44,"69,59",25,11,2,2018,PAPUA,KABUPATEN KEEROM
40487,96,701206,SMK SWASTA PHARMACA MEDAN,10259229,S,106,66.45,42.0,30.38,69.91,"52,19",7,1,206,2018,SUMATERA UTARA,KOTA MEDAN
313,59,101076,SMK F PENABUR,20109314,S,37,82.22,74.0,60.68,69.86,"71,69",1,1,76,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2096,269,104020,SMK NEGERI 8,20102597,N,308,84.88,68.73,80.43,69.77,"75,95",1,4,20,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
23044,792,320001,SMK NEGERI 1 SUKOHARJO,20310436,N,355,84.17,67.08,72.94,69.74,"73,48",3,20,1,2018,JAWA TENGAH,KABUPATEN SUKOHARJO
19309,162,304002,SMK NEGERI 2 PEKALONGAN,20329512,N,344,82.58,61.52,61.77,69.69,"68,89",3,4,2,2018,JAWA TENGAH,KOTA PEKALONGAN
6642,536,207203,SMK CARAKA NUSANTARA CIMANGGIS,69753314,S,13,76.0,55.69,47.88,69.62,"62,30",2,7,203,2018,JAWA BARAT,KOTA DEPOK
61917,95,2110106,SMK NEGERI SIMI,60103991,N,40,68.35,53.05,88.44,69.56,"69,85",21,10,106,2018,MALUKU,BURU SELATAN
72972,101,3205005,SMKN 1 SARUDU,40605628,N,34,71.76,63.59,48.01,69.49,"63,21",32,5,5,2018,SULAWESI BARAT,KABUPATEN MAMUJU UTARA
16151,2297,223193,SMK KESENIAN SUBANG,69859743,S,16,67.38,53.25,42.66,69.38,"58,17",2,23,193,2018,JAWA BARAT,KABUPATEN SUBANG
44234,762,724138,SMK SWASTA AMAL MAS 1 LAHUSA,10262387,S,22,79.18,75.82,48.3,69.32,"68,16",7,24,138,2018,SUMATERA UTARA,KABUPATEN NIAS SELATAN
1324,155,103022,SMK NEGERI 9,20101496,N,198,80.6,63.8,72.1,69.23,"71,43",1,3,22,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
20928,410,311002,SMK NEGERI 1 KARANGANYAR,20330331,N,427,86.3,64.98,84.13,69.22,"76,16",3,11,2,2018,JAWA TENGAH,KABUPATEN KEBUMEN
40545,154,701272,SMK SWASTA BROADCASTING BINA CREATIVE,69949030,S,41,62.83,44.44,26.1,69.02,"50,60",7,1,272,2018,SUMATERA UTARA,KOTA MEDAN
292,38,101048,SMK SAINT JOHN,20100298,S,15,79.87,78.13,58.83,69.0,"71,46",1,1,48,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2185,358,104132,SMK NEGERI 28,20102585,N,219,77.69,60.4,55.65,68.96,"65,68",1,4,132,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
73257,35,3307001,SMK NEGERI 1 RAJA AMPAT,60402058,N,9,72.89,64.89,72.22,68.89,"69,72",33,7,1,2018,PAPUA BARAT,KABUPATEN RAJA AMPAT
46524,15,901115,SMK ABDURRAB PEKANBARU,10404457,S,89,72.29,50.99,51.85,68.85,"61,00",9,1,115,2018,RIAU,KOTA PEKANBARU
61589,36,2103111,SMK NEGERI SERAM UTARA BARAT,60103612,N,2,41.0,55.0,27.5,68.75,"48,06",21,3,111,2018,MALUKU,MALUKU TENGAH
67444,82,2707001,SMK MUHAMMADIYAH SUBAIM,60200658,S,42,65.48,55.95,75.0,68.63,"66,27",27,7,1,2018,MALUKU UTARA,KABUPATEN HALMAHERA TIMUR
1323,154,103021,SMK NEGERI 42,20101500,N,241,82.56,68.08,69.6,68.58,"72,21",1,3,21,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
50140,259,1114108,SMK NEGERI 2 OKU SELATAN,10646984,N,149,57.33,31.58,27.82,68.57,"46,33",11,14,108,2018,SUMATERA SELATAN,KABUPATEN OKU SELATAN
61768,71,2107109,SMK NEGERI GOROM TIMUR,69725968,S,41,61.22,70.05,70.18,68.48,"67,48",21,7,109,2018,MALUKU,SERAM BAGIAN TIMUR
14844,2066,219204,SMK SEHATI KARAWANG,69949224,S,48,65.67,40.96,29.64,68.44,"51,18",2,19,204,2018,JAWA BARAT,KABUPATEN KARAWANG
54518,30,1502010,SMK KESEHATAN BORNEO LESTARI,30312523,S,79,77.49,64.35,59.56,68.35,"67,44",15,2,10,2018,KALIMANTAN SELATAN,KOTA BANJARBARU
61767,70,2107108,SMK NEGERI TELUK WARU,60103638,N,22,83.0,58.82,69.77,68.3,"69,97",21,7,108,2018,MALUKU,SERAM BAGIAN TIMUR
3330,574,105520,SMK SWADAYA GLOBAL SCHOOL,69854751,S,47,74.81,55.87,46.81,68.14,"61,41",1,5,520,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
16888,2404,224196,SMK AL-MUMTAZ,69734151,S,37,63.62,43.73,33.38,67.91,"52,16",2,24,196,2018,JAWA BARAT,KABUPATEN SUKABUMI
