,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
42644,30,401042,SMA NEGERI 8 YOGYAKARTA,20403161,N,229,85.9,79.67,73.96,69.25,74.8,76.84,0.0,4,1,42,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
41572,3,301003,SMA NEGERI 3 SEMARANG,20328895,N,452,85.87,81.07,71.09,68.33,74.45,79.4,0.0,3,1,3,2018,JAWA TENGAH,KOTA SEMARANG
41916,347,313001,SMA NEGERI 1 PURWOREJO,20306202,N,250,85.86,80.73,72.9,67.31,74.97,84.96,0.0,3,13,1,2018,JAWA TENGAH,KABUPATEN PURWOREJO
42798,10,501015,SMA NEGERI 5 SURABAYA,20532248,N,318,85.76,83.49,80.11,74.96,76.98,84.42,0.0,5,1,15,2018,JAWA TIMUR,KOTA SURABAYA
42768,154,405002,SMA 1 WONOSARI,20402126,N,121,85.72,75.04,66.57,63.59,63.45,82.11,0.0,4,5,2,2018,DI YOGYAKARTA,KABUPATEN GUNUNGKIDUL
50754,59,2103011,SMA NEGERI 3 LEIHITU,69822771,N,28,85.71,67.0,50.71,62.81,41.25,69.84,0.0,21,3,11,2018,MALUKU,MALUKU TENGAH
50997,9,2201011,SMA NEGERI 4 DENPASAR,50103124,N,297,85.69,84.28,84.78,90.0,75.45,84.02,0.0,22,1,11,2018,BALI,KOTA DENPASAR
52883,179,3004174,MA NEGERI INSAN CENDEKIA SERPONG,20623314,N,141,85.66,80.64,86.72,87.88,92.31,88.19,0.0,30,4,174,2018,BANTEN,KOTA TANGERANG SELATAN
41645,76,302003,SMA NEGERI 3 SURAKARTA,20327968,N,343,85.65,79.52,71.22,62.69,72.84,78.94,0.0,3,2,3,2018,JAWA TENGAH,KOTA SURAKARTA
43791,1003,525004,SMA NEGERI 1 BOYOLANGU TULUNGAGUNG,20515450,N,317,85.53,77.81,75.22,49.42,69.51,80.0,0.0,5,25,4,2018,JAWA TIMUR,KABUPATEN TULUNGAGUNG
41643,74,302001,SMA NEGERI 1 SURAKARTA,20327966,N,309,85.52,81.17,74.62,73.24,78.08,80.57,0.0,3,2,1,2018,JAWA TENGAH,KOTA SURAKARTA
42657,43,402002,SMA NEGERI 1 BANTUL,20400405,N,280,85.49,79.5,64.99,63.25,66.78,77.0,0.0,4,2,2,2018,DI YOGYAKARTA,KABUPATEN BANTUL
47620,312,1109511,MA AL MUJAHIDIN,10648949,S,21,85.43,51.52,59.52,0.0,57.5,64.34,0.0,11,9,511,2018,SUMATERA SELATAN,KABUPATEN MUSI RAWAS
43183,395,511030,SMA NEGERI 1 KRIAN,20501784,N,282,85.42,77.95,67.15,65.87,73.02,76.61,0.0,5,11,30,2018,JAWA TIMUR,KABUPATEN SIDOARJO
39420,28,101048,SMA SANTA URSULA,20108383,S,102,85.41,84.27,82.23,76.86,82.7,88.17,0.0,1,1,48,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
42974,186,503003,SMA NEGERI 2 MADIUN,20534124,N,258,85.36,76.5,58.75,58.38,69.32,81.01,0.0,5,3,3,2018,JAWA TIMUR,KOTA MADIUN
39694,302,104077,SMA NEGERI 28,20107319,N,180,85.32,84.9,76.49,79.7,80.71,80.93,0.0,1,4,77,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
39908,35,201037,"SMA KRISTEN 1 BPK PENABUR, KOTA BANDUNG",20219730,S,270,85.3,80.98,81.3,80.86,84.0,82.69,0.0,2,1,37,2018,JAWA BARAT,KOTA BANDUNG
41668,99,302233,SMA KRISTEN PELITA NUSANTARA KASIH SURAKARTA,20340947,S,11,85.27,79.64,63.18,58.75,51.67,73.75,0.0,3,2,233,2018,JAWA TENGAH,KOTA SURAKARTA
42203,634,324005,SMA NEGERI 1 KUDUS,20317494,N,360,85.24,80.12,70.58,60.57,73.76,81.39,0.0,3,24,5,2018,JAWA TENGAH,KABUPATEN KUDUS
52907,203,3004203,SMA HARAPAN BANGSA,69893227,S,5,85.2,84.8,70.0,0.0,90.0,79.38,0.0,30,4,203,2018,BANTEN,KOTA TANGERANG SELATAN
41647,78,302005,SMA NEGERI 5 SURAKARTA,20327970,N,159,85.13,75.42,68.87,57.59,72.67,78.92,0.0,3,2,5,2018,JAWA TENGAH,KOTA SURAKARTA
41701,132,305001,SMA NEGERI 1 SALATIGA,20328447,N,213,85.11,78.57,71.62,65.0,73.37,82.03,0.0,3,5,1,2018,JAWA TENGAH,KOTA SALATIGA
42035,466,318010,SMA NEGERI 1 KLATEN,20309676,N,284,85.1,76.77,70.07,64.21,74.03,80.11,0.0,3,18,10,2018,JAWA TENGAH,KABUPATEN KLATEN
41715,146,306004,SMA NEGERI 4 MAGELANG,20327565,N,115,85.08,77.72,62.87,55.79,68.86,72.28,0.0,3,6,4,2018,JAWA TENGAH,KOTA MAGELANG
42617,3,401003,SMA NEGERI 6 YOGYAKARTA,20403171,N,206,85.0,78.58,64.03,65.18,76.68,79.51,0.0,4,1,3,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
42630,16,401018,SMA NEGERI 7 YOGYAKARTA,20403170,N,177,84.99,76.67,59.56,56.38,67.5,76.2,0.0,4,1,18,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
41685,116,304001,SMA NEGERI 1 PEKALONGAN,20329517,N,244,84.98,79.03,66.67,65.62,74.63,78.36,0.0,3,4,1,2018,JAWA TENGAH,KOTA PEKALONGAN
42629,15,401017,SMA NEGERI 2 YOGYAKARTA,20403177,N,256,84.95,79.94,71.04,63.93,71.94,76.24,0.0,4,1,17,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
39971,98,201122,"SMA KATOLIK SANTO ALOYSIUS 2, KOTA BANDUNG",20219262,S,70,84.91,74.54,77.14,73.75,73.68,79.72,0.0,2,1,122,2018,JAWA BARAT,KOTA BANDUNG
42082,513,320006,SMA NEGERI 1 SUKOHARJO,20310417,N,277,84.85,77.36,70.81,62.18,73.05,78.59,0.0,3,20,6,2018,JAWA TENGAH,KABUPATEN SUKOHARJO
42801,13,501019,SMA NEGERI 6 SURABAYA,20532260,N,237,84.84,77.7,66.07,60.73,65.5,83.72,0.0,5,1,19,2018,JAWA TIMUR,KOTA SURABAYA
53499,92,3308004,SMA NEGERI KOKODA,69799877,N,19,84.84,71.58,78.16,76.5,69.29,52.86,0.0,33,8,4,2018,PAPUA BARAT,KABUPATEN SORONG SELATAN
42643,29,401039,SMA NEGERI 5 YOGYAKARTA,20403180,N,182,84.82,77.64,66.48,65.61,76.36,81.61,0.0,4,1,39,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
42699,85,403001,SMA NEGERI 1 WATES,20402794,N,163,84.81,75.35,65.67,62.34,70.25,76.22,0.0,4,3,1,2018,DI YOGYAKARTA,KABUPATEN KULON PROGO
41646,77,302004,SMA NEGERI 4 SURAKARTA,20327969,N,227,84.77,80.54,77.07,75.57,82.56,81.34,0.0,3,2,4,2018,JAWA TENGAH,KOTA SURAKARTA
41600,31,301222,SMA KOLESE LOYOLA,20328915,S,204,84.75,81.92,73.59,77.98,80.59,82.86,0.0,3,1,222,2018,JAWA TENGAH,KOTA SEMARANG
44095,1307,533001,SMA NEGERI 1 JEMBER,20523844,N,302,84.7,79.07,65.95,65.41,70.29,78.08,0.0,5,33,1,2018,JAWA TIMUR,KABUPATEN JEMBER
42235,666,325004,SMA NEGERI 1 PATI,20339021,N,337,84.7,77.28,74.43,64.28,69.4,79.15,0.0,3,25,4,2018,JAWA TENGAH,KABUPATEN PATI
41967,398,315006,SMA NEGERI 1 WONOSOBO,20306807,N,214,84.69,76.48,71.5,66.28,73.94,79.4,0.0,3,15,6,2018,JAWA TENGAH,KABUPATEN WONOSOBO
43789,1001,525001,SMA NEGERI 1 KEDUNGWARU,20515430,N,327,84.69,76.72,61.31,57.14,73.5,75.75,0.0,5,25,1,2018,JAWA TIMUR,KABUPATEN TULUNGAGUNG
42618,4,401004,SMA NEGERI 9 YOGYAKARTA,20403162,N,149,84.67,79.74,63.27,63.86,67.54,75.47,0.0,4,1,4,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
42717,103,404002,SMA NEGERI 1 DEPOK,20401161,N,96,84.67,72.58,63.23,58.18,69.31,78.06,0.0,4,4,2,2018,DI YOGYAKARTA,KABUPATEN SLEMAN
41404,1531,224033,"SMA INSAN CENDEKIA AL KAUSAR, KABUPATEN SUKABUMI",20247152,S,35,84.63,79.43,56.21,62.5,67.5,75.36,0.0,2,24,33,2018,JAWA BARAT,KABUPATEN SUKABUMI
39679,287,104053,SMA NEGERI 8,20102568,N,324,84.62,81.78,82.18,73.2,82.66,80.24,0.0,1,4,53,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
39784,392,105039,SMA NEGERI 81,20103301,N,252,84.61,79.96,74.22,72.48,75.0,84.32,0.0,1,5,39,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
50993,5,2201007,SMA NEGERI 3 DENPASAR,50103125,N,269,84.6,80.86,72.2,64.87,64.54,78.82,0.0,22,1,7,2018,BALI,KOTA DENPASAR
42926,138,502001,SMA NEGERI 1 MALANG,20533660,N,267,84.58,78.75,64.6,55.56,68.56,79.28,0.0,5,2,1,2018,JAWA TIMUR,KOTA MALANG
43839,1051,527005,SMA NEGERI 1 LAWANG,20517739,N,267,84.58,79.28,67.62,56.41,62.05,76.85,0.0,5,27,5,2018,JAWA TIMUR,KABUPATEN MALANG
39913,40,201042,"SMA KRISTEN TRIMULIA, KOTA BANDUNG",20219792,S,28,84.57,80.29,63.84,62.5,76.39,71.56,0.0,2,1,42,2018,JAWA BARAT,KOTA BANDUNG
53231,23,3102016,SMAK YOS SUDARSO,11002204,S,112,84.57,80.41,67.95,77.59,76.94,75.0,0.0,31,2,16,2018,KEPULAUAN RIAU,KOTA BATAM
50794,99,2103051,SMA NEGERI 5 LEIHITU,60103611,N,30,84.53,60.67,65.33,62.22,78.38,67.5,0.0,21,3,51,2018,MALUKU,MALUKU TENGAH
42028,459,318002,SMA NEGERI 1 CAWAS,20309684,N,261,84.5,73.03,54.24,55.0,64.76,71.22,0.0,3,18,2,2018,JAWA TENGAH,KABUPATEN KLATEN
42731,117,404023,SMA NEGERI 1 GODEAN,20401146,N,126,84.49,76.63,72.42,59.42,75.63,78.75,0.0,4,4,23,2018,DI YOGYAKARTA,KABUPATEN SLEMAN
39873,481,105213,MAS KAFILA,60728028,S,17,84.47,77.76,66.47,65.94,80.83,82.5,0.0,1,5,213,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
41674,105,303001,SMA NEGERI 1 TEGAL,20329847,N,190,84.45,75.2,66.97,60.77,70.23,79.52,0.0,3,3,1,2018,JAWA TENGAH,KOTA TEGAL
46673,36,901039,SMA SWASTA WITAMA NASIONAL PLUS,10495030,S,15,84.4,79.07,67.0,70.0,66.25,75.36,0.0,9,1,39,2018,RIAU,KOTA PEKANBARU
42930,142,502008,SMA NEGERI 3 MALANG,20533665,N,295,84.39,80.89,66.25,62.55,70.27,77.14,0.0,5,2,8,2018,JAWA TIMUR,KOTA MALANG
46528,251,813022,SMA NEGERI 3 PAINAN,10310795,N,54,84.37,65.26,56.39,58.06,67.31,66.94,0.0,8,13,22,2018,SUMATERA BARAT,KABUPATEN PESISIR SELATAN
46824,187,905105,MA NURUL HIDAYAH SUNGAI SALAK,69812087,S,20,84.3,58.4,76.13,0.0,62.5,72.92,0.0,9,5,105,2018,RIAU,KABUPATEN INDRAGIRI HILIR
41714,145,306003,SMA NEGERI 3 MAGELANG,20327564,N,147,84.29,79.65,71.24,65.52,73.83,77.6,0.0,3,6,3,2018,JAWA TENGAH,KOTA MAGELANG
42746,132,404053,SMA NEGERI 1 PAKEM,20401127,N,96,84.25,72.81,61.74,57.07,65.15,76.44,0.0,4,4,53,2018,DI YOGYAKARTA,KABUPATEN SLEMAN
39442,50,101082,SMA KRISTEN CALVIN,20112503,S,35,84.23,78.97,68.0,62.88,75.36,72.83,0.0,1,1,82,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
41571,2,301002,SMA NEGERI 2 SEMARANG,20328896,N,445,84.22,76.51,61.99,55.9,63.77,73.9,0.0,3,1,2,2018,JAWA TENGAH,KOTA SEMARANG
42790,2,501003,SMA NEGERI 2 SURABAYA,20532230,N,302,84.19,80.46,71.53,59.63,71.64,79.09,0.0,5,1,3,2018,JAWA TIMUR,KOTA SURABAYA
44195,1407,534017,SMA NEGERI 1 GENTENG,20525854,N,265,84.19,79.91,74.19,67.68,67.77,80.53,0.0,5,34,17,2018,JAWA TIMUR,KABUPATEN BANYUWANGI
41703,134,305003,SMA NEGERI 3 SALATIGA,20328449,N,188,84.18,76.62,59.24,57.3,71.58,78.58,0.0,3,5,3,2018,JAWA TENGAH,KOTA SALATIGA
46287,10,801010,SMA NEGERI 10 PADANG,10303462,N,254,84.17,79.5,71.62,63.19,77.77,80.57,0.0,8,1,10,2018,SUMATERA BARAT,KOTA PADANG
53180,476,3008174,SMA PAHOA,20616061,S,109,84.17,84.66,81.65,85.63,82.06,86.95,0.0,30,8,174,2018,BANTEN,KABUPATEN TANGERANG
39534,142,103008,SMA KRISTEN 1 BPK PENABUR,20101306,S,285,84.16,81.87,88.78,86.79,88.12,85.49,0.0,1,3,8,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
39508,116,102094,SMA IPEKA PLUIT,20107382,S,54,84.15,76.44,74.49,70.59,85.42,81.75,0.0,1,2,94,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
41887,318,312008,SMA NEGERI 1 MUNTILAN,20307712,N,248,84.14,75.1,67.08,60.7,70.93,79.05,0.0,3,12,8,2018,JAWA TENGAH,KABUPATEN MAGELANG
42809,21,501036,SMA NEGERI 11 SURABAYA,20532244,N,279,84.09,74.29,58.94,48.18,65.4,80.6,0.0,5,1,36,2018,JAWA TIMUR,KOTA SURABAYA
41985,416,316004,SMA NEGERI 1 BOYOLALI,20308449,N,245,84.07,74.51,70.74,68.07,74.58,79.85,0.0,3,16,4,2018,JAWA TENGAH,KABUPATEN BOYOLALI
41922,353,313007,SMA NEGERI 7 PURWOREJO,20306171,N,158,84.06,76.19,66.82,66.57,76.88,77.88,0.0,3,13,7,2018,JAWA TENGAH,KABUPATEN PURWOREJO
43279,491,513004,SMA NEGERI 2 JOMBANG,20503414,N,241,84.01,77.79,63.64,57.27,68.28,78.47,0.0,5,13,4,2018,JAWA TIMUR,KABUPATEN JOMBANG
52848,144,3004021,SMA SANTA URSULA BSD,20603376,S,64,84.0,85.25,86.8,85.53,90.0,88.52,0.0,30,4,21,2018,BANTEN,KOTA TANGERANG SELATAN
41731,162,307006,SMA NEGERI 1 PURWOKERTO,20302182,N,323,83.98,78.12,64.1,59.51,72.01,76.13,0.0,3,7,6,2018,JAWA TENGAH,KABUPATEN BANYUMAS
41839,270,310007,SMA NEGERI 1 PURBALINGGA,20303249,N,265,83.98,75.15,77.09,62.36,69.77,77.22,0.0,3,10,7,2018,JAWA TENGAH,KABUPATEN PURBALINGGA
42467,898,330010,SMA NEGERI 1 UNGARAN,20320242,N,251,83.98,73.98,61.93,59.12,57.63,73.51,0.0,3,30,10,2018,JAWA TENGAH,KABUPATEN SEMARANG
41644,75,302002,SMA NEGERI 2 SURAKARTA,20327967,N,148,83.96,73.16,59.58,49.08,56.57,66.43,0.0,3,2,2,2018,JAWA TENGAH,KOTA SURAKARTA
52876,172,3004054,SMA KRISTEN PENABUR BINTARO JAYA,20615025,S,92,83.93,77.33,71.41,61.42,64.23,79.76,0.0,30,4,54,2018,BANTEN,KOTA TANGERANG SELATAN
52730,26,3002001,SMA NEGERI 1  TANGERANG,20606853,N,234,83.91,84.53,74.8,72.56,78.69,82.2,0.0,30,2,1,2018,BANTEN,KOTA TANGERANG
41601,32,301223,SMA KRISTA MITRA SEMARANG,20328914,S,43,83.91,82.6,58.6,60.0,73.25,70.86,0.0,3,1,223,2018,JAWA TENGAH,KOTA SEMARANG
