,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
74968,31,2201040,SMA DOREMI EXCELLENT SCHOOL,50103233,S,4,69.03,84.33,84.08,77.58,84.93,72.0,0.0,22,1,40,2015,BALI,BALI,KOTA DENPASAR
75229,60,2205001,SMA NEGERI 1 AMLAPURA,50102790,N,56,79.6,86.01,83.51,80.51,84.86,75.14,0.0,22,5,1,2015,BALI,BALI,KABUPATEN KARANGASEM
75340,97,2206022,SMA NEGERI 1 SERIRIT,50100412,N,27,78.29,83.08,82.37,78.86,84.77,71.63,0.0,22,6,22,2015,BALI,BALI,KABUPATEN BULELENG
75101,34,2202002,SMA NEGERI 1 UBUD,50102004,N,56,85.74,86.07,84.62,79.88,84.73,75.93,0.0,22,2,2,2015,BALI,BALI,KABUPATEN GIANYAR
74940,3,2201005,SMA NEGERI 2 DENPASAR,50103126,N,118,82.05,84.57,83.29,78.85,84.28,74.56,0.0,22,1,5,2015,BALI,BALI,KOTA DENPASAR
83575,20,2702004,SMA NEGERI 6 TIDORE KEPULAUAN,60202074,N,39,72.5,72.76,80.7,73.72,84.1,60.21,0.0,27,2,4,2015,MALUKU UTARA,MALUKU UTARA,KOTA TIDORE KEPULAUAN
63329,199,1508021,SMA NEGERI 9 BARABAI,30314151.0,N,11,77.75,80.21,79.73,60.24,84.04,66.36,0.0,15,8,21,2015,KALIMANTAN SELATAN,KALIMANTAN SELATAN,KABUPATEN HULU SUNGAI TENGAH
34496,2466,537527,MA AQIDAH USMUNI TARATE SUMENEP,20584700.0,S,43,74.2,75.87,77.99,44.49,84.03,56.0,0.0,5,37,527,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
75233,64,2205006,SMA NEGERI 2 AMLAPURA,50102779,N,53,83.19,88.14,85.2,79.57,84.01,76.04,0.0,22,5,6,2015,BALI,BALI,KABUPATEN KARANGASEM
74949,12,2201014,SMA TAMAN RAMA DENPASAR,50103149,S,17,82.04,88.64,81.45,79.01,84.01,74.0,0.0,22,1,14,2015,BALI,BALI,KOTA DENPASAR
75678,163,2209018,SMA NEGERI 2 KUTA,50101694,N,79,79.9,84.0,80.37,79.22,83.95,73.39,0.0,22,9,18,2015,BALI,BALI,KABUPATEN BADUNG
74941,4,2201006,SMA PGRI 2 DENPASAR,50103173,S,83,78.27,85.06,81.02,77.39,83.94,74.36,0.0,22,1,6,2015,BALI,BALI,KOTA DENPASAR
75244,75,2205019,SMA NEGERI 3 AMLAPURA,50103361,N,60,66.62,84.11,82.67,79.54,83.86,74.83,0.0,22,5,19,2015,BALI,BALI,KABUPATEN KARANGASEM
86147,233,3004174,MA NEGERI INSAN CENDEKIA SERPONG,20623314,N,34,86.06,80.35,87.43,81.25,83.71,74.88,0.0,30,4,174,2015,BANTEN,BANTEN,KOTA TANGERANG SELATAN
75177,50,2204001,SMA NEGERI 1 SEMARAPURA,50102366,N,64,81.44,85.35,82.08,78.76,83.65,76.06,0.0,22,4,1,2015,BALI,BALI,KABUPATEN KLUNGKUNG
52847,317,1107517,MA DARUSSAADAH,10600990.0,S,22,73.39,64.3,61.75,60.11,83.64,58.0,0.0,11,7,517,2015,SUMATERA SELATAN,SUMATERA SELATAN,KABUPATEN MUARA ENIM
85078,69,2905007,MAN INSAN CENDEKIA,60728785,N,27,84.15,80.89,90.93,76.11,83.56,73.63,0.0,29,5,7,2015,GORONTALO,GORONTALO,KABUPATEN BONE BOLANGO
83580,25,2702011,SMA NEGERI 9 TIDORE KEPULAUAN,60200953,N,21,79.78,70.33,81.86,49.88,83.52,61.71,0.0,27,2,11,2015,MALUKU UTARA,MALUKU UTARA,KOTA TIDORE KEPULAUAN
74952,15,2201019,SMA NASIONAL,50103119,S,11,78.13,79.87,77.05,78.89,83.5,69.64,0.0,22,1,19,2015,BALI,BALI,KOTA DENPASAR
75247,78,2205023,SMA GIRI NATHA KARANGASEM,69759050,S,20,68.25,81.11,82.59,80.36,83.48,73.0,0.0,22,5,23,2015,BALI,BALI,KABUPATEN KARANGASEM
75324,81,2206003,SMA NEGERI 4 SINGARAJA,50100287,N,114,79.75,84.87,81.75,77.88,83.35,71.3,0.0,22,6,3,2015,BALI,BALI,KABUPATEN BULELENG
75148,44,2203001,SMA NEGERI 1 BANGLI,50102568,N,60,81.24,84.64,82.7,78.29,83.35,74.47,0.0,22,3,1,2015,BALI,BALI,KABUPATEN BANGLI
75237,68,2205011,SMA NEGERI 1 SELAT,50102781,N,67,70.86,84.02,80.55,79.11,83.26,71.37,0.0,22,5,11,2015,BALI,BALI,KABUPATEN KARANGASEM
75332,89,2206012,SMA NEGERI 1 TEJAKULA,50100282,N,36,57.95,83.16,80.75,77.06,83.21,70.17,0.0,22,6,12,2015,BALI,BALI,KABUPATEN BULELENG
33074,2201,535525,MA TARBIYATUS SIBYAN,20584417.0,S,18,77.32,77.51,77.31,69.64,83.16,58.78,0.0,5,35,525,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
74958,21,2201025,SMA MUHAMMADIYAH 1 DENPASAR,50103178,S,36,78.64,84.27,81.66,78.67,83.1,69.94,0.0,22,1,25,2015,BALI,BALI,KOTA DENPASAR
75600,147,2208019,MA AL-AMIN TABANAN,50105610,S,10,62.09,85.88,79.41,79.36,83.04,62.0,0.0,22,8,19,2015,BALI,BALI,KABUPATEN TABANAN
74950,13,2201016,SMA NEGERI 5 DENPASAR,50103122,N,87,83.17,85.75,81.64,78.39,83.03,74.71,0.0,22,1,16,2015,BALI,BALI,KOTA DENPASAR
25378,700,514023,SMA NEGERI 1 SUMBERREJO,20541242,N,133,80.66,77.12,75.71,75.69,83.01,63.89,0.0,5,14,23,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN BOJONEGORO
75515,126,2207014,MAN NEGARA,,N,117,79.78,81.82,78.99,76.54,82.91,73.56,0.0,22,7,14,2015,BALI,BALI,KABUPATEN JEMBRANA
24789,574,513006,SMA NEGERI 3  JOMBANG,20503413,N,123,79.29,81.08,82.54,64.57,82.88,71.02,0.0,5,13,6,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN JOMBANG
33118,2245,535569,MA BUSTANUL ULUM,20584367.0,S,16,77.54,75.79,74.69,68.36,82.83,55.88,0.0,5,35,569,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
90864,39,3303008,SMA YPK EKLESIA KABUPATEN SORONG,60403485,S,12,79.7,35.71,72.62,49.79,82.83,55.17,0.0,33,3,8,2015,PAPUA BARAT,PAPUA BARAT,KABUPATEN SORONG
75230,61,2205002,SMA NEGERI 1 KUBU,50103669,N,47,70.62,83.83,72.0,78.97,82.83,69.7,0.0,22,5,2,2015,BALI,BALI,KABUPATEN KARANGASEM
75181,54,2204005,SMA NEGERI 1 DAWAN,50103365,N,61,76.93,82.89,81.26,79.43,82.78,73.11,0.0,22,4,5,2015,BALI,BALI,KABUPATEN KLUNGKUNG
75234,65,2205007,MAN AMLAPURA,50105602,N,54,65.53,83.56,76.7,78.8,82.76,61.89,0.0,22,5,7,2015,BALI,BALI,KABUPATEN KARANGASEM
2067,443,105057,SMA NEGERI 61,20103307,N,66,84.86,82.24,84.23,77.5,82.75,79.18,0.0,1,5,57,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
74966,29,2201038,SMA HARAPAN MULIA,50105446,S,7,79.66,87.66,86.51,78.56,82.73,76.86,0.0,22,1,38,2015,BALI,BALI,KOTA DENPASAR
24890,675,513569,MA DARUL ULUM BARENG,20579946,S,25,78.38,73.18,76.35,74.72,82.72,59.92,0.0,5,13,569,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN JOMBANG
69775,379,1910011,SMA NEGERI 1 ULAWENG,40302551,N,114,73.88,70.17,82.38,77.26,82.71,72.88,0.0,19,10,11,2015,SULAWESI SELATAN,SULAWESI SELATAN,KABUPATEN BONE
33086,2213,535537,MA DARUL AKHLAQ,20584370.0,S,16,78.89,75.98,76.54,73.9,82.71,61.5,0.0,5,35,537,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
33106,2233,535557,MA BUSTANUL ULUM,20584369.0,S,12,74.78,75.81,73.77,72.68,82.68,58.0,0.0,5,35,557,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
31947,2016,533559,MA RAUDLATUL MUTAALLIMIN,20580310,S,26,74.07,62.94,78.12,46.03,82.6,58.31,0.0,5,33,559,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN JEMBER
33038,2165,535044,SMA RAUDLATUL JANNAH,69761935.0,S,31,78.48,76.24,76.61,75.83,82.6,61.23,0.0,5,35,44,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
35452,2588,538017,SMA NEGERI 1 BANGKALAN,20531146.0,N,111,80.57,79.44,88.64,73.72,82.59,69.39,0.0,5,38,17,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN BANGKALAN
33075,2202,535526,MA BUSTANUL ULUM,20584368.0,S,54,78.32,75.05,76.87,74.74,82.56,60.67,0.0,5,35,526,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
75180,53,2204004,SMA PARIWISATA SARASWATI KLUNGKUNG,50102383,S,79,74.94,84.46,81.0,76.39,82.55,72.56,0.0,22,4,4,2015,BALI,BALI,KABUPATEN KLUNGKUNG
75186,59,2204013,SMA NEGERI SATU ATAP KLUMPU,50105536,N,62,67.72,83.32,81.61,75.58,82.54,63.26,0.0,22,4,13,2015,BALI,BALI,KABUPATEN KLUNGKUNG
33044,2171,535051,SMA ISLAM NURUL JADID,69774784.0,S,14,78.56,71.33,71.96,74.24,82.54,59.14,0.0,5,35,51,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
33023,2150,535026,SMA AL-MUNIRI,20552086.0,S,35,79.1,76.59,77.69,74.19,82.41,57.14,0.0,5,35,26,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
75102,35,2202003,SMA NEGERI 1 SUKAWATI,50102081,N,89,80.26,85.02,79.77,78.15,82.41,74.88,0.0,22,2,3,2015,BALI,BALI,KABUPATEN GIANYAR
33054,2181,535503,MA TARBIYATUN NASYIIN 1,20584416.0,S,15,75.71,74.38,77.67,75.28,82.38,57.07,0.0,5,35,503,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
33053,2180,535502,MA AL FALAH BRANTA TINGGI,20584356.0,S,37,78.13,74.25,77.31,75.15,82.37,60.97,0.0,5,35,502,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
33139,2266,535591,MAS MIFTAHUL ULUM,69881490.0,S,27,78.13,8.78,77.05,17.3,82.37,61.63,0.0,5,35,591,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
30803,1766,530539,MA AL MUNIR,69787251,S,19,77.27,66.16,76.76,49.86,82.36,58.84,0.0,5,30,539,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN LUMAJANG
25363,685,514007,SMA NEGERI 2 BOJONEGORO,20504478,N,127,79.7,79.78,80.34,74.21,82.35,64.16,0.0,5,14,7,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN BOJONEGORO
30110,1639,529502,MA AL-MUTTAHIDAH,20584505,S,24,66.08,75.59,77.48,73.93,82.33,47.0,0.0,5,29,502,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PROBOLINGGO
33115,2242,535566,MA MAUIDZUL AMIN AL ISLAMI,20584387.0,S,32,76.58,75.42,74.79,73.25,82.33,56.94,0.0,5,35,566,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
73796,88,2103043,SMA NEGERI 1 SERAM UTARA TIMUR KOBI,60104038,N,20,62.11,55.4,57.33,47.75,82.3,59.4,0.0,21,3,43,2015,MALUKU,MALUKU,MALUKU TENGAH
23522,394,510548,MA ROUDLOTUL ULUM,20580242,S,13,52.78,73.82,77.55,76.2,82.29,65.54,0.0,5,10,548,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN GRESIK
25384,706,514030,SMA DARUL ULUM 6 BAURENO,20541215,S,26,68.28,59.96,65.28,46.82,82.28,57.0,0.0,5,14,30,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN BOJONEGORO
33035,2162,535041,SMA NURUL FALAH,20576078.0,S,29,75.82,75.42,76.93,75.45,82.23,56.97,0.0,5,35,41,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
51522,71,1101074,SMA NUSA BANGSA PALEMBANG,10609673.0,S,9,87.61,83.73,91.36,73.89,82.23,74.44,0.0,11,1,74,2015,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
33135,2262,535587,MA FUTUHIYAH,60729924.0,S,10,72.33,10.26,78.39,10.66,82.22,57.0,0.0,5,35,587,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
33125,2252,535577,MA MIFTAHUL ULUM,20584391.0,S,10,79.85,75.46,77.18,69.33,82.22,61.6,0.0,5,35,577,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
24891,676,513570,MA DARUL ULUM,20579953,S,31,63.71,67.4,73.99,53.84,82.2,48.84,0.0,5,13,570,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN JOMBANG
30141,1670,529534,MA BADRIDDUJA,20579843,S,32,57.22,75.76,77.28,72.79,82.2,30.06,0.0,5,29,534,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PROBOLINGGO
33072,2199,535523,MA SUMBER BUNGUR PAKONG,20584415.0,S,96,78.78,76.29,77.74,74.95,82.2,61.42,0.0,5,35,523,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
24018,461,511057,SMA NEGERI TARIK,20501704,N,129,73.39,78.64,81.41,76.0,82.19,64.02,0.0,5,11,57,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN SIDOARJO
26234,905,516505,MA MAARIF 9 MAYONG,69725142,S,23,79.28,74.5,77.72,75.73,82.17,70.78,0.0,5,16,505,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN LAMONGAN
33767,2283,536017,SMAN 1 SRESEH,20549199.0,N,25,69.35,75.51,76.76,73.89,82.16,70.56,0.0,5,36,17,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN SAMPANG
33040,2167,535047,SMA ISLAM AL HUSEN,20577808.0,S,11,72.77,76.6,78.54,76.7,82.16,52.55,0.0,5,35,47,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
33113,2240,535564,MA NURUL ULUM,20584405.0,S,31,79.13,76.33,78.15,68.73,82.15,60.77,0.0,5,35,564,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
33095,2222,535546,MA NURUL ISLAM,20584403.0,S,56,77.25,76.29,77.24,74.84,82.14,61.32,0.0,5,35,546,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
30125,1654,529517,MA DARUL ULUM,20546476,S,14,74.08,69.8,72.99,73.61,82.14,57.86,0.0,5,29,517,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PROBOLINGGO
75665,150,2209002,SMA NEGERI 1 KUTA SELATAN,50101706,N,87,82.65,85.84,82.51,77.44,82.13,74.37,0.0,22,9,2,2015,BALI,BALI,KABUPATEN BADUNG
31133,1781,531005,SMA NEGERI 2 BONDOWOSO,20521711,N,40,81.78,82.18,76.8,74.68,82.13,62.35,0.0,5,31,5,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN BONDOWOSO
33136,2263,535588,MAS AL - ARIFIN,69881492.0,S,22,79.54,10.89,77.54,10.84,82.11,59.18,0.0,5,35,588,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
33013,2140,535015,SMA PLUS MIFTAHUL ULUM PALENGAAN,20537429.0,S,28,77.33,74.73,76.05,74.95,82.11,60.86,0.0,5,35,15,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
33137,2264,535589,MAS AL - AZHAR,69881494.0,S,17,76.31,7.69,77.65,18.63,82.11,59.88,0.0,5,35,589,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
33085,2212,535536,MA MANSYAUL ULUM,20584384.0,S,8,77.31,76.31,79.05,75.0,82.09,61.25,0.0,5,35,536,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
33089,2216,535540,MA AL-ULA AMBAT,20584352.0,S,60,78.85,75.78,76.04,75.05,82.09,60.93,0.0,5,35,540,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
48989,534,910117,MA SWASTA NURUL YAKIN,10498867.0,S,6,81.2,71.17,77.08,59.17,82.08,43.28,0.0,9,10,117,2015,RIAU,RIAU,KABUPATEN S I A K
