,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
18165,253,703029,SMA NEGERI 6 BINJAI,10212578,N,114,78.72,66.02,89.25,80.7,91.23,77.65,0.0,7,3,29,2016,SUMATERA UTARA,KOTA BINJAI
17945,33,701033,SMA SWASTA MUHAMMADIYAH 2 MEDAN,10210908,S,96,73.25,68.65,89.22,83.33,89.74,77.68,0.0,7,1,33,2016,SUMATERA UTARA,KOTA MEDAN
17859,564,621027,SMA NEGERI 2 KLUET UTARA,10102727,N,34,65.18,59.53,89.19,63.53,75.88,62.5,0.0,6,21,27,2016,ACEH,KABUPATEN ACEH SELATAN
18209,297,706012,SMA NEGERI 4 SIBOLGA,10263535,N,71,67.77,69.01,89.15,79.37,86.97,75.28,0.0,7,6,12,2016,SUMATERA UTARA,KOTA SIBOLGA
22354,195,1905004,SMA PEST. IMMIM MINASATENE,40300674,S,26,64.08,68.31,89.13,82.4,57.88,60.29,0.0,19,5,4,2016,SULAWESI SELATAN,KABUPATEN PANGKAJENE KEPULAUAN
24763,162,2707003,SMA NEGERI 2 HALMAHERA TIMUR,60201363,N,57,74.74,50.25,89.12,76.75,86.89,66.23,0.0,27,7,3,2016,MALUKU UTARA,KABUPATEN HALMAHERA TIMUR
18106,194,702002,SMA NEGERI 2 PEMATANGSIANTAR,10211704,N,285,80.69,72.33,89.1,86.39,92.46,78.88,0.0,7,2,2,2016,SUMATERA UTARA,KOTA PEMATANGSIANTAR
18307,395,709086,MA SWASTA NURUL ITTIHADIYAH,10200542,S,28,59.64,69.14,89.02,85.18,82.59,78.84,0.0,7,9,86,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
22562,403,1911018,SMA NEGERI 1 PAMMANA,40303163,N,108,66.59,57.85,88.98,62.66,78.03,82.92,0.0,19,11,18,2016,SULAWESI SELATAN,KABUPATEN WAJO
17380,85,605016,SMA NEGERI 2 SIMPANG KIRI,69822414,N,29,66.34,58.14,88.97,77.76,71.03,62.76,0.0,6,5,16,2016,ACEH,KOTA SUBULUSSALAM
17861,566,621029,SMA NEGERI 1 KLUET TIMUR,10102731,N,17,72.71,57.76,88.97,76.03,74.71,67.06,0.0,6,21,29,2016,ACEH,KABUPATEN ACEH SELATAN
17725,430,615006,SMAN 1 SINGKOHOR,10104048,N,21,77.24,54.86,88.93,74.29,80.6,66.79,0.0,6,15,6,2016,ACEH,KABUPATEN ACEH SINGKIL
17838,543,621003,SMA NEGERI 1 KLUET SELATAN,10102787,N,41,72.29,54.93,88.9,74.76,75.79,64.33,0.0,6,21,3,2016,ACEH,KABUPATEN ACEH SELATAN
18023,111,701142,SMA SWASTA MULIA TANJUNG SARI MEDAN,10210896,S,27,78.37,65.26,88.89,78.8,88.06,77.69,0.0,7,1,142,2016,SUMATERA UTARA,KOTA MEDAN
22346,187,1904040,SMA NEGERI 12 CENRANA,40313814,N,36,69.5,63.06,88.89,82.64,51.53,67.36,0.0,19,4,40,2016,SULAWESI SELATAN,KABUPATEN MAROS
17224,1480,537016,SMA 3 AN-NUQAYAH GULUK GULUK,20551887,S,13,82.77,74.62,88.85,70.77,92.88,80.96,0.0,5,37,16,2016,JAWA TIMUR,KABUPATEN SUMENEP
25083,143,3004021,SMA SANTA URSULA BSD,20603376,S,86,78.95,79.44,88.78,87.59,82.65,81.66,0.0,30,4,21,2016,BANTEN,KOTA TANGERANG SELATAN
12926,318,104104,SMA LABSCHOOL KEBAYORAN,20107313,S,145,79.37,80.01,88.62,83.55,82.88,81.69,0.0,1,4,104,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
18018,106,701131,SMA SWASTA KEBANGSAAN MEDAN,10210736,S,27,75.26,70.22,88.61,84.17,92.04,79.07,0.0,7,1,131,2016,SUMATERA UTARA,KOTA MEDAN
18646,734,715158,SMA SWASTA BUDDHIS JAYANTI,10262159,S,9,76.44,77.33,88.61,79.72,84.44,75.56,0.0,7,15,158,2016,SUMATERA UTARA,KABUPATEN LABUHANBATU
22685,526,1918022,SMA NEGERI 1 BARANTI,40315297,N,16,68.13,61.38,88.59,68.91,69.53,72.5,0.0,19,18,22,2016,SULAWESI SELATAN,KABUPATEN SIDENRENG RAPPANG
18005,93,701115,SMA SWASTA RK MARIANA MEDAN,10210734,S,16,83.88,72.75,88.59,87.66,93.91,81.88,0.0,7,1,115,2016,SUMATERA UTARA,KOTA MEDAN
22284,125,1901160,SMA CITRA MULIA MAKASSAR,69828772,S,51,67.65,35.45,88.53,56.86,57.3,62.4,0.0,19,1,160,2016,SULAWESI SELATAN,KOTA MAKASSAR
12884,276,104044,SMA ISLAM AL-AZHAR 1,20107304,S,104,76.98,78.04,88.51,86.75,76.66,77.96,0.0,1,4,44,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
18210,298,707001,SMA NEGERI 1 PADANGSIDIMPUAN,10212201,N,159,73.55,59.79,88.51,83.99,83.87,78.19,0.0,7,7,1,2016,SUMATERA UTARA,KOTA PADANGSIDIMPUAN
18095,183,701255,SMA SWASTA METHODIST 6 MEDAN,69733773,S,25,75.04,69.12,88.5,79.9,90.5,78.1,0.0,7,1,255,2016,SUMATERA UTARA,KOTA MEDAN
18036,124,701159,SMA SWASTA DHARMA BAKTI MEDAN,10210834,S,25,73.76,69.12,88.5,78.9,91.7,74.5,0.0,7,1,159,2016,SUMATERA UTARA,KOTA MEDAN
17381,86,605017,SMA DAYAH PERBATASAN MINHAJUSSALAM,69822416,S,38,68.68,58.26,88.49,77.04,63.62,65.66,0.0,6,5,17,2016,ACEH,KOTA SUBULUSSALAM
18619,707,715010,SMA NEGERI 3 RANTAU UTARA,10205362,N,139,81.44,74.98,88.47,84.44,93.17,78.42,0.0,7,15,10,2016,SUMATERA UTARA,KABUPATEN LABUHANBATU
17105,1361,534508,MA KEBUN REJO,20584103,S,13,68.31,68.46,88.46,77.31,94.42,80.0,0.0,5,34,508,2016,JAWA TIMUR,KABUPATEN BANYUWANGI
17115,1371,534526,MA AL-HAQ,20579393,S,8,68.0,71.75,88.44,64.69,63.44,74.06,0.0,5,34,526,2016,JAWA TIMUR,KABUPATEN BANYUWANGI
18710,798,718024,MA SWASTA DARUL MURSYID,10263672,S,49,83.14,72.33,88.32,85.87,79.23,77.04,0.0,7,18,24,2016,SUMATERA UTARA,KABUPATEN TAPANULI SELATAN
17013,1269,533036,SMA NEGERI KALISAT,20523823,N,149,68.11,72.38,88.2,72.7,71.76,78.84,0.0,5,33,36,2016,JAWA TIMUR,KABUPATEN JEMBER
18323,411,709112,MA SWASTA AL-WASHLIYAH BANGUN PURBA,10264711,S,30,69.8,70.67,88.17,87.5,90.17,78.67,0.0,7,9,112,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
18678,766,717007,MA NEGERI BARUS,10263677,N,61,67.08,72.16,88.16,86.6,83.57,78.73,0.0,7,17,7,2016,SUMATERA UTARA,KABUPATEN TAPANULI TENGAH
18096,184,701256,SMA SWASTA ISLAM KHAIRUL IMAM,10262430,S,18,83.0,71.44,88.06,88.06,93.75,77.64,0.0,7,1,256,2016,SUMATERA UTARA,KOTA MEDAN
12634,26,101044,SMA KRISTEN KARUNIA,20100190,S,9,80.22,68.0,88.06,84.17,80.0,73.06,0.0,1,1,44,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
18091,179,701251,SMA SWASTA METHODIST - 12 MEDAN,60728989,S,18,76.78,68.89,88.06,79.31,89.58,78.06,0.0,7,1,251,2016,SUMATERA UTARA,KOTA MEDAN
17962,50,701056,SMA SWASTA DARUSSALAM MEDAN,10210728,S,32,78.63,70.88,88.05,84.77,91.48,78.91,0.0,7,1,56,2016,SUMATERA UTARA,KOTA MEDAN
18010,98,701122,SMA SWASTA ST. THOMAS 3 MEDAN,10210879,S,105,79.77,71.6,88.0,85.76,93.1,78.55,0.0,7,1,122,2016,SUMATERA UTARA,KOTA MEDAN
17978,66,701079,SMA SWASTA MUHAMMADIYAH 1 MEDAN,10210909,S,46,73.26,66.91,87.99,75.87,86.63,76.25,0.0,7,1,79,2016,SUMATERA UTARA,KOTA MEDAN
