,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
41778,682,715035,MA SWASTA AL-JAMIYATUL WASHLIYAH,10261220.0,S,18,69.22,78.67,79.58,62.5,66.89,77.22,0.0,7,15,35,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
69851,418,1910039,SMA NEGERI 1 BONTOCANI,40310707,N,36,75.67,78.61,87.08,80.0,73.56,81.11,0.0,19,10,39,2016,SULAWESI SELATAN,SULAWESI SELATAN,KABUPATEN BONE
43902,1090,731044,SMA NEGERI 2 SEI KANAN,69728737.0,N,30,74.0,78.53,79.75,62.67,66.73,81.2,0.0,7,31,44,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU SELATAN
41798,702,715159,SMA NEGERI 1 BILAH BARAT,10264858.0,N,52,73.58,78.46,81.63,72.84,74.88,80.42,0.0,7,15,159,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
41771,675,715021,SMA SWASTA KARYA TANI TANJUNG SARANG ELANG,10205396.0,S,31,76.32,78.45,81.37,73.06,74.97,83.48,0.0,7,15,21,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
103,40,101060,SMA KANISIUS,20100170,S,45,79.07,78.44,88.56,83.94,71.07,82.31,0.0,1,1,60,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
41779,683,715036,MA SWASTA AL HIDAYAH SEI SANGGUL,10261513.0,S,24,71.17,78.42,81.15,67.6,74.58,82.67,0.0,7,15,36,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
1028,282,103228,SMA SPRINGFIELD,69774557,S,6,68.0,78.33,71.67,70.83,55.33,61.33,0.0,1,3,228,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
43898,1086,731026,MA SWASTA DARUL FALAH,69725464.0,S,26,77.23,78.31,80.96,66.63,69.62,83.69,0.0,7,31,26,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU SELATAN
41783,687,715042,MA SWASTA AL ITTIHADIYAH SEI BEROMBANG,10264806.0,S,41,74.2,78.24,78.29,71.95,72.73,82.83,0.0,7,15,42,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
43621,1026,729008,MA NEGERI BARUMUN TENGAH,10263567.0,N,72,74.61,78.17,83.13,61.63,67.22,82.31,0.0,7,29,8,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN PADANGLAWAS
29689,1576,528529,MA DARULLUGHAH WADDAWAH,20549847,S,45,61.51,78.0,81.06,58.67,64.04,80.49,0.0,5,28,529,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PASURUAN
495,155,102232,SMA SIS PIK,20109561,S,1,66.0,78.0,42.5,55.0,42.0,52.0,0.0,1,2,232,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
1619,375,104119,RAFLES CHRISTIAN SCHOOL,69904250,S,6,58.67,78.0,49.17,45.42,0.0,0.0,0.0,1,4,119,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
1617,373,104117,SMA LENTERA INDONESIA,20177916,S,1,72.0,78.0,55.0,50.0,48.0,58.0,0.0,1,4,117,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
41776,680,715033,MA SWASTA DAARUL MUHSININ,10261219.0,S,34,61.29,77.94,80.37,65.81,72.94,66.47,0.0,7,15,33,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
41794,698,715059,SMA NEGERI 2 PANGKATAN,69786965.0,N,31,75.23,77.87,78.31,68.71,76.0,64.39,0.0,7,15,59,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
1609,365,104104,SMA LABSCHOOL KEBAYORAN,20107313,S,50,79.64,77.84,88.95,85.55,73.6,85.4,0.0,1,4,104,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
7719,1001,213109,"SMA PELITA HARAPAN, KABUPATEN BOGOR",20231343,S,10,71.4,77.8,50.75,36.25,19.6,5.4,0.0,2,13,109,2016,JAWA BARAT,JAWA BARAT,KABUPATEN BOGOR
41784,688,715045,MA SWASTA YAYASAN AL-MASHUM RANTAU PRAPAT,69727814.0,S,8,69.0,77.75,67.19,65.63,71.25,79.75,0.0,7,15,45,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
86213,224,3004053,SMA MENTARI BINTARO,20614004,S,17,70.24,77.65,57.5,60.74,65.41,73.18,0.0,30,4,53,2016,BANTEN,BANTEN,KOTA TANGERANG SELATAN
43630,1035,729020,MA SWASTA ROBITATUL ISTIQOMAH,10263573.0,S,52,75.31,77.65,82.6,64.23,69.19,83.46,0.0,7,29,20,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN PADANGLAWAS
41788,692,715052,SMA NEGERI 1 PANGKATAN,10261004.0,N,27,76.81,77.63,81.39,66.3,71.04,83.11,0.0,7,15,52,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
82033,83,2506009,SMA NEGERI  BOLAKME,60301593,N,31,74.32,77.61,69.92,59.84,31.61,52.9,0.0,25,6,9,2016,PAPUA,PAPUA,KABUPATEN JAYAWIJAYA
488,148,102205,SMA KRISTEN PENABUR KELAPA GADING,20177804,S,10,71.6,77.6,72.0,72.25,61.8,74.4,0.0,1,2,205,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
31578,1935,532528,MA BUSTANUL FAIZIN,20584630,S,29,62.28,77.59,75.09,65.69,61.79,70.83,0.0,5,32,528,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SITUBONDO
43886,1074,731003,SMA NEGERI 1 SILANGKITANG,10259651.0,N,24,73.25,77.58,63.85,73.02,74.67,75.42,0.0,7,31,3,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU SELATAN
43903,1091,731047,SMA NEGERI 2 TORGAMBA,69761850.0,N,34,70.18,77.53,76.4,65.37,68.88,79.35,0.0,7,31,47,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU SELATAN
41768,672,715017,SMA SWASTA METHODIST RANTAU PRAPAT,10205377.0,S,20,78.3,77.3,90.0,83.0,69.3,85.0,0.0,7,15,17,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
41753,657,715001,SMA NEGERI 1 RANTAU SELATAN,10205385.0,N,151,74.83,77.17,80.68,84.01,71.67,83.56,0.0,7,15,1,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
1588,344,104077,SMA NEGERI 28,20107319,N,71,78.56,77.13,80.95,83.52,70.82,85.1,0.0,1,4,77,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
1611,367,104106,SMA CITA BUANA,20107290,S,16,68.25,77.13,46.25,46.72,52.88,55.88,0.0,1,4,106,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
34751,2617,537590,MA AN-NUR,60728157.0,S,25,67.12,77.04,93.0,79.8,70.8,77.52,0.0,5,37,590,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
41791,695,715056,MA SWASTA AL-ITTIHADULWATHONIYAH NEGERI LAMA,60728343.0,S,18,74.0,77.0,81.81,63.89,72.0,83.89,0.0,7,15,56,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
22158,129,501172,SPK SPINS INTERACTIONAL SCHOOL,69882345,S,2,61.0,77.0,47.5,41.25,46.0,49.0,0.0,5,1,172,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
35545,2681,538017,SMA NEGERI 1 BANGKALAN,20531146.0,N,76,76.29,76.89,86.97,77.73,66.08,88.18,0.0,5,38,17,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BANGKALAN
22067,38,501052,SMA NEGERI 15 SURABAYA,20532237,N,53,79.89,76.83,78.25,80.99,70.75,80.49,0.0,5,1,52,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
39606,234,703003,SMA NEGERI 3 BINJAI,10211406.0,N,93,72.19,76.82,84.68,76.77,58.95,75.89,0.0,7,3,3,2016,SUMATERA UTARA,SUMATERA UTARA,KOTA BINJAI
2241,488,105111,SMA LABSCHOOL JAKARTA,20103223,S,59,73.86,76.81,75.17,74.79,67.02,79.97,0.0,1,5,111,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
86188,199,3004025,SMA BINA NUSANTARA,20614920,S,117,75.54,76.8,69.94,67.93,58.65,73.57,0.0,30,4,25,2016,BANTEN,BANTEN,KOTA TANGERANG SELATAN
69844,411,1910030,MAS PALATTAE,40320385,S,29,62.28,76.69,60.0,77.16,72.62,75.31,0.0,19,10,30,2016,SULAWESI SELATAN,SULAWESI SELATAN,KABUPATEN BONE
31248,1884,531542,MA NURUL KHULUS,69881469,S,9,63.11,76.67,84.17,76.39,66.22,89.56,0.0,5,31,542,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BONDOWOSO
41772,676,715026,MA SWASTA HABIBULLAH,10261582.0,S,21,68.48,76.57,73.33,72.5,73.71,78.48,0.0,7,15,26,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
31235,1871,531523,MA MIFTAHUL ULUM,20539353,S,11,55.27,76.55,26.82,45.68,52.18,46.0,0.0,5,31,523,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BONDOWOSO
34742,2608,537581,MA AL HIDAYAH,60728153.0,S,9,67.11,76.44,93.33,75.83,62.89,92.44,0.0,5,37,581,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
70087,450,1911008,SMA NEGERI 1 MAJAULENG,40303176,N,71,59.04,76.42,72.01,73.24,64.76,58.87,0.0,19,11,8,2016,SULAWESI SELATAN,SULAWESI SELATAN,KABUPATEN WAJO
33177,2232,535040,SMA PGRI LARANGAN,20584065.0,S,10,66.4,76.4,95.0,78.25,61.0,91.6,0.0,5,35,40,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
30274,1716,529541,MA SALAFIYAH,20546499,S,14,62.29,76.29,93.04,68.75,69.71,46.0,0.0,5,29,541,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PROBOLINGGO
82030,80,2506006,SMA KRISTEN WAMENA,60301589,S,71,75.35,76.28,67.89,54.96,30.42,48.31,0.0,25,6,6,2016,PAPUA,PAPUA,KABUPATEN JAYAWIJAYA
494,154,102231,SMA BUNDA MULIA SCHOOL,69888992,S,9,59.33,76.22,55.83,50.56,49.56,52.67,0.0,1,2,231,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
41760,664,715009,SMA NEGERI 2 RANTAU SELATAN,10205381.0,N,107,68.32,76.21,78.67,72.62,67.55,77.91,0.0,7,15,9,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
1612,368,104107,SMA BINA NUSANTARA,20107283,S,20,58.8,76.2,43.0,20.5,18.3,6.6,0.0,1,4,107,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
31223,1859,531510,MA NURUS SYAM,20522071,S,30,44.67,76.2,80.08,72.0,66.0,90.73,0.0,5,31,510,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BONDOWOSO
31251,1887,531545,MA NURUL ISLAM BANYU PUTIH,69881466,S,10,51.8,76.2,86.5,60.75,63.6,90.6,0.0,5,31,545,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BONDOWOSO
1016,270,103216,SMA KRISTEN 8 PENABUR,20177805,S,14,72.29,76.14,80.36,67.32,60.86,71.14,0.0,1,3,216,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
86184,195,3004021,SMA SANTA URSULA BSD,20603376,S,86,78.4,76.12,86.05,83.37,70.72,81.95,0.0,30,4,21,2016,BANTEN,BANTEN,KOTA TANGERANG SELATAN
30305,1747,529575,MA NURUL QADIM,69894870,S,50,52.08,76.12,85.55,67.9,62.28,36.36,0.0,5,29,575,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PROBOLINGGO
34792,2658,537633,MA MATLAUL AMIEN,20577780.0,S,22,87.18,76.09,90.57,71.93,66.73,92.0,0.0,5,37,633,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
41797,701,715158,SMA SWASTA BUDDHIS JAYANTI,10262159.0,S,9,76.0,76.0,89.17,79.44,69.33,68.44,0.0,7,15,158,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
55152,32,1201041,SMA AL-AZHAR 3 BANDAR LAMPUNG,10807039.0,S,139,57.38,75.97,72.05,87.43,57.27,67.86,0.0,12,1,41,2016,LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG
41790,694,715055,SMA SWASTA IMELDA TANJUNG MEDAN,10261516.0,S,26,73.15,75.92,73.75,72.5,48.23,76.62,0.0,7,15,55,2016,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
66049,190,1710019,SMA MIS KOLONGAN,40102411,S,19,69.58,75.89,69.47,70.39,65.79,62.53,0.0,17,10,19,2016,SULAWESI UTARA,SULAWESI UTARA,KABUPATEN MINAHASA UTARA
34777,2643,537617,MA AL - FALAH,20584680.0,S,51,59.49,75.88,93.24,86.52,68.43,67.65,0.0,5,37,617,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
34604,2470,537002,SMA RAUDLATUL ULUM,20551882.0,S,26,82.77,75.85,97.5,76.25,63.46,91.31,0.0,5,37,2,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
30291,1733,529560,MA BAROKATUL HASAN,20571079,S,12,42.17,75.83,81.25,81.88,69.83,28.67,0.0,5,29,560,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PROBOLINGGO
88701,793,3008212,SMA PELITA HARAPAN,69896001,S,11,57.82,75.82,47.5,38.18,0.0,4.55,0.0,30,8,212,2016,BANTEN,BANTEN,KABUPATEN TANGERANG
68873,219,1905020,SMA NEGERI 1 LIUKANG TANGAYA,40300671,N,20,81.8,75.8,66.13,47.0,60.1,59.4,0.0,19,5,20,2016,SULAWESI SELATAN,SULAWESI SELATAN,KABUPATEN PANGKAJENE KEPULAUAN
1572,328,104053,SMA NEGERI 8,20102568,N,36,80.06,75.78,85.9,83.54,71.83,83.89,0.0,1,4,53,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
34726,2592,537564,MA AT TARBIYAH,20584705.0,S,15,87.73,75.73,94.0,77.83,71.47,92.4,0.0,5,37,564,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
86179,190,3004016,SMA SANTA LAURENSIA,20613520,S,56,72.32,75.71,81.16,75.04,63.71,74.07,0.0,30,4,16,2016,BANTEN,BANTEN,KOTA TANGERANG SELATAN
32717,2180,534529,MA UNGGULAN IHYAULUMIDDIN PADANG,20584102,S,27,69.33,75.7,89.35,86.57,60.3,81.78,0.0,5,34,529,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BANYUWANGI
22134,105,501140,SMA CIPUTRA,20549499,S,31,64.19,75.68,50.65,54.52,55.68,57.23,0.0,5,1,140,2016,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
35538,2674,538009,SMA PGRI 2 BANGKALAN,20531151.0,S,23,64.0,75.65,80.11,70.98,62.0,73.74,0.0,5,38,9,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BANGKALAN
30195,1637,529023,SMA I MIFTAHUL ULUM,20546520,S,27,41.04,75.63,41.02,71.67,53.41,33.78,0.0,5,29,23,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PROBOLINGGO
34717,2583,537553,MA  AL-ISHLAH,20584689.0,S,10,70.0,75.6,97.0,77.75,61.2,94.4,0.0,5,37,553,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
30296,1738,529565,MA NURIDDAHLANI,20592273,S,23,52.78,75.57,21.2,73.15,36.61,37.39,0.0,5,29,565,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PROBOLINGGO
910,164,103008,SMA KRISTEN 1 BPK PENABUR,20101306,S,65,76.18,75.57,89.54,82.92,69.05,80.28,0.0,1,3,8,2016,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
30275,1717,529542,MA DARUT TAUHID,20579851,S,13,50.15,75.54,80.77,72.12,59.38,38.62,0.0,5,29,542,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PROBOLINGGO
30215,1657,529045,SMA AL HASYIMI,60724726,S,8,56.75,75.5,83.13,55.94,68.0,40.5,0.0,5,29,45,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PROBOLINGGO
33176,2231,535038,SMA AL HAMIDY,20566552.0,S,31,65.03,75.48,74.6,74.84,58.32,80.32,0.0,5,35,38,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PAMEKASAN
30306,1748,529576,MA NURUL ISTIFADAH,69894868,S,7,48.29,75.43,83.93,83.57,71.71,30.29,0.0,5,29,576,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PROBOLINGGO
30269,1711,529536,MA ZAINUL HASAN 1 GENGGONG,20579862,S,119,66.22,75.41,85.04,73.17,62.15,48.92,0.0,5,29,536,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN PROBOLINGGO
32690,2153,534047,SMA BHAKTI NEGARA,20540166,S,17,57.06,75.41,93.09,87.5,59.29,87.29,0.0,5,34,47,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BANYUWANGI
82626,193,2528001,SMA NEGERI 3 SUGAPA,60302455,N,10,58.2,75.4,63.25,56.0,39.0,36.4,0.0,25,28,1,2016,PAPUA,PAPUA,KABUPATEN INTAN JAYA
32702,2165,534510,MA AL FATAH,20579392,S,79,71.42,75.39,94.56,86.11,63.72,90.48,0.0,5,34,510,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN BANYUWANGI
34691,2557,537527,MA AQIDAH USMUNI TARATE SUMENEP,20584700.0,S,48,70.29,75.38,81.72,78.75,69.71,92.21,0.0,5,37,527,2016,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
