,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
5429,337,204162,"SMK FARMASI TUNAS MANDIRI, KOTA BOGOR",20268961,S,72,79.22,61.42,61.56,87.84,"72,51",2,4,162,2016,JAWA BARAT,KOTA BOGOR
67391,69,2706005,SMK NEGERI 5 HALMAHERA TENGAH,60201147,N,25,48.08,43.84,24.5,87.78,"51,05",27,6,5,2016,MALUKU UTARA,KABUPATEN HALMAHERA TENGAH
41203,232,706104,SMK SWASTA MUHAMMADIYAH 13 SIBOLGA,10212134,S,82,58.73,39.61,23.66,87.74,"52,44",7,6,104,2016,SUMATERA UTARA,KOTA SIBOLGA
17237,2182,225108,"SMK BHS SUMEDANG, KABUPATEN SUMEDANG",20235634,S,84,76.0,49.26,37.68,87.6,"62,64",2,25,108,2016,JAWA BARAT,KABUPATEN SUMEDANG
40229,140,701254,SMK SWASTA KESEHATAN WIRA HUSADA,69728766,S,64,77.47,74.03,75.63,87.59,"78,68",7,1,254,2016,SUMATERA UTARA,KOTA MEDAN
19493,192,306002,SMK NEGERI 2 MAGELANG,20327586,N,355,81.56,69.74,79.14,87.57,"79,50",3,6,2,2016,JAWA TENGAH,KOTA MAGELANG
67179,35,2704006,SMK TEKNOLOGI GALELA SELATAN,60202879,S,36,59.83,49.11,34.31,87.52,"57,69",27,4,6,2016,MALUKU UTARA,KABUPATEN HALMAHERA UTARA
68703,68,3002025,SMK TIARA AKSARA,20606913,S,26,80.0,72.0,67.5,87.5,"76,75",30,2,25,2016,BANTEN,KOTA TANGERANG
15295,1896,221128,SMK KEHUTANAN NEGERI KADIPATEN,20263963,N,156,81.84,77.59,72.39,87.43,"79,81",2,21,128,2016,JAWA BARAT,KABUPATEN MAJALENGKA
51256,177,1206119,SMK MMT PENAWAR AJI,10814691,S,44,67.23,60.09,67.16,87.43,"70,48",12,6,119,2016,LAMPUNG,KABUPATEN TULANG BAWANG
3822,33,201134,"SMK BPK PENABUR BANDUNG, KOTA BANDUNG",20247289,S,55,85.49,73.31,78.09,87.38,"81,07",2,1,134,2016,JAWA BARAT,KOTA BANDUNG
2819,471,105090,SMK BUDI MURNI 5,20103682,S,9,64.67,61.33,25.28,87.38,"59,67",1,5,90,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
39224,90,612013,SMK FARMASI CITRA BANGSA,10113041,S,23,66.09,84.96,82.83,87.33,"80,30",6,12,13,2016,ACEH,KABUPATEN ACEH UTARA
6401,522,207207,SMK BROADCAST MAHARDHIKA,69759294,S,53,73.96,76.6,64.58,87.23,"75,59",2,7,207,2016,JAWA BARAT,KOTA DEPOK
64999,76,2406008,SMK NEGERI MARITAING,69725863,N,29,51.66,82.07,48.19,87.2,"67,28",24,6,8,2016,NUSA TENGGARA TIMUR,KABUPATEN ALOR
19771,276,307262,SMK KESEHATAN BHAKTI HUSADA SUMPIUH,20362786,S,101,75.84,71.03,44.8,87.19,"69,72",3,7,262,2016,JAWA TENGAH,KABUPATEN BANYUMAS
59428,204,1910113,SMK HUSADA MULIA,40319190,S,12,53.5,83.67,60.42,87.13,"71,18",19,10,113,2016,SULAWESI SELATAN,KABUPATEN BONE
1138,204,103080,SMK PGRI 29,20101494,S,77,70.88,52.1,46.59,87.12,"64,17",1,3,80,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
68729,94,3002051,SMK PGRI PINANG,20606902,S,12,69.5,44.83,24.79,87.11,"56,56",30,2,51,2016,BANTEN,KOTA TANGERANG
64206,206,2308205,SMK AL MAARIF,50220706,S,53,55.58,51.28,41.89,87.07,"58,96",23,8,205,2016,NUSA TENGGARA BARAT,KABUPATEN SUMBAWA
17748,2267,226120,"SMK KESEHATAN BHAKTI KENCANA SUKARAJA, KABUPATEN T",20210712,S,48,74.63,76.54,72.5,87.07,"77,69",2,26,120,2016,JAWA BARAT,KABUPATEN TASIKMALAYA
64141,189,2307133,SMK KESEHATAN SUMBAWA BARAT,50219557,S,24,65.25,46.83,28.13,87.06,"56,82",23,7,133,2016,NUSA TENGGARA BARAT,KABUPATEN SUMBAWA BARAT
6402,523,207208,SMK PUSPITA MEDIKA,69788547,S,5,72.4,66.8,65.0,87.02,"72,81",2,7,208,2016,JAWA BARAT,KOTA DEPOK
40195,106,701215,SMK SWASTA KARYA BHAKTI MEDAN,10211228,S,5,78.0,66.0,70.5,87.02,"75,38",7,1,215,2016,SUMATERA UTARA,KOTA MEDAN
68764,129,3002089,SMK MITRA BINTARO,20616247,S,43,61.35,56.56,55.12,87.01,"65,01",30,2,89,2016,BANTEN,KOTA TANGERANG
2830,482,105103,SMK GEMA NUSANTARA,20107210,S,22,62.64,44.0,30.45,87.01,"56,03",1,5,103,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
2895,547,105177,SMK CARAKA NUSANTARA,20107208,S,62,79.26,70.97,81.17,86.97,"79,59",1,5,177,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
30442,343,511117,SMK PGRI 1 PORONG,20501694,S,62,64.68,74.58,44.19,86.97,"67,61",5,11,117,2016,JAWA TIMUR,KABUPATEN SIDOARJO
2821,473,105092,SMK BUDHI WARMAN II,20103691,S,120,72.88,62.8,46.48,86.93,"67,27",1,5,92,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
51871,262,1209114,SMK YADITAMA SIDOMULYO,10800474,S,210,66.72,40.49,59.29,86.92,"63,36",12,9,114,2016,LAMPUNG,KABUPATEN LAMPUNG SELATAN
19764,269,307255,SMK MA ARIF NU 2 AJIBARANG,20361045,S,166,76.73,66.01,44.97,86.9,"68,65",3,7,255,2016,JAWA TENGAH,KABUPATEN BANYUMAS
28548,41,501149,SMK FARMASI SURABAYA,20552198,S,248,75.33,64.6,59.05,86.89,"71,47",5,1,149,2016,JAWA TIMUR,KOTA SURABAYA
4726,232,203196,"SMK FARMASI BEKASI 1, KOTA BEKASI",20269184,S,20,76.2,55.8,66.63,86.87,"71,38",2,3,196,2016,JAWA BARAT,KOTA BEKASI
65135,94,2408002,SMK NEGERI TALIBURA,50302300,N,34,54.53,57.88,41.76,86.86,"60,26",24,8,2,2016,NUSA TENGGARA TIMUR,KABUPATEN SIKKA
1877,323,104074,SMK PGRI 33,20102615,S,21,68.0,44.76,30.48,86.85,"57,52",1,4,74,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
1078,144,103006,SMK CENGKARENG,20101665,S,27,61.7,51.93,51.85,86.85,"63,08",1,3,6,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
29489,204,504120,SMK KESEHATAN BHAKTI WIYATA KEDIRI,20540339,S,133,81.53,78.66,68.2,86.85,"78,81",5,4,120,2016,JAWA TIMUR,KOTA KEDIRI
1083,149,103012,SMK TELKOM SANDHY PUTRA,20104462,S,317,78.45,74.68,61.19,86.83,"75,29",1,3,12,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
59527,217,1911106,SMK NEGERI 1 PITUMPANUA,40303154,N,135,67.39,67.53,58.56,86.81,"70,07",19,11,106,2016,SULAWESI SELATAN,KABUPATEN WAJO
1103,169,103039,SMK BHINEKA TUNGGAL IKA,20101593,S,38,75.63,71.32,55.2,86.79,"72,24",1,3,39,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
64646,22,2402003,SMK EFATA SULAMU,50306575,S,27,51.41,55.04,37.78,86.77,"57,75",24,2,3,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
4720,226,203190,"SMK TUNAS JAKASAMPURNA, KOTA BEKASI",20271398,S,55,74.55,73.53,55.77,86.74,"72,65",2,3,190,2016,JAWA BARAT,KOTA BEKASI
2846,498,105120,SMK MAHADHIKA 1,20103764,S,181,72.15,56.41,49.65,86.73,"66,24",1,5,120,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
40811,185,702135,SMK KESEHATAN MUTIARA HUSADA SIANTAR,69764521,S,75,73.6,79.23,83.73,86.73,"80,82",7,2,135,2016,SUMATERA UTARA,KOTA PEMATANGSIANTAR
6859,546,208106,SMK KRISTEN BPK PENABUR SUKABUMI,20221565,S,45,74.49,57.56,40.06,86.7,"64,70",2,8,106,2016,JAWA BARAT,KOTA SUKABUMI
48854,12,1101112,SMK BINA JAYA PALEMBANG,10603703,S,509,56.17,45.32,24.49,86.66,"53,16",11,1,112,2016,SUMATERA SELATAN,KOTA PALEMBANG
10036,1027,213170,SMK KUSUMA BANGSA YASTIA,20254275,S,18,68.78,66.78,53.89,86.65,"69,03",2,13,170,2016,JAWA BARAT,KABUPATEN BOGOR
62436,75,2204001,SMK NEGERI 1 KLUNGKUNG,50102353,N,508,67.53,77.21,55.62,86.64,"71,75",22,4,1,2016,BALI,KABUPATEN KLUNGKUNG
32801,751,519130,SMK BERLIAN NUSANTARA,20576115,S,71,75.32,73.13,60.53,86.6,"73,90",5,19,130,2016,JAWA TIMUR,KABUPATEN MAGETAN
46404,2,901101,SMK NEGERI 1 PEKANBARU,10403902,N,389,76.93,69.65,61.76,86.59,"73,73",9,1,101,2016,RIAU,KOTA PEKANBARU
66994,9,2701010,SMK NUKILA KOTA TERNATE,69786504,S,8,54.0,57.0,40.94,86.55,"59,62",27,1,10,2016,MALUKU UTARA,KOTA TERNATE
68722,87,3002044,SMK HARAPAN JAYA,20606826,S,63,69.81,67.49,52.86,86.55,"69,18",30,2,44,2016,BANTEN,KOTA TANGERANG
29328,183,503130,SMK KESEHATAN ADITAPA,20571010,S,106,81.87,66.36,63.96,86.51,"74,68",5,3,130,2016,JAWA TIMUR,KOTA MADIUN
50342,32,1201144,SMK KRISTEN BPK PENABUR BANDAR LAMPUNG,10807043,S,86,78.05,68.79,45.93,86.36,"69,78",12,1,144,2016,LAMPUNG,KOTA BANDAR LAMPUNG
69884,269,3005013,SMK PARIWISATA AL - KHAIRIYAH BANDULU - ANYER,20605115,S,85,60.02,41.44,25.41,86.34,"53,30",30,5,13,2016,BANTEN,KABUPATEN SERANG
172,41,101051,SMK ST. PAULUS,20100301,S,26,77.77,66.15,60.96,86.33,"72,80",1,1,51,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2873,525,105152,SMK TIRTA SARI SURYA,20103553,S,177,70.24,52.34,45.44,86.32,"63,59",1,5,152,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
42311,433,710155,SMK SWASTA PAB 14 GOHOR LAMA,69758964,S,7,81.71,71.71,65.0,86.3,"76,18",7,10,155,2016,SUMATERA UTARA,KABUPATEN LANGKAT
38536,1661,538120,SMK BRAJAGUNA,20549768,S,52,70.12,63.0,56.97,86.3,"69,10",5,38,120,2016,JAWA TIMUR,KABUPATEN BANGKALAN
1134,200,103074,SMK MUTIARA BANGSA,20101505,S,426,64.99,46.27,28.87,86.3,"56,61",1,3,74,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
16612,2134,224196,SMK AL-MUMTAZ,69734151,S,66,76.42,64.18,31.1,86.26,"64,49",2,24,196,2016,JAWA BARAT,KABUPATEN SUKABUMI
51059,135,1204119,SMK DINAMIKA KOTABUMI,10803030,S,125,59.95,39.14,24.16,86.26,"52,38",12,4,119,2016,LAMPUNG,KABUPATEN LAMPUNG UTARA
56234,203,1610001,SMK PELITA MAHAKAM LONG HUBUNG,30409888,S,38,63.68,52.53,64.28,86.25,"66,69",16,10,1,2016,KALIMANTAN TIMUR,KABUPATEN MAHAKAM ULU
39227,93,612016,SMKN 1 SAWANG,69767583,N,71,66.82,81.83,76.09,86.23,"77,74",6,12,16,2016,ACEH,KABUPATEN ACEH UTARA
