,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
53238,30,3102025,SMA MONDIAL,11002191,S,45,82.36,75.38,80.39,76.8,81.07,77.88,0.0,31,2,25,2018,KEPULAUAN RIAU,KOTA BATAM
50557,179,2007041,SMA NEGERI 15 KONAWE SELATAN,40405084,N,57,59.96,31.86,80.39,73.33,34.29,41.65,0.0,20,7,41,2018,SULAWESI TENGGARA,KABUPATEN KONAWE SELATAN
50904,209,2107020,SMA PERSIAPAN LOULEAN,69867919,S,13,73.23,76.46,80.38,0.0,0.0,57.69,0.0,21,7,20,2018,MALUKU,SERAM BAGIAN TIMUR
45179,61,701075,SMA SWASTA SUTOMO 1 MEDAN,10210848,S,791,79.93,80.35,80.34,74.43,78.06,79.11,0.0,7,1,75,2018,SUMATERA UTARA,KOTA MEDAN
39625,233,103218,SMA CITRA KASIH,20112438,S,52,83.73,82.65,80.34,75.67,71.91,74.17,0.0,1,3,218,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
52843,139,3004016,SMA SANTA LAURENSIA,20613520,S,151,82.26,82.36,80.33,72.59,86.47,83.01,0.0,30,4,16,2018,BANTEN,KOTA TANGERANG SELATAN
39465,73,102023,SMA KRISTEN 5 BPK PENABUR,20100601,S,164,82.91,79.07,80.32,77.04,84.41,85.07,0.0,1,2,23,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
53290,82,3104016,SMA MAHA BODHI KARIMUN,11002033,S,39,78.31,77.59,80.26,57.36,62.5,0.0,0.0,31,4,16,2018,KEPULAUAN RIAU,KABUPATEN KARIMUN
51053,65,2205006,SMA NEGERI 2 AMLAPURA,50102779,N,181,82.13,78.02,80.21,81.81,78.45,81.99,0.0,22,5,6,2018,BALI,KABUPATEN KARANGASEM
42798,10,501015,SMA NEGERI 5 SURABAYA,20532248,N,318,85.76,83.49,80.11,74.96,76.98,84.42,0.0,5,1,15,2018,JAWA TIMUR,KOTA SURABAYA
52493,159,2706003,SMA NEGERI 2 HALTENG,60200183,N,14,72.86,70.0,79.82,0.0,0.0,65.89,0.0,27,6,3,2018,MALUKU UTARA,KABUPATEN HALMAHERA TENGAH
53516,109,3313002,SMA NEGERI MINYAMBOUW,60403909,N,12,61.0,58.0,79.79,0.0,0.0,48.54,0.0,33,13,2,2018,PAPUA BARAT,KABUPATEN PEGUNUNGAN ARFAK
50889,194,2107003,SMA NEGERI 1 PULAU GOROM,60101684,N,101,71.68,69.07,79.68,75.42,83.67,56.65,0.0,21,7,3,2018,MALUKU,SERAM BAGIAN TIMUR
50895,200,2107009,SMA NEGERI 3 PULAU GOROM,60102960,N,22,68.27,77.0,79.66,78.13,0.0,58.39,0.0,21,7,9,2018,MALUKU,SERAM BAGIAN TIMUR
50899,204,2107013,SMA NEGERI 4 PULAU GOROM,60103879,S,20,61.9,55.1,79.63,75.5,79.38,54.77,0.0,21,7,13,2018,MALUKU,SERAM BAGIAN TIMUR
46874,237,906116,MA SWASTA AL-ROSYIDIYAH,69725477,S,24,57.08,38.08,79.58,0.0,0.0,35.21,0.0,9,6,116,2018,RIAU,KABUPATEN BENGKALIS
46869,232,906103,MA SWASTA YPPI BENGKALIS,69725473,S,6,67.67,65.33,79.58,0.0,0.0,31.25,0.0,9,6,103,2018,RIAU,KABUPATEN BENGKALIS
50785,90,2103042,SMA NAMBUASA TULEHU,60102247,S,39,61.59,70.31,79.49,0.0,0.0,70.96,0.0,21,3,42,2018,MALUKU,MALUKU TENGAH
47403,95,1101131,SMA IGNATIUS GLOBAL SCHOOL,69856916,S,45,81.51,82.67,79.44,71.76,74.38,60.75,0.0,11,1,131,2018,SUMATERA SELATAN,KOTA PALEMBANG
50620,242,2012004,SMAN 1 KULISUSU UTARA,40403871,N,39,74.1,55.18,79.36,78.04,81.83,47.5,0.0,20,12,4,2018,SULAWESI TENGGARA,KABUPATEN BUTON UTARA
52366,32,2702007,SMA NEGERI 7 TIDORE KEPULAUAN,60202071,N,19,56.95,70.74,79.34,0.0,83.21,47.0,0.0,27,2,7,2018,MALUKU UTARA,KOTA TIDORE KEPULAUAN
50933,238,2108023,SMA NEGERI PULAU MANIPA,60103465,N,18,71.22,77.78,79.31,0.0,0.0,66.39,0.0,21,8,23,2018,MALUKU,SERAM BAGIAN BARAT
52502,168,2706303,MA SWASTA HI. SALAHUDDIN PATANI,69787258,S,20,64.7,69.6,79.13,0.0,0.0,67.88,0.0,27,6,303,2018,MALUKU UTARA,KABUPATEN HALMAHERA TENGAH
52518,184,2707305,MA CEMARA JAYA,60205588,S,18,64.11,51.89,79.03,0.0,59.0,59.23,0.0,27,7,305,2018,MALUKU UTARA,KABUPATEN HALMAHERA TIMUR
42481,912,331002,SMA NEGERI 1 BATANG,20322744,N,231,82.88,76.72,78.86,60.79,61.92,78.04,0.0,3,31,2,2018,JAWA TENGAH,KABUPATEN BATANG
52686,62,2905007,MAN INSAN CENDEKIA GORONTALO,60728785,N,90,82.71,76.71,78.83,84.89,87.93,81.67,0.0,29,5,7,2018,GORONTALO,KABUPATEN BONE BOLANGO
42989,201,504007,SMA NEGERI 2 KOTA KEDIRI,20534388,N,296,85.94,81.55,78.76,66.16,75.22,85.23,0.0,5,4,7,2018,JAWA TIMUR,KOTA KEDIRI
50900,205,2107014,SMA PERSIAPAN TAMHER WARAT,69725964,S,22,59.82,69.64,78.75,75.0,78.13,56.88,0.0,21,7,14,2018,MALUKU,SERAM BAGIAN TIMUR
39484,92,102053,SMA KRISTEN YUSUF,20100603,S,39,83.69,80.92,78.72,70.96,83.5,80.0,0.0,1,2,53,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
41712,143,306001,SMA NEGERI 1 MAGELANG,20327563,N,176,87.0,81.44,78.64,76.61,77.54,82.44,0.0,3,6,1,2018,JAWA TENGAH,KOTA MAGELANG
50898,203,2107012,SMA NAFIRI UKAR SENGAN,60103628,S,20,61.7,68.6,78.63,70.0,61.0,53.0,0.0,21,7,12,2018,MALUKU,SERAM BAGIAN TIMUR
50753,58,2103010,SMA NEGERI 1 LEIHITU BARAT,60100324,N,45,66.53,79.69,78.61,62.81,93.33,74.44,0.0,21,3,10,2018,MALUKU,MALUKU TENGAH
45959,841,720019,SMA SWASTA UNGGUL DEL,10263538,S,101,83.13,78.81,78.42,64.9,78.99,71.25,0.0,7,20,19,2018,SUMATERA UTARA,KABUPATEN TOBA SAMOSIR
49121,78,1604010,SMA NEGERI 2 MARANG KAYU,30400221,N,45,51.42,60.76,78.39,67.66,43.02,0.0,0.0,16,4,10,2018,KALIMANTAN TIMUR,KABUPATEN KUTAI KARTANEGARA
53421,14,3301018,SMA NEGERI 3 MANOKWARI,69856650,N,11,78.36,61.09,78.18,0.0,0.0,80.0,0.0,33,1,18,2018,PAPUA BARAT,KABUPATEN MANOKWARI
53499,92,3308004,SMA NEGERI KOKODA,69799877,N,19,84.84,71.58,78.16,76.5,69.29,52.86,0.0,33,8,4,2018,PAPUA BARAT,KABUPATEN SORONG SELATAN
50918,223,2108007,SMA PGRI 4 KAIRATU,60102897,S,26,76.54,72.62,77.98,0.0,0.0,55.1,0.0,21,8,7,2018,MALUKU,SERAM BAGIAN BARAT
50795,100,2103052,SMA NEGERI 2 SERAM UTARA TIMUR SETI,60104031,N,26,67.77,71.0,77.98,46.67,0.0,36.74,0.0,21,3,52,2018,MALUKU,MALUKU TENGAH
42910,122,501174,SMA KRISTEN ELYON SURABAYA,69874373,S,14,79.57,82.43,77.86,61.67,71.67,72.5,0.0,5,1,174,2018,JAWA TIMUR,KOTA SURABAYA
41695,126,304502,MA NEGERI INSAN CENDEKIA PEKALONGAN,69941723,N,53,86.42,73.28,77.74,77.68,87.22,81.41,0.0,3,4,502,2018,JAWA TENGAH,KOTA PEKALONGAN
50840,145,2104007,SMA NEGERI 6 BURU,60100997,N,46,78.17,71.83,77.55,35.0,71.82,69.77,0.0,21,4,7,2018,MALUKU,BURU
50614,236,2011007,SMA NEGERI 1 LANGGIKIMA,40404671,N,18,73.44,60.56,77.5,76.25,78.5,66.43,0.0,20,11,7,2018,SULAWESI TENGGARA,KABUPATEN KONAWE UTARA
52382,48,2702303,MA SWASTA HARISUL KHAIRAAT OME,60205627,S,49,67.18,50.2,77.3,0.0,80.0,77.86,0.0,27,2,303,2018,MALUKU UTARA,KOTA TIDORE KEPULAUAN
53517,110,3313005,SMA NEGERI 5 HINGK,69943853,N,10,82.4,54.2,77.25,0.0,0.0,88.0,0.0,33,13,5,2018,PAPUA BARAT,KABUPATEN PEGUNUNGAN ARFAK
46063,945,724063,SMA NEGERI 2 TOMA,69899275,N,8,58.75,43.0,77.19,0.0,58.75,57.5,0.0,7,24,63,2018,SUMATERA UTARA,KABUPATEN NIAS SELATAN
39971,98,201122,"SMA KATOLIK SANTO ALOYSIUS 2, KOTA BANDUNG",20219262,S,70,84.91,74.54,77.14,73.75,73.68,79.72,0.0,2,1,122,2018,JAWA BARAT,KOTA BANDUNG
41839,270,310007,SMA NEGERI 1 PURBALINGGA,20303249,N,265,83.98,75.15,77.09,62.36,69.77,77.22,0.0,3,10,7,2018,JAWA TENGAH,KABUPATEN PURBALINGGA
41646,77,302004,SMA NEGERI 4 SURAKARTA,20327969,N,227,84.77,80.54,77.07,75.57,82.56,81.34,0.0,3,2,4,2018,JAWA TENGAH,KOTA SURAKARTA
45935,817,718024,MA SWASTA DARUL MURSYID,10263672,S,74,78.97,64.57,77.03,91.03,89.79,86.14,0.0,7,18,24,2018,SUMATERA UTARA,KABUPATEN TAPANULI SELATAN
50837,142,2104004,SMA NEGERI 7 BURU,60100996,N,21,82.29,63.71,77.02,40.36,68.33,65.63,0.0,21,4,4,2018,MALUKU,BURU
50710,15,2101015,SMA LKMD LAHA,60103096,S,15,52.67,72.8,77.0,65.0,95.0,59.38,0.0,21,1,15,2018,MALUKU,AMBON
42835,47,501076,SMA KATOLIK ST. LOUIS 1,20532145,S,431,83.64,81.78,76.98,72.27,79.29,77.5,0.0,5,1,76,2018,JAWA TIMUR,KOTA SURABAYA
53088,384,3008009,SMA KRISTEN PENABUR GADING SERPONG,20603357,S,293,82.22,81.69,76.96,68.03,74.56,83.71,0.0,30,8,9,2018,BANTEN,KABUPATEN TANGERANG
50556,178,2007039,SMA NEGERI 18 KONAWE SELATAN,40405077,N,23,61.22,35.57,76.96,0.0,0.0,61.41,0.0,20,7,39,2018,SULAWESI TENGGARA,KABUPATEN KONAWE SELATAN
45358,240,703015,SMA SWASTA METHODIST BINJAI,10211316,S,87,81.15,77.2,76.95,61.47,70.63,77.92,0.0,7,3,15,2018,SUMATERA UTARA,KOTA BINJAI
39642,250,104003,SMA NEGERI 47,20102193,N,142,86.89,83.21,76.9,66.32,81.78,74.17,0.0,1,4,3,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
52447,113,2705015,SMA NEGERI 11 HALMAHERA SELATAN,60201669,N,34,64.29,52.53,76.84,42.71,41.5,25.0,0.0,27,5,15,2018,MALUKU UTARA,KABUPATEN HALMAHERA SELATAN
39579,187,103070,SMAK IPEKA INTEGRATED CHRISTIAN SCHOOL,20104423,S,7,78.29,84.86,76.79,77.5,0.0,72.92,0.0,1,3,70,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
52516,182,2707303,MA WASILE,60205589,S,20,51.6,46.1,76.75,61.25,0.0,39.25,0.0,27,7,303,2018,MALUKU UTARA,KABUPATEN HALMAHERA TIMUR
39716,324,104104,SMA LABSCHOOL KEBAYORAN,20107313,S,151,82.64,82.16,76.69,75.96,82.03,83.97,0.0,1,4,104,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
50891,196,2107005,SMA MUHAMMADIYAH ATIAHU,60101660,S,12,77.0,68.83,76.67,0.0,0.0,57.5,0.0,21,7,5,2018,MALUKU,SERAM BAGIAN TIMUR
50890,195,2107004,SMA NEGERI 1 WERINAMA,60101668,N,20,79.8,61.4,76.63,56.25,76.67,64.55,0.0,21,7,4,2018,MALUKU,SERAM BAGIAN TIMUR
50783,88,2103040,SMA MUHAMMADIYAH MAMALA,60103515,S,21,71.24,70.95,76.55,0.0,49.38,80.74,0.0,21,3,40,2018,MALUKU,MALUKU TENGAH
