,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
41474,610,714017,SMA SWASTA DIPONEGORO KISARAN,10204227.0,S,66,91.53,82.71,87.84,79.47,77.23,65.07,0.0,7,14,17,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN ASAHAN
40905,502,711025,SMA NEGERI 1 SILOU KAHEAN,10202791.0,N,44,91.51,83.85,88.85,81.08,77.88,65.52,0.0,7,11,25,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
40921,518,711045,MA SWASTA BINAUL IMAN KARANG SARI,10263648.0,S,35,91.49,81.1,84.04,77.43,74.82,64.46,0.0,7,11,45,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
40901,498,711019,SMA NEGERI 1 PURBA,10202760.0,N,56,91.47,71.52,87.03,80.54,77.06,64.92,0.0,7,11,19,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
38581,157,701190,MA SWASTA TADIB AL-MUALLIMIN AL-ISLAMI,60728329.0,S,5,91.46,85.62,87.94,81.5,78.16,63.68,0.0,7,1,190,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40885,482,711003,SMA NEGERI 1 RAYA KAHEAN,10202758.0,N,30,91.43,83.01,89.34,81.75,78.46,66.9,0.0,7,11,3,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
38114,447,621033,SMAN 1 BAKONGAN TIMUR,10111579.0,N,17,91.38,67.91,80.36,69.41,63.75,61.2,0.0,6,21,33,2015,ACEH,ACEH,KABUPATEN ACEH SELATAN
40915,512,711037,SMA SWASTA KARYA SIMANTIN,10202680.0,S,22,91.36,72.94,88.92,80.57,76.8,65.94,0.0,7,11,37,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
40930,527,711058,MA SWASTA TPI SILAU DUNIA,10263656.0,S,22,91.35,85.06,89.7,80.8,78.08,66.2,0.0,7,11,58,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
42073,729,717036,MA SWASTA QUDDUSUSSALAM BINASI,10263684.0,S,13,91.35,86.06,89.16,81.15,78.38,65.44,0.0,7,17,36,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN TAPANULI TENGAH
40899,496,711017,SMA SWASTA BERDIKARI PERDAGANGAN,10259859.0,S,12,91.33,82.74,87.43,82.71,78.88,67.09,0.0,7,11,17,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
38606,182,701233,MA SWASTA PLUS AL ULUM,60728324.0,S,23,91.31,80.99,88.72,79.02,76.9,66.71,0.0,7,1,233,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40926,523,711052,MA SWASTA ISLAM TANAH JAWA,10263657.0,S,19,91.3,85.92,89.67,81.58,77.92,65.9,0.0,7,11,52,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
69788,392,1910025,MAS YAPIT TARETTA,40302801,S,37,91.28,83.81,74.62,76.48,54.21,44.86,0.0,19,10,25,2015,SULAWESI SELATAN,SULAWESI SELATAN,KABUPATEN BONE
38514,90,701099,SMA SWASTA SAMUEL MEDAN,10210916.0,S,15,91.27,84.03,87.75,80.0,76.35,64.31,0.0,7,1,99,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40889,486,711007,SMA NEGERI 1 SIDAMANIK,10202774.0,N,109,91.26,83.18,88.46,80.32,77.25,65.52,0.0,7,11,7,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
40128,365,709055,SMA SWASTA SINAR HUSNI HELVETIA,10219089.0,S,35,91.25,78.82,88.5,79.79,76.6,65.67,0.0,7,9,55,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
38488,64,701071,SMA SWASTA AL-ITTIHADIYAH MEDAN,10210817.0,S,21,91.24,84.54,85.75,81.19,77.96,65.44,0.0,7,1,71,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40940,537,711072,MA SWASTA AL-IHSAN DOLOK ILIR,10263644.0,S,51,91.24,83.62,88.46,80.83,78.12,65.02,0.0,7,11,72,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
38493,69,701077,SMA SWASTA W.R. SUPRATMAN 1 MEDAN,10210829.0,S,79,91.18,83.96,88.3,79.49,76.41,66.11,0.0,7,1,77,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40131,368,709060,SMA SWASTA BANDUNG,10214106.0,S,10,91.16,84.13,86.69,78.5,78.78,65.96,0.0,7,9,60,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
40927,524,711053,MA SWASTA AL-KAUTSAR KARANG ANOM,10263652.0,S,23,91.15,87.24,87.97,80.22,76.9,65.14,0.0,7,11,53,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
38510,86,701094,SMA SWASTA LETJEN S. PARMAN MEDAN,10210898.0,S,22,91.1,79.56,88.79,81.14,78.42,66.32,0.0,7,1,94,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40939,536,711071,MA SWASTA BAITUSSALAM,10263641.0,S,11,91.08,82.08,73.45,81.14,67.47,65.41,0.0,7,11,71,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
38427,3,701003,SMA NEGERI 3 MEDAN,10210856.0,N,184,91.05,84.17,88.58,79.99,77.38,66.83,0.0,7,1,3,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38450,26,701026,SMA SWASTA ST. THOMAS 1 MEDAN,10210923.0,S,85,91.04,84.1,87.2,79.44,78.31,66.04,0.0,7,1,26,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
34560,2530,537594,MA AN NUSYUR,20584697.0,S,15,90.93,80.51,89.48,74.09,76.49,77.2,0.0,5,37,594,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
82023,83,2506011,SMA NEGERI KURULU,60304204,N,39,90.88,48.07,78.56,61.15,54.26,36.51,0.0,25,6,11,2015,PAPUA,PAPUA,KABUPATEN JAYAWIJAYA
39430,202,702004,SMA NEGERI 4 PEMATANGSIANTAR,10211702.0,N,106,90.8,84.37,88.02,79.65,78.45,67.6,0.0,7,2,4,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA PEMATANGSIANTAR
40898,495,711016,SMA SWASTA HKBP SERBELAWAN,10202681.0,S,12,90.78,82.34,85.76,82.29,77.27,66.63,0.0,7,11,16,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
39428,200,702002,SMA NEGERI 2 PEMATANGSIANTAR,10211704.0,N,124,90.76,82.7,87.5,80.34,77.12,65.58,0.0,7,2,2,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA PEMATANGSIANTAR
39437,209,702013,SMA SWASTA YP MAHK PEMATANGSIANTAR,10211681.0,S,13,90.75,81.02,89.93,80.96,77.65,65.34,0.0,7,2,13,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA PEMATANGSIANTAR
40931,528,711059,MA SWASTA AL-WASHLIYAH PERDAGANGAN,10263638.0,S,49,90.75,85.39,89.32,81.33,78.01,65.66,0.0,7,11,59,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
42054,710,717007,MA NEGERI BARUS,10263677.0,N,75,90.73,84.33,86.99,80.6,78.21,64.87,0.0,7,17,7,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN TAPANULI TENGAH
40904,501,711024,SMA SWASTA ABDI SEJATI PERDAGANGAN,10202662.0,S,20,90.7,79.26,88.57,80.0,76.8,66.0,0.0,7,11,24,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
40886,483,711004,SMA NEGERI 1 BANDAR,10202767.0,N,185,90.68,83.74,87.09,79.88,77.64,65.47,0.0,7,11,4,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
42988,879,725001,SMA NEGERI 1 PANGURURAN,10208950.0,N,150,90.67,82.33,79.77,74.42,73.28,62.82,0.0,7,25,1,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SAMOSIR
42196,744,718017,MA SWASTA AL-AHLIYAH AEK BADAK,10263673.0,S,38,90.65,84.49,88.94,81.25,78.15,64.61,0.0,7,18,17,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN TAPANULI SELATAN
40937,534,711068,SMA SWASTA SINAR SURYA,10202721.0,S,8,90.59,86.64,88.05,79.69,76.55,63.38,0.0,7,11,68,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
38592,168,701211,SMA SWASTA HARAPAN MANDIRI MEDAN,10210747.0,S,73,90.59,84.24,87.69,78.22,73.85,65.47,0.0,7,1,211,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38520,96,701106,SMA SWASTA HANG KESTURI MEDAN,10210714.0,S,53,90.58,84.76,88.18,79.2,77.13,65.03,0.0,7,1,106,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40929,526,711057,MA SWASTA AL-WASHLIYAH SERBALAWAN,10263642.0,S,41,90.55,82.99,89.38,80.73,78.14,65.5,0.0,7,11,57,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
38580,156,701189,MA SWASTA PROYEK UNIVA MEDAN,60728319.0,S,23,90.53,86.0,83.46,80.65,77.26,64.75,0.0,7,1,189,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40918,515,711041,SMA SWASTA TAMAN SISWA BAH JAMBI,10259931.0,S,78,90.51,85.01,88.75,81.12,78.28,65.19,0.0,7,11,41,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
38426,2,701002,SMA NEGERI 2 MEDAN,10210853.0,N,90,90.49,83.33,88.69,78.08,77.51,65.99,0.0,7,1,2,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38428,4,701004,SMA NEGERI 4 MEDAN,10210857.0,N,84,90.43,81.59,87.55,79.05,77.39,65.75,0.0,7,1,4,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38468,44,701046,SMA SWASTA SUTOMO 2 MEDAN,10210836.0,S,135,90.41,85.78,88.24,79.5,77.59,66.71,0.0,7,1,46,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38425,1,701001,SMA NEGERI 1 MEDAN,10210873.0,N,46,90.37,84.47,86.75,78.86,76.18,67.21,0.0,7,1,1,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
42062,718,717020,MA SWASTA AL-MUKHLISHIN LUMUT,10263679.0,S,26,90.37,76.59,87.71,80.96,75.11,63.15,0.0,7,17,20,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN TAPANULI TENGAH
38462,38,701040,SMA SWASTA ANGKASA 1 LANUD MEDAN,10210798.0,S,31,90.35,78.8,85.81,80.32,78.29,65.08,0.0,7,1,40,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40114,351,709029,SMA SWASTA SINGOSARI DELITUA,10214167.0,S,29,90.34,78.1,86.12,76.29,77.9,63.49,0.0,7,9,29,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
38490,66,701073,SMA SWASTA DWI WARNA MEDAN,10210706.0,S,11,90.34,79.85,85.15,80.45,64.61,66.83,0.0,7,1,73,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38518,94,701104,SMA SWASTA WIYATA DHARMA MEDAN,10210918.0,S,95,90.32,84.76,88.22,79.61,76.42,65.68,0.0,7,1,104,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
34494,2464,537525,MA AL AMIEN II PRAGAAN,20584671.0,S,19,90.29,81.03,89.68,73.29,77.75,77.79,0.0,5,37,525,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
40942,539,711075,MA SWASTA AL-ANSHOR PERLANAAN,10263637.0,S,21,90.28,85.05,88.62,82.02,78.7,64.6,0.0,7,11,75,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
40946,543,711080,SMA NEGERI 1 PEMATANG BANDAR,10259823.0,N,47,90.24,81.99,88.5,79.36,77.05,64.86,0.0,7,11,80,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
40145,382,709096,MA SWASTA DARUL ARAFAH,10200573.0,S,57,90.23,81.88,87.6,77.81,74.58,69.9,0.0,7,9,96,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
38451,27,701027,SMA SWASTA ST. THOMAS 2 MEDAN,10210939.0,S,75,90.21,81.5,87.79,79.77,77.17,64.95,0.0,7,1,27,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
38486,62,701068,SMA SWASTA ST. ANTONIUS MEDAN,10210839.0,S,21,90.19,82.15,84.86,78.93,77.42,65.86,0.0,7,1,68,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
40912,509,711032,SMA NEGERI 1 DOLOK PANRIBUAN,10202764.0,N,107,90.18,84.61,87.11,80.26,76.83,64.17,0.0,7,11,32,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
38507,83,701091,SMA SWASTA BUDI UTOMO MEDAN,10210723.0,S,24,90.13,77.5,86.33,79.38,77.88,65.96,0.0,7,1,91,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
34495,2465,537526,MA AL-WATHAN,20584695.0,S,75,90.12,80.79,89.44,74.22,77.05,77.23,0.0,5,37,526,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
38582,158,701192,MA SWASTA AL-WASHLIYAH KM 6 MEDAN,60728325.0,S,38,90.12,80.69,86.31,79.87,77.41,63.41,0.0,7,1,192,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
39595,241,703015,SMA SWASTA METHODIST BINJAI,10211316.0,S,94,90.12,84.08,85.79,78.59,75.31,66.8,0.0,7,3,15,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA BINJAI
43722,1032,730017,SMA SWASTA D.I. PANJAITAN TANJUNG LEIDONG,10205416.0,S,21,90.05,74.82,78.98,68.69,66.14,61.37,0.0,7,30,17,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU UTARA
39436,208,702012,SMA SWASTA PELITA PEMATANGSIANTAR,10211686.0,S,94,90.05,82.85,88.46,79.87,76.55,65.84,0.0,7,2,12,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA PEMATANGSIANTAR
40900,497,711018,SMA SWASTA CINTA RAKYAT DUYNHOVEN,10202652.0,S,76,90.01,84.27,87.59,79.47,77.15,64.35,0.0,7,11,18,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
39443,215,702021,SMA SWASTA KRISTEN KALAM KUDUS PEMATANGSIANTAR,10211680.0,S,66,89.99,84.98,86.48,79.77,77.55,66.1,0.0,7,2,21,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA PEMATANGSIANTAR
40887,484,711005,SMA NEGERI 1 TANAH JAWA,10202788.0,N,164,89.97,83.71,87.88,80.29,77.06,64.89,0.0,7,11,5,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
39456,228,702039,SMA SWASTA MARS PEMATANGSIANTAR,10211683.0,S,35,89.97,85.71,89.15,81.71,78.63,64.84,0.0,7,2,39,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA PEMATANGSIANTAR
40094,331,709002,SMA NEGERI 1 PANCUR BATU,10214135.0,N,133,89.96,79.17,83.44,77.12,74.29,65.55,0.0,7,9,2,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
40938,535,711070,MA SWASTA IKHLASIYAH GUPPI,10263658.0,S,37,89.95,82.79,88.78,80.81,78.1,65.25,0.0,7,11,70,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
38590,166,701207,SMA SWASTA BODHICITTA MEDAN,10210702.0,S,40,89.95,84.1,89.37,79.63,77.2,64.87,0.0,7,1,207,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA MEDAN
39603,249,703032,SMA NEGERI 7 BINJAI,10212577.0,N,77,89.93,84.24,86.32,78.86,76.61,64.7,0.0,7,3,32,2015,SUMATERA UTARA,SUMATERA UTARA,KOTA BINJAI
42993,884,725007,SMA SWASTA ST. MIKAEL PANGURURAN,10208953.0,S,127,89.92,78.12,77.37,71.44,68.86,65.23,0.0,7,25,7,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SAMOSIR
