,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
86396,248,3004180,SMA ANDERSON SCHOOL,20616379,S,13,79.08,82.15,63.65,78.33,84.0,73.2,0.0,30,4,180,2018,BANTEN,BANTEN,KOTA TANGERANG SELATAN
21052,14,401015,SMA NEGERI 1 YOGYAKARTA,20403174,N,13,89.23,77.85,73.46,84.58,84.0,79.0,0.0,4,1,15,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
21073,35,401042,SMA NEGERI 8 YOGYAKARTA,20403161,N,25,86.0,81.68,82.1,78.64,83.5,90.0,0.0,4,1,42,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
21260,48,402002,SMA NEGERI 1 BANTUL,20400405,N,55,83.64,81.75,75.45,83.46,83.5,85.05,0.0,4,2,2,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN BANTUL
3848,168,203005,"SMA NEGERI 5 BEKASI, KOTA BEKASI",20223044,N,73,80.41,80.9,59.32,70.96,83.26,81.33,0.0,2,3,5,2018,JAWA BARAT,JAWA BARAT,KOTA BEKASI
81385,450,2420004,SMA SEMINARI PIUS XII KISOL,50308606,S,20,84.7,73.5,67.13,83.75,83.2,82.75,0.0,24,20,4,2018,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN MANGGARAI TIMUR
15848,349,311004,SMA NEGERI 1 KEBUMEN,20305010,N,60,86.9,77.9,69.75,78.07,82.75,85.71,0.0,3,11,4,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN KEBUMEN
21630,127,404023,SMA NEGERI 1 GODEAN,20401146,N,62,85.52,77.87,74.4,80.0,82.63,83.52,0.0,4,4,23,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN SLEMAN
21039,1,401001,SMA NEGERI 3 YOGYAKARTA,20403178,N,13,86.77,76.31,79.42,77.86,82.33,0.0,0.0,4,1,1,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
21041,3,401003,SMA NEGERI 6 YOGYAKARTA,20403171,N,49,85.76,79.39,67.96,76.19,82.31,85.47,0.0,4,1,3,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
21267,55,402011,SMA 17 BANTUL,20400402,S,11,68.73,34.55,28.86,0.0,82.0,47.4,0.0,4,2,11,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN BANTUL
8254,1116,213301,SMA CITRA BERKAT,69953981,S,16,77.75,67.75,40.31,72.5,82.0,64.46,0.0,2,13,301,2018,JAWA BARAT,JAWA BARAT,KABUPATEN BOGOR
651,128,102089,SMA KRISTEN MAWAR SARON,20107386,S,8,77.5,77.75,45.31,0.0,82.0,65.43,0.0,1,2,89,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
2483,454,105057,SMA NEGERI 61,20103307,N,72,80.39,82.83,68.13,74.72,81.94,85.14,0.0,1,5,57,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
21407,92,403002,SMA NEGERI 2 WATES,20402778,N,64,82.03,67.56,58.87,73.85,81.71,81.13,0.0,4,3,2,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN KULON PROGO
21071,33,401039,SMA NEGERI 5 YOGYAKARTA,20403180,N,73,85.34,73.75,71.51,76.83,81.55,87.52,0.0,4,1,39,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
89023,794,3008174,SMA PAHOA,20616061,S,65,83.69,76.95,78.27,80.0,81.54,92.0,0.0,30,8,174,2018,BANTEN,BANTEN,KABUPATEN TANGERANG
42397,811,720019,SMA SWASTA UNGGUL DEL,10263538.0,S,29,83.52,73.79,70.78,80.31,81.47,83.0,0.0,7,20,19,2018,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN TOBA SAMOSIR
2438,409,105001,SMA NEGERI  39,20103296,N,107,79.1,70.95,60.79,76.85,81.44,71.09,0.0,1,5,1,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
21826,171,405002,SMA 1 WONOSARI,20402126,N,95,84.65,78.08,61.89,75.19,81.33,83.37,0.0,4,5,2,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN GUNUNGKIDUL
21649,146,404053,SMA NEGERI 1 PAKEM,20401127,N,63,82.86,70.41,66.79,76.18,81.23,81.33,0.0,4,4,53,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN SLEMAN
16972,589,318010,SMA NEGERI 1 KLATEN,20309676,N,64,83.31,74.03,73.67,78.15,81.16,83.0,0.0,3,18,10,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN KLATEN
75036,5,2201007,SMA NEGERI 3 DENPASAR,50103125,N,30,88.33,79.07,69.33,0.0,81.07,0.0,0.0,22,1,7,2018,BALI,BALI,KOTA DENPASAR
1268,268,103216,SMA KRISTEN 8 PENABUR,20177805,S,11,77.45,71.82,73.64,73.5,81.0,66.0,0.0,1,3,216,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
1813,325,104053,SMA NEGERI 8,20102568,N,37,84.7,80.7,71.76,77.26,81.0,84.0,0.0,1,4,53,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
86349,201,3004021,SMA SANTA URSULA BSD,20603376,S,98,83.78,83.59,83.52,81.77,80.94,80.67,0.0,30,4,21,2018,BANTEN,BANTEN,KOTA TANGERANG SELATAN
20825,1362,335007,SMA NEGERI 1 SLAWI,20325299,N,86,84.23,72.53,61.4,75.24,80.91,80.25,0.0,3,35,7,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN TEGAL
74657,236,2108025,SMA NEGERI 4 SERAM BARAT,60102887,N,66,81.73,65.7,66.17,64.39,80.86,0.0,0.0,21,8,25,2018,MALUKU,MALUKU,SERAM BAGIAN BARAT
1851,363,104104,SMA LABSCHOOL KEBAYORAN,20107313,S,105,78.63,78.78,70.19,82.34,80.85,79.42,0.0,1,4,104,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
16115,411,312205,SMA KRISTEN BENTARA WACANA MUNTILAN,20307651,S,18,76.78,63.33,53.75,61.5,80.67,72.8,0.0,3,12,205,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN MAGELANG
16297,454,313007,SMA NEGERI 7 PURWOREJO,20306171,N,94,85.45,78.17,67.69,70.76,80.56,82.42,0.0,3,13,7,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN PURWOREJO
14839,163,306001,SMA NEGERI 1 MAGELANG,20327563,N,118,87.2,81.59,86.61,78.52,80.53,86.55,0.0,3,6,1,2018,JAWA TENGAH,JAWA TENGAH,KOTA MAGELANG
220,29,101044,SMA KRISTEN KARUNIA,20100190,S,7,78.57,85.14,78.93,90.0,80.5,81.0,0.0,1,1,44,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
14540,89,302001,SMA NEGERI 1 SURAKARTA,20327966,N,43,85.49,81.3,73.78,78.97,80.46,80.31,0.0,3,2,1,2018,JAWA TENGAH,JAWA TENGAH,KOTA SURAKARTA
4257,281,204001,"SMA NEGERI 1 BOGOR, KOTA BOGOR",20220342,N,45,79.2,76.31,57.11,66.81,80.38,0.0,0.0,2,4,1,2018,JAWA BARAT,JAWA BARAT,KOTA BOGOR
21259,47,402001,SMA NEGERI 2 BANTUL,20400381,N,40,83.15,70.7,72.19,81.25,80.33,84.0,0.0,4,2,1,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN BANTUL
1162,162,103008,SMA KRISTEN 1 BPK PENABUR,20101306,S,77,80.81,85.14,80.55,79.69,80.27,84.0,0.0,1,3,8,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
74647,226,2108014,SMA NEGERI 5 SERAM BARAT,60102712,S,49,71.76,59.31,66.73,64.64,80.19,77.8,0.0,21,8,14,2018,MALUKU,MALUKU,SERAM BAGIAN BARAT
49111,574,910106,MA SWASTA HIDAYATUNNAJAH,10498865.0,S,2,82.0,73.0,66.25,0.0,80.0,0.0,0.0,9,10,106,2018,RIAU,RIAU,KABUPATEN S I A K
28334,1294,523028,SMA ISLAM INSAN CENDEKIA BAITUL IZZAH,69830668,S,6,72.67,59.0,36.67,47.5,80.0,50.0,0.0,5,23,28,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN NGANJUK
25241,698,513583,MA TERPADU MISYKAT AL-ANWAR,69927609,S,10,56.8,35.8,30.5,30.71,80.0,53.0,0.0,5,13,583,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN JOMBANG
21637,134,404037,SMA NEGERI 1 SLEMAN,20401124,N,51,82.86,73.37,61.42,68.64,80.0,82.0,0.0,4,4,37,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN SLEMAN
80571,296,2410005,SMA SEMINARI ST.YOH.  BERKHMANS TODABELU,69870671,S,44,77.91,68.32,53.24,68.21,80.0,76.22,0.0,24,10,5,2018,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN NGADA
16712,530,316004,SMA NEGERI 1 BOYOLALI,20308449,N,61,83.11,71.87,71.48,78.26,80.0,81.86,0.0,3,16,4,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN BOYOLALI
17242,642,320006,SMA NEGERI 1 SUKOHARJO,20310417,N,137,85.72,76.99,75.91,80.58,79.91,85.87,0.0,3,20,6,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN SUKOHARJO
16558,513,315006,SMA NEGERI 1 WONOSOBO,20306807,N,106,81.62,72.04,67.67,75.8,79.83,85.45,0.0,3,15,6,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN WONOSOBO
58749,1,1301001,SMA NEGERI 1 PONTIANAK,30105210.0,N,79,81.24,78.48,54.24,67.77,79.75,75.33,0.0,13,1,1,2018,KALIMANTAN BARAT,KALIMANTAN BARAT,KOTA PONTIANAK
2548,519,105159,SMA HIGHFIELD,69948835,S,9,76.89,86.67,71.11,57.5,79.75,0.0,0.0,1,5,159,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
21616,113,404003,SMA NEGERI 1 KALASAN,20401145,N,85,82.82,76.0,71.5,74.57,79.73,86.62,0.0,4,4,3,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN SLEMAN
14253,3,301003,SMA NEGERI 3 SEMARANG,20328895,N,59,85.8,76.78,70.68,80.1,79.71,87.08,0.0,3,1,3,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
14543,92,302004,SMA NEGERI 4 SURAKARTA,20327969,N,101,82.28,77.62,75.82,77.62,79.7,78.46,0.0,3,2,4,2018,JAWA TENGAH,JAWA TENGAH,KOTA SURAKARTA
16435,480,314004,SMA NEGERI 1 TEMANGGUNG,20321438,N,84,84.36,71.98,67.62,72.41,79.6,82.05,0.0,3,14,4,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN TEMANGGUNG
604,81,102023,SMA KRISTEN 5 BPK PENABUR,20100601,S,120,79.65,79.98,66.02,69.6,79.44,79.23,0.0,1,2,23,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
23050,223,504007,SMA NEGERI 2 KOTA KEDIRI,20534388,N,55,81.96,77.93,73.64,76.82,79.38,84.0,0.0,5,4,7,2018,JAWA TIMUR,JAWA TIMUR,KOTA KEDIRI
74654,233,2108021,SMA NEGERI 2 WAESALA,60102713,N,36,69.94,61.44,73.89,75.0,79.14,76.19,0.0,21,8,21,2018,MALUKU,MALUKU,SERAM BAGIAN BARAT
656,133,102096,SMA KRISTEN 6 BPK PENABUR,20110335,S,77,78.42,81.12,75.71,73.51,79.13,84.0,0.0,1,2,96,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
21278,66,402026,SMA NEGERI 1 JETIS,20400391,N,95,81.26,69.07,61.26,68.37,79.13,81.39,0.0,4,2,26,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN BANTUL
21615,112,404002,SMA NEGERI 1 DEPOK,20401161,N,91,84.22,73.78,63.3,73.27,79.12,77.8,0.0,4,4,2,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN SLEMAN
21261,49,402003,SMA NEGERI 1 KASIHAN,20400390,N,59,83.73,75.73,56.36,71.67,79.11,72.67,0.0,4,2,3,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN BANTUL
86970,304,3005033,SMA NURUL FIKRI CINANGKA,20607991,S,50,81.88,71.32,55.3,70.0,79.1,78.44,0.0,30,5,33,2018,BANTEN,BANTEN,KABUPATEN SERANG
2520,491,105111,SMA LABSCHOOL JAKARTA,20103223,S,73,81.1,76.22,56.61,79.33,79.1,79.21,0.0,1,5,111,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
51910,99,1101123,SMAN SUMATERA SELATAN,10648016.0,N,30,81.07,77.67,69.75,82.81,79.08,84.44,0.0,11,1,123,2018,SUMATERA SELATAN,SUMATERA SELATAN,KOTA PALEMBANG
85789,138,3002110,SMA KRISTEN PENABUR KOTA TANGERANG,69787002,S,73,78.9,74.36,55.86,75.0,79.02,78.67,0.0,30,2,110,2018,BANTEN,BANTEN,KOTA TANGERANG
86399,251,3004183,SMA ATHALIA,20616291,S,53,79.13,73.58,61.13,85.83,79.0,70.97,0.0,30,4,183,2018,BANTEN,BANTEN,KOTA TANGERANG SELATAN
22335,10,501015,SMA NEGERI 5 SURABAYA,20532248,N,17,80.35,82.24,76.62,79.69,79.0,85.33,0.0,5,1,15,2018,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
1787,299,104022,SMA NEGERI 34,20102214,N,108,83.33,81.28,67.41,79.65,78.9,81.27,0.0,1,4,22,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
1265,265,103213,SMA KRISTEN IPEKA PURI INDAH,20109467,S,67,81.4,77.61,74.59,76.76,78.83,80.22,0.0,1,3,213,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
86344,196,3004016,SMA SANTA LAURENSIA,20613520,S,54,81.59,83.78,80.97,79.46,78.8,79.4,0.0,30,4,16,2018,BANTEN,BANTEN,KOTA TANGERANG SELATAN
246,55,101082,SMA KRISTEN CALVIN,20112503,S,22,84.18,71.27,69.09,72.5,78.71,84.0,0.0,1,1,82,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2502,473,105087,SMA NEGERI 21,20103283,N,72,81.97,76.36,61.49,75.0,78.7,79.25,0.0,1,5,87,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
16127,423,312218,SMA PANGUDI LUHUR  VAN LITH MUNTILAN,20307644,S,67,84.0,79.67,71.64,73.39,78.67,80.73,0.0,3,12,218,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN MAGELANG
21043,5,401005,SMA NEGERI 11 YOGYAKARTA,20403176,N,96,81.17,79.5,62.66,63.56,78.63,80.11,0.0,4,1,5,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
21054,16,401018,SMA NEGERI 7 YOGYAKARTA,20403170,N,71,84.2,76.62,65.85,72.34,78.6,82.95,0.0,4,1,18,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
16107,403,312008,SMA NEGERI 1 MUNTILAN,20307712,N,96,82.5,75.1,64.64,71.36,78.48,83.25,0.0,3,12,8,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN MAGELANG
84693,71,2806001,"SMA NEGERI 1 TANJUNGPANDAN, BELITUNG",10900459,N,123,82.57,65.87,61.83,65.31,78.47,81.64,0.0,28,6,1,2018,BANGKA BELITUNG,BANGKA BELITUNG,KABUPATEN BELITUNG
2470,441,105039,SMA NEGERI 81,20103301,N,72,81.72,76.19,64.51,77.06,78.44,78.22,0.0,1,5,39,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
15021,183,307007,SMA NEGERI 2 PURWOKERTO,20302165,N,49,81.63,66.69,55.82,73.8,78.4,74.89,0.0,3,7,7,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN BANYUMAS
2477,448,105051,SMA NEGERI 12,20103285,N,108,83.78,72.59,60.44,70.81,78.4,79.26,0.0,1,5,51,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
2457,428,105025,SMA NEGERI 14,20103284,N,72,83.08,77.86,65.24,74.69,78.4,74.93,0.0,1,5,25,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
3263,104,201122,"SMA KATOLIK SANTO ALOYSIUS 2, KOTA BANDUNG",20219262,S,44,74.64,75.41,50.85,71.72,78.4,70.92,0.0,2,1,122,2018,JAWA BARAT,JAWA BARAT,KOTA BANDUNG
19932,1183,330001,SMA NEGERI 1 AMBARAWA,20320387,N,126,78.73,60.86,53.91,60.2,78.37,75.11,0.0,3,30,1,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN SEMARANG
192,1,101001,SMA NEGERI 68,20100199,N,107,83.05,80.5,70.93,80.05,78.35,82.1,0.0,1,1,1,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
1829,341,104077,SMA NEGERI 28,20107319,N,72,83.81,81.31,66.7,77.63,78.33,78.09,0.0,1,4,77,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
86409,261,3004193,SMA EHIPASSIKO SCHOOL,69820649,S,9,80.22,73.33,51.94,60.0,78.33,72.0,0.0,30,4,193,2018,BANTEN,BANTEN,KOTA TANGERANG SELATAN
14730,148,304502,MA NEGERI INSAN CENDEKIA PEKALONGAN,69941723,N,32,85.0,71.31,70.0,73.75,78.31,87.6,0.0,3,4,502,2018,JAWA TENGAH,JAWA TENGAH,KOTA PEKALONGAN
14719,137,304001,SMA NEGERI 1 PEKALONGAN,20329517,N,61,82.3,82.46,69.67,76.64,78.3,88.33,0.0,3,4,1,2018,JAWA TENGAH,JAWA TENGAH,KOTA PEKALONGAN
14542,91,302003,SMA NEGERI 3 SURAKARTA,20327968,N,92,82.33,74.83,68.53,74.35,78.26,80.9,0.0,3,2,3,2018,JAWA TENGAH,JAWA TENGAH,KOTA SURAKARTA
74636,215,2108002,SMA NEGERI 2 KAIRATU,60101530,N,81,69.04,77.23,74.04,61.11,78.25,91.41,0.0,21,8,2,2018,MALUKU,MALUKU,SERAM BAGIAN BARAT
16973,590,318011,SMA NEGERI 2 KLATEN,20309689,N,111,82.63,74.52,49.89,66.75,78.24,78.0,0.0,3,18,11,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN KLATEN
16839,567,317007,SMA NEGERI 1 KARANGANYAR,20312200,N,143,83.43,73.08,88.48,73.99,78.21,84.58,0.0,3,17,7,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN KARANGANYAR
