,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
38753,180,3004174,MA NEGERI INSAN CENDEKIA SERPONG,20623314,N,82,88.27,84.88,90.0,85.63,90.36,81.56,0.0,30,4,174,2017,BANTEN,KOTA TANGERANG SELATAN
36495,159,2007015,SMA NEGERI 12 KONAWE SELATAN,40403349,N,39,72.21,69.49,71.92,85.5,85.0,78.39,0.0,20,7,15,2017,SULAWESI TENGGARA,KABUPATEN KONAWE SELATAN
31460,229,702041,SMA NEGERI 5 PEMATANGSIANTAR,10260520,N,196,75.46,75.19,74.07,85.38,32.86,74.87,0.0,7,2,41,2017,SUMATERA UTARA,KOTA PEMATANGSIANTAR
31701,470,710005,SMA NEGERI 1 STABAT,10201335,N,245,75.04,72.11,85.26,85.31,53.75,69.27,0.0,7,10,5,2017,SUMATERA UTARA,KABUPATEN LANGKAT
36462,126,2005051,SMA NEGERI 2 SIOTAPINA,69734190,N,35,50.51,67.09,64.64,85.0,92.5,57.66,0.0,20,5,51,2017,SULAWESI TENGGARA,KABUPATEN BUTON
31413,182,701252,SMA SWASTA DJUWITA MEDAN,60728990,S,4,78.5,89.0,71.25,85.0,82.5,68.75,0.0,7,1,252,2017,SUMATERA UTARA,KOTA MEDAN
32129,898,724011,SMA NEGERI 1 LOLOMATUA,10258275,N,64,70.53,77.5,80.63,85.0,0.0,63.92,0.0,7,24,11,2017,SUMATERA UTARA,KABUPATEN NIAS SELATAN
36677,35,2101103,MA NURUL IKHLAS,60105602,S,7,69.71,60.0,56.43,85.0,42.5,50.83,0.0,21,1,103,2017,MALUKU,AMBON
31305,74,701089,SMA SWASTA YAPSI MEDAN,10210849,S,8,63.75,74.0,66.88,85.0,39.17,65.83,0.0,7,1,89,2017,SUMATERA UTARA,KOTA MEDAN
31788,557,711005,SMA NEGERI 1 TANAH JAWA,10202788,N,175,73.53,69.28,61.74,84.82,65.67,73.99,0.0,7,11,5,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
31761,530,710086,SMA SWASTA PENDIDIKAN PANCASILA,10212526,S,126,72.13,66.29,69.33,84.73,0.0,66.89,0.0,7,10,86,2017,SUMATERA UTARA,KABUPATEN LANGKAT
31566,335,709002,SMA NEGERI 1 PANCUR BATU,10214135,N,169,73.63,73.87,83.39,84.58,80.38,80.96,0.0,7,9,2,2017,SUMATERA UTARA,KABUPATEN DELISERDANG
32118,887,723001,SMA NEGERI 1 SALAK,10208656,N,92,76.0,75.0,84.95,84.57,45.96,75.23,0.0,7,23,1,2017,SUMATERA UTARA,KABUPATEN PAKPAK BHARAT
38068,180,2522001,SMA NEGERI KELILA,60304512,N,20,64.5,79.3,78.5,84.5,60.83,69.58,0.0,25,22,1,2017,PAPUA,KABUPATEN MAMBERAMO TENGAH
31337,106,701128,SMA SWASTA SRIWIJAYA MEDAN,10210838,S,28,77.43,75.64,69.91,84.5,0.0,70.65,0.0,7,1,128,2017,SUMATERA UTARA,KOTA MEDAN
31561,330,708009,SMA NEGERI UNGGULAN SUKMA NIAS,10258468,N,62,73.65,75.84,85.04,84.29,73.82,74.56,0.0,7,8,9,2017,SUMATERA UTARA,KOTA GUNUNGSITOLI
32609,242,813019,SMA NEGERI 3 LENGAYANG,10307602,N,75,63.44,64.08,73.13,84.17,59.5,54.17,0.0,8,13,19,2017,SUMATERA BARAT,KABUPATEN PESISIR SELATAN
36511,175,2007043,SMA NEGERI 20 KONAWE SELATAN,40404848,N,21,69.05,51.71,66.55,84.17,72.5,70.18,0.0,20,7,43,2017,SULAWESI TENGGARA,KABUPATEN KONAWE SELATAN
31834,603,711086,SMA SWASTA INDONESIA MEMBANGUN TARUNA,10261027,S,20,74.0,71.3,85.0,84.13,0.0,0.0,0.0,7,11,86,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
32204,973,726032,MA SWASTA TPI RAMBUNG SIALANG,10263627,S,31,71.87,72.65,87.1,84.06,0.0,65.87,0.0,7,26,32,2017,SUMATERA UTARA,KABUPATEN SERDANG BEDAGAI
36558,222,2011002,SMA NEGERI 1 SAWA,40403971,N,31,80.71,84.9,87.34,84.0,95.0,43.8,0.0,20,11,2,2017,SULAWESI TENGGARA,KABUPATEN KONAWE UTARA
31802,571,711024,SMA SWASTA ABDI SEJATI PERDAGANGAN,10202662,S,43,73.58,70.88,83.43,84.0,76.07,75.97,0.0,7,11,24,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
31666,435,709140,SMA NEGERI 1 DELITUA,10219922,N,155,76.1,68.66,77.55,84.0,67.31,69.09,0.0,7,9,140,2017,SUMATERA UTARA,KABUPATEN DELISERDANG
28882,81,402056,SMA KESATUAN BANGSA,20409906,S,47,85.11,81.53,66.22,83.89,80.31,63.67,0.0,4,2,56,2017,DI YOGYAKARTA,KABUPATEN BANTUL
36498,162,2007021,SMA NEGERI 9 KONAWE SELATAN,40405113,N,33,52.85,60.06,47.12,83.75,0.0,68.88,0.0,20,7,21,2017,SULAWESI TENGGARA,KABUPATEN KONAWE SELATAN
31794,563,711011,SMA SWASTA MUHAMMADIYAH 7,10202677,S,176,69.59,73.07,61.79,83.65,67.5,74.57,0.0,7,11,11,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
31570,339,709006,SMA NEGERI 1 BATANG KUIS,10214131,N,135,72.34,72.47,72.72,83.5,65.42,73.1,0.0,7,9,6,2017,SUMATERA UTARA,KABUPATEN DELISERDANG
25731,27,101044,SMA KRISTEN KARUNIA,20100190,S,8,84.5,84.75,94.38,83.33,89.38,87.5,0.0,1,1,44,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
31829,598,711079,MA SWASTA AL-WASLIYAH RAYA KAHEAN,10263655,S,14,68.43,68.71,64.11,83.33,52.5,74.58,0.0,7,11,79,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
31953,722,715010,SMA NEGERI 3 RANTAU UTARA,10205362,N,139,76.19,75.63,83.83,83.18,71.67,80.91,0.0,7,15,10,2017,SUMATERA UTARA,KABUPATEN LABUHANBATU
31858,627,712027,SMA SWASTA YAPIM MEREK,10260949,S,36,73.17,73.44,76.11,83.0,35.0,76.64,0.0,7,12,27,2017,SUMATERA UTARA,KABUPATEN KARO
32362,1131,733005,SMA NEGERI 2 LOLOFITU MOI,10212764,N,59,59.66,54.07,67.37,82.94,53.5,55.61,0.0,7,33,5,2017,SUMATERA UTARA,KABUPATEN NIAS BARAT
31325,94,701114,SMA SWASTA KARTIKA I-2 MEDAN,10210745,S,144,75.5,74.64,71.18,82.92,66.38,74.06,0.0,7,1,114,2017,SUMATERA UTARA,KOTA MEDAN
31702,471,710006,SMA NEGERI 1 PADANG TUALANG,10220883,N,173,73.95,62.37,69.38,82.86,66.5,65.63,0.0,7,10,6,2017,SUMATERA UTARA,KABUPATEN LANGKAT
33903,2,1201002,SMAK BPK PENABUR BANDAR LAMPUNG,10807019,S,26,82.92,79.85,58.75,82.5,65.0,60.5,0.0,12,1,2,2017,LAMPUNG,KOTA BANDAR LAMPUNG
35072,25,1601035,MA DARUL IHSAN SAMARINDA,30315165,S,44,60.27,68.77,70.11,82.5,79.17,63.5,0.0,16,1,35,2017,KALIMANTAN TIMUR,KOTA SAMARINDA
32502,135,808205,MA NEGERI KUBANG PUTIH,10263699,N,9,78.89,50.0,48.33,82.5,51.25,52.92,0.0,8,8,205,2017,SUMATERA BARAT,KABUPATEN AGAM
39070,9,3101012,SMA MAITREYAWIRA TANJUNGPINANG,11003244,S,15,83.33,78.13,59.5,82.5,67.5,64.58,0.0,31,1,12,2017,KEPULAUAN RIAU,KOTA TANJUNGPINANG
31818,587,711047,MA SWASTA AL-IKHLAS BAH JAMBI,10263651,S,25,71.44,70.16,85.8,82.5,62.92,56.94,0.0,7,11,47,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
36586,250,2013008,SMAN 1 ULUIWOI,40403560,N,27,85.85,58.44,73.8,82.25,52.81,38.06,0.0,20,13,8,2017,SULAWESI TENGGARA,KABUPATEN KOLAKA TIMUR
25935,231,103216,SMA KRISTEN 8 PENABUR,20177805,S,21,82.1,86.19,88.1,82.21,95.0,80.0,0.0,1,3,216,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
31330,99,701120,SMA SWASTA SUTAN OLOAN MEDAN,10210846,S,7,65.71,71.43,81.79,82.14,0.0,0.0,0.0,7,1,120,2017,SUMATERA UTARA,KOTA MEDAN
32110,879,722010,SMA SWASTA RK SANTA MARIA PAKKAT,10208722,S,60,72.43,68.87,70.21,82.14,51.25,68.24,0.0,7,22,10,2017,SUMATERA UTARA,KABUPATEN HUMBANG HASUNDUTAN
31808,577,711031,SMA SWASTA HKBP HUTABAYURAJA,10202682,S,47,46.17,46.13,33.19,82.08,28.33,56.21,0.0,7,11,31,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
32153,922,724039,SMA NEGERI 1 ULUNOYO,10261297,N,39,76.87,77.69,80.06,82.08,43.75,74.61,0.0,7,24,39,2017,SUMATERA UTARA,KABUPATEN NIAS SELATAN
36592,256,2013018,SMA NEGERI 1 LALOLAE,69830521,N,23,56.26,71.65,66.09,82.08,0.0,58.09,0.0,20,13,18,2017,SULAWESI TENGGARA,KABUPATEN KOLAKA TIMUR
31736,505,710052,MA SWASTA MUHAMMADIYAH SIDOMULYO,10264830,S,73,70.68,73.95,85.21,82.0,65.0,71.49,0.0,7,10,52,2017,SUMATERA UTARA,KABUPATEN LANGKAT
32694,327,818002,SMA NEGERI 4  SOLOK SELATAN,10303377,N,78,70.41,68.62,71.12,81.92,60.0,65.65,0.0,8,18,2,2017,SUMATERA BARAT,KABUPATEN SOLOK SELATAN
36406,70,2003040,SMAN 1 TONGAUNA,60726579,N,77,51.35,66.49,43.44,81.88,0.0,41.23,0.0,20,3,40,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
32175,944,725008,SMA SWASTA KARYA JAYA PANGURURAN,10208955,S,28,56.64,41.93,58.04,81.88,0.0,44.58,0.0,7,25,8,2017,SUMATERA UTARA,KABUPATEN SAMOSIR
31820,589,711054,MA SWASTA YMI SINAKSAK,10263659,S,31,73.23,67.55,78.15,81.75,0.0,77.38,0.0,7,11,54,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
31567,336,709003,SMA NEGERI 1 TANJUNG MORAWA,10214138,N,208,72.71,73.91,85.69,81.72,59.46,77.91,0.0,7,9,3,2017,SUMATERA UTARA,KABUPATEN DELISERDANG
32119,888,723002,SMA NEGERI 1 KERAJAAN,10208657,N,63,76.29,72.83,80.0,81.67,69.4,72.88,0.0,7,23,2,2017,SUMATERA UTARA,KABUPATEN PAKPAK BHARAT
32600,233,813010,SMA NEGERI 1 BAYANG,10302009,N,127,62.49,69.2,78.17,81.6,67.87,55.68,0.0,8,13,10,2017,SUMATERA BARAT,KABUPATEN PESISIR SELATAN
36533,197,2009005,SMA NEGERI 07 BOMBANA,40403611,N,41,69.07,71.12,75.24,81.5,78.75,66.18,0.0,20,9,5,2017,SULAWESI TENGGARA,KABUPATEN BOMBANA
36581,245,2013002,SMAN 1 LADONGI,40401522,N,182,66.87,73.45,75.38,81.41,69.72,54.98,0.0,20,13,2,2017,SULAWESI TENGGARA,KABUPATEN KOLAKA TIMUR
32677,310,817009,SMA NEGERI 1 LUHAK NAN DUO,10306085,N,117,65.64,66.24,67.56,81.36,55.36,69.42,0.0,8,17,9,2017,SUMATERA BARAT,KABUPATEN PASAMAN BARAT
31821,590,711057,MA SWASTA AL-WASHLIYAH SERBALAWAN,10263642,S,51,71.25,68.31,76.86,81.35,65.0,75.6,0.0,7,11,57,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
36353,17,2001018,SMA NEGERI 2 KENDARI,40402618,N,237,67.54,85.03,89.35,81.29,86.14,81.27,0.0,20,1,18,2017,SULAWESI TENGGARA,KOTA KENDARI
25911,207,103106,SMA PROVIDENTIA,20101318,S,12,82.67,83.0,69.38,81.25,72.0,0.0,0.0,1,3,106,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
31816,585,711045,MA SWASTA BINAUL IMAN KARANG SARI,10263648,S,35,69.37,66.51,67.29,81.25,85.0,75.24,0.0,7,11,45,2017,SUMATERA UTARA,KABUPATEN SIMALUNGUN
31376,145,701189,MA SWASTA PROYEK UNIVA MEDAN,60728319,S,30,75.27,75.6,78.08,81.25,62.0,81.18,0.0,7,1,189,2017,SUMATERA UTARA,KOTA MEDAN
35375,140,1709004,SMA NEGERI 1 AMURANG TIMUR,40102005,N,23,60.7,64.26,57.83,81.25,82.5,60.0,0.0,17,9,4,2017,SULAWESI UTARA,KABUPATEN MINAHASA SELATAN
36566,230,2012001,SMAN 1 KULISUSU,40404132,N,128,79.45,79.73,90.61,81.09,88.86,72.65,0.0,20,12,1,2017,SULAWESI TENGGARA,KABUPATEN BUTON UTARA
36570,234,2012005,SMAN 1 KAMBOWA,40403870,N,21,75.24,72.0,69.88,81.07,0.0,0.0,0.0,20,12,5,2017,SULAWESI TENGGARA,KABUPATEN BUTON UTARA
31363,132,701166,SMA SWASTA METHODIST 2 MEDAN,10210903,S,449,78.12,76.95,82.51,81.05,71.36,74.54,0.0,7,1,166,2017,SUMATERA UTARA,KOTA MEDAN
31433,202,702005,MA NEGERI PEMATANGSIANTAR,10264761,N,136,77.0,75.28,82.96,81.03,56.0,73.97,0.0,7,2,5,2017,SUMATERA UTARA,KOTA PEMATANGSIANTAR
36563,227,2011007,SMA NEGERI 1 LANGGIKIMA,40404671,N,18,81.67,84.33,81.81,81.0,84.5,68.75,0.0,20,11,7,2017,SULAWESI TENGGARA,KABUPATEN KONAWE UTARA
31958,727,715015,SMA SWASTA PANGLIMA POLEM RANTAU PRAPAT,10205374,S,32,73.75,76.38,78.75,81.0,67.25,76.62,0.0,7,15,15,2017,SUMATERA UTARA,KABUPATEN LABUHANBATU
33468,95,1101131,SMA IGNATIUS GLOBAL SCHOOL,69856916,S,35,87.54,85.71,87.64,80.96,81.79,77.83,0.0,11,1,131,2017,SUMATERA SELATAN,KOTA PALEMBANG
36484,148,2007001,SMA NEGERI 2 KONAWE SELATAN,40401876,N,135,74.43,69.08,81.28,80.89,88.53,70.94,0.0,20,7,1,2017,SULAWESI TENGGARA,KABUPATEN KONAWE SELATAN
36359,23,2001025,MA PESRI KENDARI,60730007,S,24,61.42,65.17,84.38,80.83,77.08,75.42,0.0,20,1,25,2017,SULAWESI TENGGARA,KOTA KENDARI
36458,122,2005011,SMA NEGERI 1 KAPONTORI,40401100,N,59,60.85,65.83,54.66,80.63,0.0,79.27,0.0,20,5,11,2017,SULAWESI TENGGARA,KABUPATEN BUTON
31463,232,703002,SMA NEGERI 2 BINJAI,10211317,N,191,77.94,74.63,78.1,80.63,54.38,75.77,0.0,7,3,2,2017,SUMATERA UTARA,KOTA BINJAI
38719,146,3004021,SMA SANTA URSULA BSD,20603376,S,64,87.0,86.69,90.59,80.37,91.79,86.74,0.0,30,4,21,2017,BANTEN,KOTA TANGERANG SELATAN
31328,97,701117,SMA SWASTA DHARMA JAYA MEDAN,10210729,S,18,74.67,72.33,62.08,80.36,20.0,70.0,0.0,7,1,117,2017,SUMATERA UTARA,KOTA MEDAN
31878,647,713025,SMA NEGERI 1 LAE PARIRA,10257583,N,73,71.89,73.89,61.16,80.25,69.17,67.06,0.0,7,13,25,2017,SUMATERA UTARA,KABUPATEN DAIRI
25986,282,104053,SMA NEGERI 8,20102568,N,290,87.88,86.17,87.47,80.25,88.82,78.67,0.0,1,4,53,2017,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
34810,198,1414007,MAN PURUK CAHU,30208958,N,29,73.17,56.28,78.71,80.0,80.0,70.29,0.0,14,14,7,2017,KALIMANTAN TENGAH,KABUPATEN MURUNG RAYA
31981,750,715158,SMA SWASTA BUDDHIS JAYANTI,10262159,S,20,76.7,76.0,88.75,80.0,63.0,75.0,0.0,7,15,158,2017,SUMATERA UTARA,KABUPATEN LABUHANBATU
32105,874,722004,SMA NEGERI 1 POLLUNG,10208701,N,142,72.75,70.96,78.08,80.0,44.32,68.39,0.0,7,22,4,2017,SUMATERA UTARA,KABUPATEN HUMBANG HASUNDUTAN
36544,208,2009026,SMA NEGERI 12 BOMBANA,69760844,N,23,60.35,44.87,26.52,80.0,0.0,83.69,0.0,20,9,26,2017,SULAWESI TENGGARA,KABUPATEN BOMBANA
